rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
11,Feroze Khan Abu Sultan 🇵🇰 @ferozekhan,8000000.0,2.34,Pakistan,Fashion Modeling,2400000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
12,Hira Mani @hiramaniofficial,7800000.0,1.29,Pakistan,Music,2400000.0,instagram,pakistan,False,2024,Music,MAPPED,,
13,Maya Ali @official_mayaali,7500000.0,1.0,Pakistan,Entertainment and Music Celebrity Modeling Actors,2300000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
14,Danish Taimoor @danishtaimoor16,7400000.0,0.14,Pakistan,Celebrity Food,2200000.0,instagram,pakistan,False,2024,Entertainment,MAPPED,,
15,Humayun Saeed @saeedhumayun,7100000.0,0.44,Pakistan,Entertainment and Music Music Actors,2100000.0,instagram,pakistan,False,2024,Music,MAPPED,,
16,Neelam Muneer Khan @neelammuneerkhan,7000000.0,1.71,Pakistan,TV Shows Modeling Photography Fashion,2100000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
17,Zahrah S Khan @zarakhan,7000000.0,1.42,Pakistan,Acting and Drama Fitness and Health Romance and Wedding Celebrity,2100000.0,instagram,pakistan,False,2024,Sports,MAPPED,,
18,URWA TUL WUSQUA HOCANE @urwatistic,6100000.0,0.9,Pakistan,Acting and Drama Celebrity Modeling,1800000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
19,Zara Noor Abbas Siddiqui @zaranoorabbas.official,6000000.0,1.12,Pakistan,Entertainment and Music Lifestyle,1800000.0,instagram,pakistan,False,2024,Music,MAPPED,,
20,Ali Zafar @ali_zafar,5900000.0,0.49,Pakistan,Entertainment and Music Arts and Crafts Singer Music,1800000.0,instagram,pakistan,False,2024,Music,MAPPED,,
21,Ayesha M Omar @ayesha.m.omar,5500000.0,0.08,Pakistan,Art Celebrity Music Modeling,1700000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
22,Mehwish Hayat @mehwishhayatofficial,5200000.0,1.3,Pakistan,Arts and Crafts Entertainment and Music Actors,1600000.0,instagram,pakistan,False,2024,Music,MAPPED,,
23,Jannat Mirza @jannatmirza_,5100000.0,2.33,Pakistan,Entertainment and Music Business and Finance,1500000.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
24,Rabeeca Khan @rabeecakhan,5000000.0,1.32,Pakistan,Entertainment and Music,1500000.0,instagram,pakistan,False,2024,Music,MAPPED,,
25,PAK.KOM @arya.saloka,5000000.0,1.26,Pakistan,Beauty and Self Care Entertainment and Music,1500000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
26,Shavkat Mirziyoyev @mirziyoyev_sh,4700000.0,0.26,Pakistan,,1400000.0,instagram,pakistan,False,2024,,,,
27,Muneeb Butt @muneeb_butt,4600000.0,3.26,Pakistan,Acting and Drama Celebrity Modeling,1400000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
28,Aliza shah @alizehshahofficial,4400000.0,1.76,Pakistan,Celebrity TV Shows Styling Modeling,1300000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
29,Shahid Afridi @safridiofficial,4200000.0,3.77,Pakistan,Sports Modeling,1300000.0,instagram,pakistan,False,2024,Sports,MAPPED,,
30,Momina Mustehsan @mominamustehsan,4200000.0,2.36,Pakistan,Education Entertainment and Music News Moms,1200000.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
31,Farhan Saeed @farhan_saeed,4000000.0,1.29,Pakistan,Entertainment and Music Modeling Music Actors,1200000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
32,Areeka Haq @areeka__haq,3800000.0,4.21,Pakistan,,1100000.0,instagram,pakistan,False,2024,,,,
33,Wasim Badami @waseembadami_official,3700000.0,0.5,Pakistan,,1100000.0,instagram,pakistan,False,2024,,,,
34,ZaidAliT @zaidalit,3400000.0,9.15,Pakistan,Celebrity Lifestyle Actors,1000000.0,instagram,pakistan,False,2024,Entertainment,MAPPED,,
35,Nimra Khan @nimrakhan_official,3100000.0,0.27,Pakistan,Entertainment and Music Celebrity Modeling,933100.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
36,Naimal Khawar Abbasi @naimalkhawarkhan,3100000.0,1.3,Pakistan,Arts and Crafts,919900.0,instagram,pakistan,False,2024,Lifestyle,MAPPED,,
37,Fahad Mustafa @mustafafahad26,3000000.0,0.6,Pakistan,Entertainment and Music Modeling,913900.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
38,Momal Sheikh @momal15,3000000.0,0.49,Pakistan,Celebrity Moms Modeling,908200.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
39,Sonya Hussyn Bukharee @sonyahussyn,3000000.0,1.67,Pakistan,Entertainment and Music Education Animals Celebrity,905200.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
40,ALISHBAH ANJUM @alishbahannjum,3000000.0,2.91,Pakistan,,899600.0,instagram,pakistan,False,2024,,,,
41,Hamza Zaidi @hamzazaidi97,3000000.0,2.42,Pakistan,Fashion and Accessories Soccer Animals & Pets Design,890200.0,instagram,pakistan,False,2024,Sports,MAPPED,,
42,𝐑𝐢𝐳𝐚 𝐀𝐟𝐫𝐞𝐞𝐧 ( ريزا افرين) 💫 @rizaafreen,3000000.0,1.3,Pakistan,,889600.0,instagram,pakistan,False,2024,,,,
43,Ahad Raza Mir @ahadrazamir,3000000.0,6.28,Pakistan,Celebrity Modeling Music Singer,885800.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
44,Saboor Aly @sabooraly,2900000.0,3.0,Pakistan,Modeling Music Entertainment,857500.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
45,Hareem Farooq @hareemfarooq,2800000.0,1.9,Pakistan,Actors,853400.0,instagram,pakistan,False,2024,Entertainment,MAPPED,,
46,Asim Azhar @asimazhar,2800000.0,2.78,Pakistan,Entertainment and Music Music Singer Modeling,844900.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
47,Ali “SypherPK” Hassan @sypherpk,2800000.0,1.06,Pakistan,Games Entertainment and Music Video Gaming Dogs,844200.0,instagram,pakistan,False,2024,Tech&Gaming,MAPPED,,
48,Pakistan Cricket @therealpcb,2800000.0,1.8,Pakistan,Sports Cricket,842200.0,instagram,pakistan,False,2024,Sports,MAPPED,,
49,𝑫𝒂𝒍𝒊𝒅𝒂 𝑲𝒉𝒂𝒍𝒊𝒍 @dalidakhalilofficial,2700000.0,2.13,Pakistan,Arts and Crafts Acting and Drama Celebrity Music,814400.0,instagram,pakistan,False,2024,Music,MAPPED,,
50,Kunwar Moeez Khan @kunwarmoeez,2700000.0,10.5,Pakistan,,796800.0,instagram,pakistan,False,2024,,,,
51,Malala Yousafzai @malala,2600000.0,4.6,Pakistan,Education Cricket,789900.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
52,Nadia Khan @outstylewithnadia,2300000.0,0.12,Pakistan,Fashion and Accessories Parenting Business,697700.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
53,𝐌𝐀𝐑𝐢𝐘𝐀 𝐊𝐎𝐙𝐀𝐃 @mariya.kozad,2300000.0,0.14,Pakistan,Fashion and Accessories,692200.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
54,Sanam Jung @jung_sanam,2300000.0,0.33,Pakistan,Celebrity Modeling,681900.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
55,Muniba Mazari @muniba.mazari,2200000.0,1.0,Pakistan,Fashion Actors,652700.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
56,Nasim Shah @inaseemshah,2000000.0,14.2,Pakistan,Sports,607600.0,instagram,pakistan,False,2024,Sports,MAPPED,,
57,Veena Malik @theveenamalik,2000000.0,0.19,Pakistan,Fashion and Accessories,605600.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
58,Junaid Khan @calljunaidkhan,2000000.0,1.41,Pakistan,Entertainment and Music Acting and Drama Celebrity Modeling,604800.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
59,Mikaal Zulfiqar @mikaalzulfiqar,2000000.0,0.07,Pakistan,Finance Entertainment and Music Celebrity Actors,598500.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
60,Tariq Jamil @tariqjamilofficial,2000000.0,7.3,Pakistan,Education,593000.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
61,Arslan Aslam @arslanaslamofficial,2000000.0,1.55,Pakistan,Entertainment and Music,590100.0,instagram,pakistan,False,2024,Music,MAPPED,,
62,Food Fusion @foodfusionpk,1900000.0,0.12,Pakistan,Food Food and Drink Events Cooking,578600.0,instagram,pakistan,False,2024,Entertainment,MAPPED,,
63,Sarwat Gilani 🇵🇰 @sarwatg,1900000.0,0.21,Pakistan,Business and Finance Art Parenting Modeling,567400.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
64,Kainat Faisal @kainatfaisal.kf,1800000.0,1.01,Pakistan,Fashion and Accessories,549800.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
65,Dananeer | 🇵🇰🌻 @dananeerr,1800000.0,5.5,Pakistan,,547100.0,instagram,pakistan,False,2024,,,,
66,Sahir Ali Bagga @thesahiralibagga_official,1800000.0,0.08,Pakistan,Entertainment and Music,531300.0,instagram,pakistan,False,2024,Music,MAPPED,,
67,Dr. Shaista Lodhi @iamshaistalodhi,1800000.0,0.39,Pakistan,Beauty and Self Care Modeling Actors Entertainment,527400.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
68,𝗨𝗿𝗱𝘂 𝗣𝗼𝗲𝘁𝗿𝘆 𝗣𝗼𝗶𝗻𝘁 @urdupoetrypoint,1700000.0,0.17,Pakistan,Fashion,510400.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
69,Shoaib Akhtar @imshoaibakhtar,1700000.0,2.31,Pakistan,Sports,495400.0,instagram,pakistan,False,2024,Sports,MAPPED,,
70,Muhammad Anas Shahid ®️ @anas_shahid_official,1600000.0,5.02,Pakistan,Fitness and Health Business and Finance Training Coaching,490800.0,instagram,pakistan,False,2024,Sports,MAPPED,,
71,Nida Yasir @itsnidayasir.official,1600000.0,0.8,Pakistan,,490000.0,instagram,pakistan,False,2024,,,,
72,Government of Pakistan @govtofpakistan,1600000.0,0.01,Pakistan,Education,481800.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
73,Hamid Shaikh @hamids9898,1600000.0,0.07,Pakistan,Travel Business and Finance Actors Business,476100.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
74,معاز♥️ @maazsafder,1600000.0,10.65,Pakistan,Fashion and Accessories,473400.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
75,Samina Humayun Saeed @saminahumayunsaeed,1500000.0,0.07,Pakistan,Entertainment and Music Business and Finance Celebrity Actors,458300.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
76,HUMAIMA MALICK @humaimamalick,1500000.0,0.61,Pakistan,Entertainment and Music Modeling,452800.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
77,Pakistani Beauty @pakistani_.beauty,1500000.0,0.03,Pakistan,Beauty and Self Care,437300.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
78,Nawal Mustafa @thebraincoach,1500000.0,1.53,Pakistan,Education,435100.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
79,Sham Idrees @shamidrees,1400000.0,5.94,Pakistan,Entertainment and Music Funny Director,433700.0,instagram,pakistan,False,2024,Music,MAPPED,,
80,Geo TV - Har Pal Geo @harpalgeotv,1400000.0,0.16,Pakistan,Entertainment and Music Celebrity News Actors,433500.0,instagram,pakistan,False,2024,Knowledge&Info,MAPPED,,
81,Sanam Baloch Jatoi @thesanambaloch,1400000.0,1.5,Pakistan,Celebrity Modeling,430400.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
82,@hafsa._.khan1,1400000.0,4.8,Pakistan,,429600.0,instagram,pakistan,False,2024,,,,
83,Dulha & Dulhan @dulhaanddulhan,1300000.0,0.03,Pakistan,Romance and Wedding,404200.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
84,Hassan Ali @ha55an_ali,1300000.0,2.19,Pakistan,Sports Cricket,398900.0,instagram,pakistan,False,2024,Sports,MAPPED,,
85,Waliya Najib @waliyanajib,1300000.0,4.8,Pakistan,Photography Portraits Modeling,394700.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
86,Sheheryar Munawar Siddiqui @sheheryarmunawar,1300000.0,2.29,Pakistan,Acting and Drama Modeling,389900.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
87,Bilal Saeed @bilalsaeed_music,1300000.0,3.0,Pakistan,Entertainment and Music Music Singer Producers,389700.0,instagram,pakistan,False,2024,Music,MAPPED,,
88,Geo News Urdu @geourdudottv,1300000.0,0.06,Pakistan,News Celebrity Sports Entertainment and Music,383600.0,instagram,pakistan,False,2024,Sports,MAPPED,,
89,Pakistani Celebrities 🇵🇰 @pakistani__celebrities,1300000.0,0.68,Pakistan,Entertainment and Music Parenting Modeling,382400.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
90,Merub Ali @meruub,1300000.0,3.82,Pakistan,Fashion,377000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
91,Faryal 🥀 @faryal_fairyyy,1200000.0,0.87,Pakistan,Entertainment and Music Funny,368700.0,instagram,pakistan,False,2024,Music,MAPPED,,
92,ʙᴀsᴇᴇʀ ᴀʟɪ @baseer_bob,1200000.0,4.81,Pakistan,Entertainment and Music Fashion and Accessories Product Showcase Actors,366900.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
93,Ghana Ali Umair @ghanaaliofficial,1200000.0,0.44,Pakistan,,360300.0,instagram,pakistan,False,2024,,,,
94,Hadiqa Kiani @hadiqakianiofficial,1200000.0,1.58,Pakistan,Entertainment and Music Beauty and Self Care Celebrity,350800.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
95,Hunz IPH @hunz_iph,1200000.0,0.23,Pakistan,Entertainment and Music Celebrity Singer,348900.0,instagram,pakistan,False,2024,Music,MAPPED,,
96,Mashal Khan @mashalkh,1200000.0,1.71,Pakistan,Acting and Drama Life and Society Parenting Modeling,348700.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
97,Sadia Hassan Hayat @sadiaghaffar,1200000.0,0.76,Pakistan,Beauty Art,347500.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
98,Fakhar Zaman @fakharzaman719,1200000.0,11.04,Pakistan,Sports Music Singer Entertainment,347400.0,instagram,pakistan,False,2024,Sports,MAPPED,,
99,Sunita Marshall Ahmed @sunitamarshallofficial,1200000.0,0.99,Pakistan,Art Modeling Fashion,347000.0,instagram,pakistan,False,2024,Beauty&Fashion,MAPPED,,
100,@shaheer._.khan018,1100000.0,4.44,Pakistan,,343300.0,instagram,pakistan,False,2024,,,,
1,SECH / EL BLOKE HP 🇵🇦 @sechmusic,7200000.0,1.14,Panama,Entertainment and Music Video Gaming Actors Music,2200000.0,instagram,panama,False,2024,Tech&Gaming,MAPPED,,
2,𝐍𝐈𝐊𝐈 𝐃𝐄𝐌𝐀𝐑 @niki,3800000.0,0.39,Panama,Entertainment and Music Music Modeling,1100000.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
3,Abraham David @abrahamdpe,2000000.0,3.22,Panama,Food Celebrity Actors,603600.0,instagram,panama,False,2024,Entertainment,MAPPED,,
4,Tráfico Panamá @traficocpanama,1400000.0,0.01,Panama,Life and Society,433500.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
5,La Cáscara @la_cascara,1400000.0,0.33,Panama,Marketing and Advertising Actors,415400.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
6,💎 @mrgringox,1400000.0,,Panama,Travel,414100.0,instagram,panama,False,2024,Lifestyle,MAPPED,,
7,Sandra Sandoval @sandrasandovals,1400000.0,0.38,Panama,Art Music Actors,405900.0,instagram,panama,False,2024,Music,MAPPED,,
8,"LaCuchita,🇵🇦🧜‍♀️ @anyurimusica",1300000.0,3.08,Panama,Pets Outdoor Activity Entertainment and Music Actors,395200.0,instagram,panama,False,2024,Sports,MAPPED,,
9,Valeria Sandoval @valeriasandoval,1300000.0,1.74,Panama,Art Actors,394900.0,instagram,panama,False,2024,Entertainment,MAPPED,,
10,Joshua Blake @itssblakee,1100000.0,1.5,Panama,Funny Marketing and Advertising Actors Celebrities,332000.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
11,ᴊᴀᴄᴋʏ ɢᴜᴢᴍᴀɴ @jackyguzmanpty,1100000.0,2.43,Panama,Fashion and Accessories Nature & Outdoors,332000.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
12,بدر بن عبدالله | zSHOWz @ziisnik,1100000.0,0.49,Panama,Upskilling Product Showcase Modeling,318800.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
13,Jonathan Heres @jonathanheres,966900.0,2.96,Panama,Photography Education Food and Drink Actors,290100.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
14,Daluna Kraemer🧠 (Frieda) @superdalu,953100.0,1.57,Panama,Nature Animals Actors Modeling,285900.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
15,Bettina Garcia @bettinaromina,910000.0,0.46,Panama,family Romance and Wedding Actors Modeling,273000.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
16,Boza 🇵🇦 @bozamusic,902700.0,2.62,Panama,"Entertainment and Music Music Actors Film, Music & Books",270800.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
17,Ingrid De Ycaza @ingriddeycaza,889500.0,0.4,Panama,Entertainment and Music Fashion and Accessories Business and Finance Music,266900.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
18,@graciebon,794000.0,6.6,Panama,,238200.0,instagram,panama,False,2024,,,,
19,Earth • Travel • Nature @earthca,773700.0,0.6,Panama,Travel Travel Company Transportation & Accomodation Services,232100.0,instagram,panama,False,2024,Lifestyle,MAPPED,,
20,N E K A @neka_prila,763100.0,0.22,Panama,Education Upskilling Sports Tennis,228900.0,instagram,panama,False,2024,Sports,MAPPED,,
21,Anthony Anel @anthonyanel,757400.0,1.7,Panama,Entertainment and Music Animation and Cosplay Video Blogger Celebrities,227200.0,instagram,panama,False,2024,Tech&Gaming,MAPPED,,
22,Eliza Ibeth @elizaibeth23,725300.0,1.37,Panama,,217600.0,instagram,panama,False,2024,,,,
23,Katherine Graciela🇵🇦 📸⚽🏀💕 @katheriine0584,724000.0,0.92,Panama,,217200.0,instagram,panama,False,2024,,,,
24,ZAHIDA HORR @zahida.horr,699800.0,6.9,Panama,Entertainment and Music Music Actors Modeling,209900.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
25,La One Two @onetwo507,694600.0,0.35,Panama,Entertainment and Music Business and Finance Actors Virtualization,208400.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
26,MELFI @miguelmelfi,693900.0,0.69,Panama,Art,208200.0,instagram,panama,False,2024,Lifestyle,MAPPED,,
27,𝐏𝐀𝐔𝐋 𝐌𝐂𝐃𝐎𝐍𝐀𝐋𝐃 @paulmcdonald09,692400.0,0.44,Panama,Fashion and Accessories Fitness and Health Music Actors,207700.0,instagram,panama,False,2024,Sports,MAPPED,,
28,Diario Día a Día @diaadiapa,674400.0,0.86,Panama,Entertainment and Music News Actors Virtualization,202300.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
29,Doralis Mela @doralismela,673100.0,0.87,Panama,Entertainment and Music Finance Marketing and Advertising Actors,201900.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
30,DIMELO FLOW @dimeloflowofficial,669800.0,1.4,Panama,Music Actors,200900.0,instagram,panama,False,2024,Music,MAPPED,,
31,Dy-Mi @the_dymi,649900.0,2.4,Panama,Music Singer Songwriting,195000.0,instagram,panama,False,2024,Music,MAPPED,,
32,Nito Cortizo @nitocortizo,619800.0,0.87,Panama,,185900.0,instagram,panama,False,2024,,,,
33,El Chotin | Panamá @elchotin.xyz,618500.0,1.19,Panama,,185600.0,instagram,panama,False,2024,,,,
34,Zulay Rodriguez Lu @zulayrodriguezlu,603400.0,0.64,Panama,Actors,181000.0,instagram,panama,False,2024,Entertainment,MAPPED,,
35,Mia Victoria Ayoleth @ayolethvivian_01,598700.0,0.2,Panama,,179600.0,instagram,panama,False,2024,,,,
36,Michelle Simons @michellesimons,597000.0,0.25,Panama,family Actors,179100.0,instagram,panama,False,2024,Entertainment,MAPPED,,
37,• Conciertos Cristianos • 🇵🇦 @conciertos_cristianos,580100.0,1.48,Panama,Entertainment and Music,174000.0,instagram,panama,False,2024,Music,MAPPED,,
38,Génesis Arjona @genearjona,567000.0,0.26,Panama,family Actors,170100.0,instagram,panama,False,2024,Entertainment,MAPPED,,
39,Josenid Adamaris Quintero💕😍 @josenid507,552600.0,0.55,Panama,Music,165800.0,instagram,panama,False,2024,Music,MAPPED,,
40,Dubosky musica urbana @dubosky,549600.0,0.78,Panama,Actors,164900.0,instagram,panama,False,2024,Entertainment,MAPPED,,
41,Denisse Becerra @demibecerra,536400.0,0.86,Panama,Education Life and Society Actors,160900.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
42,Mónica Lee 🇵🇦 @itsmonicaleec,534700.0,2.06,Panama,Fitness and Health Actors,160400.0,instagram,panama,False,2024,Sports,MAPPED,,
43,ＣＬＡＲＩＳＳＡ ＡＢＲＥＧＯ @clarissabrego,515200.00000000006,0.96,Panama,Fitness and Health Actors Journalists,154600.0,instagram,panama,False,2024,Sports,MAPPED,,
44,La Pantera @yoanifitness,501100.0,1.7,Panama,Actors,150300.0,instagram,panama,False,2024,Entertainment,MAPPED,,
45,Rosa Iveth 👄• @rosaivethm,473400.0,1.06,Panama,Fashion and Accessories Marketing and Advertising Actors,142000.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
46,𝑨𝒏𝒂 𝑳𝒐𝒓𝒆𝒏𝒂 𝑶𝒍𝒊𝒗𝒆𝒓𝒐🦋🇵🇦 @ofc_analorena,470000.0,,Panama,,141000.0,instagram,panama,False,2024,,,,
47,Yaneth Marín 🇵🇦 @yanethhmarin,464900.0,9.7,Panama,,139500.0,instagram,panama,False,2024,,,,
48,El Gallinazo @elgallinazo,464400.0,2.62,Panama,Funny Life and Society News Actors,139300.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
49,Javi Ghan🇵🇦 @javighan,456200.0,3.39,Panama,Arts and Crafts Actors,136800.0,instagram,panama,False,2024,Entertainment,MAPPED,,
50,Wyznick @wyznick,449000.0,0.5,Panama,Actors Journalists,134700.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
51,Sheldry Sáez | INSPÍRATE @sheldrysaez,444200.0,0.29,Panama,Education Business and Finance Video Gaming Lifestyle,133200.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
52,Ednita Nazario @ednitanazario,438100.0,0.17,Panama,Entertainment and Music Actors Music Singer,131400.0,instagram,panama,False,2024,Music,MAPPED,,
53,Nicole Pinto @nicolepinto22,429300.0,2.27,Panama,Fashion and Accessories Marketing and Advertising Actors Modeling,128800.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
54,KRISTEL VENENCIA 🇵🇦 @kristel28_,428800.0,1.2,Panama,Travel Marketing and Advertising Actors Journalists,128600.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
55,CoCoas_net ®© @cocoas_net,424100.0,0.28,Panama,"Food News Journalists Film, Music & Books",127200.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
56,K A R L A B @karlabstyle,415200.0,0.51,Panama,Fashion and Accessories,124600.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
57,Yurielis Peñalba 👑🐵💕👸 @asdpyurielis,414700.0,0.5,Panama,Actors Virtualization,124400.0,instagram,panama,False,2024,Tech&Gaming,MAPPED,,
58,𝐎𝐂𝐀 𝐋𝐎𝐂𝐀 @almacenocaloca,405100.0,0.21,Panama,Fashion and Accessories Arts and Crafts Parenting Actors,121500.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
59,𝐒𝐚𝐫𝐚 𝐝𝐞 𝐒𝐚𝐥𝐚𝐳𝐚𝐫 @sarariveraoficial,403800.0,0.7,Panama,Sports Parenting Actors Virtualization,121100.0,instagram,panama,False,2024,Sports,MAPPED,,
60,TRAFICOLOGO @traficologo,394900.0,0.12,Panama,Life and Society News News & Politics,118500.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
61,Foto Sonido Panamá @fotosonidopty,373300.0,0.02,Panama,Product Showcase Marketing and Advertising Actors,112000.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
62,RomanticStyle @flexoficial,370500.0,0.74,Panama,"Actors Music Celebrities Film, Music & Books",111100.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
63,Steven's Panamá @stevenspanama,368900.0,0.13,Panama,Fashion Actors,110700.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
64,Eddy Vasquez @eddyvasquezwao,367900.0,0.62,Panama,Entertainment and Music Marketing and Advertising Actors,110400.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
65,Keith Husted ⚡️ @kjsmoothh,364000.0,12.81,Panama,,109200.0,instagram,panama,False,2024,,,,
66,CERDITOS @cerditos,360000.0,0.04,Panama,Food Food and Drink Tennis Actors,108000.0,instagram,panama,False,2024,Sports,MAPPED,,
67,Ricardo Martinelli @ricardomartinelli99,359100.0,0.5,Panama,,107700.0,instagram,panama,False,2024,,,,
68,Luis Casis @luiscasis,358100.0,0.39,Panama,Food Entertainment and Music Actors Journalists,107400.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
69,Ashlany Gómez @ashlanylissette,352900.0,0.36,Panama,family Entertainment and Music Actors,105900.0,instagram,panama,False,2024,Music,MAPPED,,
70,Moises Bell | Pastor y Profeta @pastormoisesbell,352900.0,0.62,Panama,,105900.0,instagram,panama,False,2024,,,,
71,ParkerBoats 🇵🇦 @parkerboatspty,352700.0,0.3,Panama,,105800.0,instagram,panama,False,2024,,,,
72,MR. SAIK 👁 @mrsaikofficial,350800.0,0.34,Panama,Entertainment and Music Marketing and Advertising Actors Music,105200.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
73,Mictia00 @abriguerra,349700.0,16.27,Panama,Entertainment and Music Education Games Video Gaming,104900.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
74,Supermercados Rey @sm_rey,347600.0,0.05,Panama,Product Showcase Auto and Vehicles Actors,104300.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED,,
75,La Bibi Pty®️ @labibipty,346400.0,0.22,Panama,Actors,103900.0,instagram,panama,False,2024,Entertainment,MAPPED,,
76,Critica Panamá @criticapa02,342100.0,0.42,Panama,,102600.0,instagram,panama,False,2024,,,,
77,🌏🚺BARBEL👑💸📈JM5🇵🇦 @barbel_507,338500.0,3.27,Panama,Music,101600.0,instagram,panama,False,2024,Music,MAPPED,,
78,ana paola @anapaolalynch,333700.0,1.31,Panama,Food,100100.0,instagram,panama,False,2024,Lifestyle,MAPPED,,
79,Celibeth Y. Pimentel J. @lazambita,331700.0,1.23,Panama,Entertainment and Music Actors Journalists,99500.0,instagram,panama,False,2024,Knowledge&Info,MAPPED,,
