rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
77,7Liwa @UCTdY7Fw0YMHCJ09jKTGy9Xw,1700000.0,7.6,மாரக்கோ,,504000.0,youtube,morocco,False,2024,,,,
78,قناة الشَّيخ سَعيد الكَمَلي @UCASAOTD6fMPEg8jmO4nPblQ,1600000.0,0.1,மாரக்கோ,,489000.0,youtube,morocco,False,2024,,,,
79,Ajdiri fitness @UC9XzatMwUCJpkwM4Dr5S3RA,1600000.0,,மாரக்கோ,,489000.0,youtube,morocco,False,2024,,,,
80,Kawtar Bamo @UCH2ZMZN8X7WHDLnWEfP1jBg,1600000.0,,மாரக்கோ,,486000.0,youtube,morocco,False,2024,,,,
81,Black Moussiba @UCGhuGD-LE45GLqSMaxN3Hsw,1600000.0,0.4,மாரக்கோ,,486000.0,youtube,morocco,False,2024,,,,
82,Cravata - كرافاطا @UCbEQua8b0M5ScOPgYDxA6fg,1600000.0,,மாரக்கோ,,486000.0,youtube,morocco,False,2024,,,,
83,شيف شكرالله Chef Chokrallah @UCrUh2a8Ucv7PlGS6BqYITJQ,1600000.0,0.1,மாரக்கோ,,483000.0,youtube,morocco,False,2024,,,,
84,Afechkou Brahim @UC-NGRUkxrRxBRpOmno-hF1w,1600000.0,,மாரக்கோ,,477000.0,youtube,morocco,False,2024,,,,
85,SOUMA سومة @UCl8m-0PbG-q8CYbmWdjb9gQ,1600000.0,,மாரக்கோ,,477000.0,youtube,morocco,False,2024,,,,
86,Hamida حميدة @UCzZ0Ds0O6hPGc-BcPdLAluA,1600000.0,,மாரக்கோ,,474000.0,youtube,morocco,False,2024,,,,
87,Diva Rebecca @UCTtcPiMC4Xa9YQ3UtmOA1Zw,1600000.0,,மாரக்கோ,,471000.0,youtube,morocco,False,2024,,,,
88,ريحانة كمال @UCSZCXMvv1p5kurtJmaxKikA,1600000.0,,மாரக்கோ,,471000.0,youtube,morocco,False,2024,,,,
89,Manal l منال @UCH3YK4ZP_w5GfxRm9S1TXZw,1600000.0,4.5,மாரக்கோ,இசை பிரபலங்கள்,465000.0,youtube,morocco,False,2024,Music,MAPPED,,Music celebrities
90,Oussama El Mekkaoui @oussamaelmekkaoui1,1500000.0,0.5,மாரக்கோ,,462000.0,youtube,morocco,False,2024,,,,
91,Taliss | طاليس @UCrDBa3CrjwANpo99Qgu0i-Q,1500000.0,0.2,மாரக்கோ,,462000.0,youtube,morocco,False,2024,,,,
92,يوميات القطط kittens vlog @UCZ0h8zWza_bjqGtn6clvYFA,1500000.0,,மாரக்கோ,,462000.0,youtube,morocco,False,2024,,,,
93,استفد كل يوم @UCQBt1gkXqb11RRlQDxThi4A,1500000.0,,மாரக்கோ,,462000.0,youtube,morocco,False,2024,,,,
94,Niba Tbib @UCqKabGih41Etz_duwkA7cqA,1500000.0,,மாரக்கோ,,462000.0,youtube,morocco,False,2024,,,,
95,Le360 @UCGYE6-D0--78oXa4wDiOk6g,1500000.0,,மாரக்கோ,,459000.0,youtube,morocco,False,2024,,,,
96,Said Naciri l سعيد الناصري @UCma4hB65kKimZzXKD0nUSUw,1500000.0,,மாரக்கோ,,456000.0,youtube,morocco,False,2024,,,,
97,Mehdi Mozayine @UCwK1c_RczSk8RQTiWcCAFgQ,1500000.0,,மாரக்கோ,,453000.0,youtube,morocco,False,2024,,,,
98,مربوحة Marbouha TV @UCOhHFq20n5Crcg-13BM7v_w,1500000.0,,மாரக்கோ,,453000.0,youtube,morocco,False,2024,,,,
99,Ali meriem EzzaiDi @UCFu47JDZ_wjz97yWaSFWnMA,1500000.0,0.3,மாரக்கோ,,453000.0,youtube,morocco,False,2024,,,,
100,Abdelkader Kharraz @UCCPQpi9U-iXFWlMSUg_nxTw,1500000.0,,மாரக்கோ,,453000.0,youtube,morocco,False,2024,,,,
1,Spinnin' Records @UCpDJl2EmP7Oh90Vylx0dZtA,29700000.0,,Netherlands,,8900000.0,youtube,netherlands,False,2024,,,,
2,Martin Garrix @UC5H_KXkPbEsGs0tFt8R35mA,14400000.0,,Netherlands,,4300000.0,youtube,netherlands,False,2024,,,,
3,Trap City @UC65afEgL62PGFWXY7n6CUbA,14100000.0,,Netherlands,Music,4200000.0,youtube,netherlands,False,2024,Music,MAPPED,,
4,NikkieTutorials @UCzTKskwIc_-a0cGvCXA848Q,13900000.0,2.0,Netherlands,,4200000.0,youtube,netherlands,False,2024,,,,
5,أترو/Atro @UCjf3ZSi7xMu8O9frZZ8FEGg,12800000.0,0.2,Netherlands,,3800000.0,youtube,netherlands,False,2024,,,,
6,SuperbLyrics @UCy9zjfGD_LGnfaz27K5pvnw,6400000.0,,Netherlands,Music,1900000.0,youtube,netherlands,False,2024,Music,MAPPED,,
7,Silo Entertainment @UCo8q1BVz59Yepk1QPGKLElA,5900000.0,,Netherlands,Celebrity,1800000.0,youtube,netherlands,False,2024,Entertainment,MAPPED,,
8,Saskia's Dansschool @UCOiFUE8BrJaAje9IlSmzCtg,5700000.0,,Netherlands,,1700000.0,youtube,netherlands,False,2024,,,,
9,Emma Heesters @UCnM_Dh_3p-m3M-1tF0E9Cjw,5700000.0,4.2,Netherlands,,1700000.0,youtube,netherlands,False,2024,,,,
10,Armin van Buuren @UCu5jfQcpRLm9xhmlSd5S8xw,5400000.0,,Netherlands,,1600000.0,youtube,netherlands,False,2024,,,,
11,Hardwell @UCPT5Q93YbgJ_7du1gV7UHQQ,5100000.0,0.1,Netherlands,,1500000.0,youtube,netherlands,False,2024,,,,
12,Armada Music TV @UCGZXYc32ri4D0gSLPf2pZXQ,5000000.0,,Netherlands,,1500000.0,youtube,netherlands,False,2024,,,,
13,Fundy @UCCE5NVlm0FhbunMMBT48WAw,4300000.0,,Netherlands,,1300000.0,youtube,netherlands,False,2024,,,,
14,DTS TRADER @UC-ZrKLhOyohhDYm_0HGRR_A,3900000.0,0.3,Netherlands,,1200000.0,youtube,netherlands,False,2024,,,,
15,Pick Up Limes @UCq2E1mIwUKMWzCA4liA_XGQ,3800000.0,0.5,Netherlands,,1200000.0,youtube,netherlands,False,2024,,,,
16,ProjectJamesify @UCwCj-mTphfnjBcRag6MEM2A,3600000.0,,Netherlands,Video Gaming,1100000.0,youtube,netherlands,False,2024,Tech&Gaming,MAPPED,,
17,varlamov @UC101o-vQ2iOj9vr00JUlyKw,3600000.0,1.8,Netherlands,,1100000.0,youtube,netherlands,False,2024,,,,
18,Cas van de Pol @UCr1fdFXztwacnJ206hMgG7w,3300000.0,5.4,Netherlands,,990000.0,youtube,netherlands,False,2024,,,,
19,Chillhop Music @UCOxqgCwgOqC2lMqC5PYz_Dg,3300000.0,,Netherlands,,984000.0,youtube,netherlands,False,2024,,,,
20,AutoTopNL @UC9DXAsBD4-ITVuvpd68401Q,3300000.0,0.1,Netherlands,,978000.0,youtube,netherlands,False,2024,,,,
21,Vibe Music @UChO8h2G8UjOVc081rgYU8XQ,3200000.0,,Netherlands,,945000.0,youtube,netherlands,False,2024,,,,
22,Dima en Auto's @UCmAdsuAXyR07qHZjiqqD7zg,3100000.0,,Netherlands,,915000.0,youtube,netherlands,False,2024,,,,
23,Dark Corners @UCP1YcvxeNRHEcqyBk_7mjVg,2900000.0,,Netherlands,Video Gaming,879000.0,youtube,netherlands,False,2024,Tech&Gaming,MAPPED,,
24,A Chick Called Albert @UCBjh-uGy5RcclATnFpQBobw,2900000.0,0.9,Netherlands,,864000.0,youtube,netherlands,False,2024,,,,
25,عبادة خير الدين Obada Sykh @UCrpiHdO6fwerkP--S5i2e6A,2700000.0,0.6,Netherlands,,813000.0,youtube,netherlands,False,2024,,,,
26,EnzoKnol @UCh8bTHe4T8o7RIU7R5EPX-w,2700000.0,,Netherlands,,810000.0,youtube,netherlands,False,2024,,,,
27,Rap City @UCQ5DkUL8c_vbflfQ8LRsCIg,2700000.0,,Netherlands,,807000.0,youtube,netherlands,False,2024,,,,
28,Igor Presnyakov @UC8gSNcKgwBK7B4ulB8nh_gw,2600000.0,,Netherlands,,777000.0,youtube,netherlands,False,2024,,,,
29,An Knook @UCrfr4PnqvdJO4KrYWg10CJw,2600000.0,,Netherlands,,777000.0,youtube,netherlands,False,2024,,,,
30,StukTV @UCK5Fn7Z6-iFMdxEye2FsKXg,2600000.0,0.5,Netherlands,,774000.0,youtube,netherlands,False,2024,,,,
31,Gezen Adam @UCy40Jd2Mcs7EWzDC_43q3SA,2600000.0,,Netherlands,,768000.0,youtube,netherlands,False,2024,,,,
32,MCPE Journalist @UCs3h-NkVdvnVuHiwekXVwtQ,2500000.0,,Netherlands,,750000.0,youtube,netherlands,False,2024,,,,
33,Eddie van der Meer @UCCRb9Zn03QoEb8cnfwTOFTg,2500000.0,,Netherlands,,750000.0,youtube,netherlands,False,2024,,,,
34,Without Music @UCHF0Bxys49VeBu8jR5oh6jg,2500000.0,0.5,Netherlands,,741000.0,youtube,netherlands,False,2024,,,,
35,Gumbal @UCwn0jaGbgMkYioOWBzMog1Q,2500000.0,,Netherlands,,735000.0,youtube,netherlands,False,2024,,,,
36,Disney NL @UCHjX8DEVy6ECIRpdGYzHBSA,2300000.0,,Netherlands,,690000.0,youtube,netherlands,False,2024,,,,
37,Jamesify @UC9BgqXldGODtJszmPOmzVDw,2000000.0,,Netherlands,,603000.0,youtube,netherlands,False,2024,,,,
38,Epic Music NL @UCWWFyQj6lzKfFek-RyEEj9A,1900000.0,,Netherlands,,582000.0,youtube,netherlands,False,2024,,,,
39,HardstyleUp2Datez [HU2Dz] @UCRdr2mcvuxjeF453ICIjQpQ,1900000.0,,Netherlands,,573000.0,youtube,netherlands,False,2024,,,,
40,SivHD @UC3FG_gOPjOiHo1iWLtD1qDw,1800000.0,0.2,Netherlands,,537000.0,youtube,netherlands,False,2024,,,,
41,TopNotch @UCIb2FkhwkigTabnuj6D7oew,1800000.0,,Netherlands,Music,534000.0,youtube,netherlands,False,2024,Music,MAPPED,,
42,Einzelgänger @UCybBViio_TH_uiFFDJuz5tg,1700000.0,,Netherlands,,516000.0,youtube,netherlands,False,2024,,,,
43,7even Records @UCvYhEsecAJ-hE0mLN3DId_w,1700000.0,,Netherlands,,510000.0,youtube,netherlands,False,2024,,,,
44,Vengaboys @UC1ZJB8MepA7B7zQE8TmzQdQ,1600000.0,0.1,Netherlands,,471000.0,youtube,netherlands,False,2024,,,,
45,Revealed Music @UCnhHe0_bk_1_0So41vsZvWw,1600000.0,,Netherlands,Music,468000.0,youtube,netherlands,False,2024,Music,MAPPED,,
46,Dance Fruits @UCnMuO9UobvCU-dHp4o7OSWQ,1600000.0,,Netherlands,Music News Pets Technology,468000.0,youtube,netherlands,False,2024,Knowledge&Info,MAPPED,,
47,noahsarklabel @UCJ5Vwcz74Drspgbf--_i0Uw,1500000.0,,Netherlands,,462000.0,youtube,netherlands,False,2024,,,,
48,Itchy Boots @UCEIs9nkveW9WmYtsOcJBwTg,1500000.0,,Netherlands,,456000.0,youtube,netherlands,False,2024,,,,
49,MeisjeDjamila @UCANa7EO3GwG7fzEMO-fVRWQ,1500000.0,0.7,Netherlands,,447000.0,youtube,netherlands,False,2024,,,,
50,Davina Michelle @UCNFhPxOF1NRT1QlxJzgctzw,1500000.0,,Netherlands,Music Travel,447000.0,youtube,netherlands,False,2024,Music,MAPPED,,
51,FundyLIVE @UCJhTTqtsvThK99_IbNDtwSw,1400000.0,,Netherlands,,420000.0,youtube,netherlands,False,2024,,,,
52,Milan Knol @UCNPlSBggCmH8FJiMC2FYYpQ,1400000.0,0.1,Netherlands,,414000.0,youtube,netherlands,False,2024,,,,
53,Gio @UCzK9UevsDrNpuPON_H1EepA,1400000.0,,Netherlands,,408000.0,youtube,netherlands,False,2024,,,,
54,Jelle's Marble Runs @UCYJdpnjuSWVOLgGT9fIzL0g,1400000.0,0.3,Netherlands,Celebrity,408000.0,youtube,netherlands,False,2024,Entertainment,MAPPED,,
55,Kalvijn @UCjB-TLtaveC9NYFHQmFOJaQ,1300000.0,1.1,Netherlands,,396000.0,youtube,netherlands,False,2024,,,,
56,Music by Blanks @UC-KiGOO_09r_0J9vAjBLTBg,1300000.0,0.8,Netherlands,,393000.0,youtube,netherlands,False,2024,,,,
57,KOP Shorts @UCNbW2qx5OZa546X24DgHvxQ,1300000.0,,Netherlands,,393000.0,youtube,netherlands,False,2024,,,,
58,PPO @UCNvT4F1eFg2mRI5VFL5y7jA,1300000.0,,Netherlands,,387000.0,youtube,netherlands,False,2024,,,,
59,LEIDY @UCkUBEsW2p_TwsQ0jBxZdHRA,1300000.0,0.1,Netherlands,,387000.0,youtube,netherlands,False,2024,,,,
60,Martoz @UCMFEI-CWLBE8zdOu7BeSlow,1300000.0,,Netherlands,,381000.0,youtube,netherlands,False,2024,,,,
61,Disney Channel NL @UCD69tZl3tqlb3LJXf8U6Hqg,1300000.0,,Netherlands,,378000.0,youtube,netherlands,False,2024,,,,
62,5 Minuten Knutselen @UCx8QCgoOwkWsSrU3zi8iCgA,1300000.0,,Netherlands,,378000.0,youtube,netherlands,False,2024,,,,
63,SKILLER @UCFz1irDsvD3_8H-hzk-Fytg,1300000.0,0.6,Netherlands,,375000.0,youtube,netherlands,False,2024,,,,
64,TopPop @UCxjzlr0hdKWfIwK2lY0SvEg,1200000.0,,Netherlands,,360000.0,youtube,netherlands,False,2024,,,,
65,Seru2112 @UC4yO-RMUqkCWomGyMPlbFQA,1200000.0,,Netherlands,,354000.0,youtube,netherlands,False,2024,,,,
66,GameMeneer @UCU0TjDaglN5awRHKY_tThzA,1200000.0,,Netherlands,,354000.0,youtube,netherlands,False,2024,,,,
67,محمود انور - Mahmoud Anwar @UC8-NqzmsDdGLboU1Rb-lohg,1200000.0,1.0,Netherlands,,348000.0,youtube,netherlands,False,2024,,,,
68,Future House Music @UCXvSeBDvzmPO05k-0RyB34w,1200000.0,,Netherlands,,345000.0,youtube,netherlands,False,2024,,,,
69,Surgical Goblin @UCFaV5im11vfhDs1BaaF9a0A,1100000.0,,Netherlands,,342000.0,youtube,netherlands,False,2024,,,,
70,Burak Yeter @UCkCbJ6kruvug_6XOusB1rdQ,1100000.0,0.2,Netherlands,,330000.0,youtube,netherlands,False,2024,,,,
71,ПУРУМЧАТА @UCLa2_RAPJhIG88m8SiCDTJA,1100000.0,,Netherlands,,330000.0,youtube,netherlands,False,2024,,,,
72,Cinema Of Gaming @UClmNjMqPfpcePn1JdRBq7mw,1100000.0,,Netherlands,,330000.0,youtube,netherlands,False,2024,,,,
73,Q-dance @UCAEwCfBRlB3jIY9whEfSP5Q,1100000.0,0.5,Netherlands,,327000.0,youtube,netherlands,False,2024,,,,
74,Alexander Studios @UCVwl5YBlImOOJm-fO4mu6pA,1100000.0,5.4,Netherlands,,327000.0,youtube,netherlands,False,2024,,,,
75,Hanwe @UCJx1izJJh2GSQnn9Rmh3mAQ,1100000.0,0.8,Netherlands,,324000.0,youtube,netherlands,False,2024,,,,
76,Basshall Movement @UCh7p69Sj2hHLU9yavME3ytA,1100000.0,,Netherlands,,321000.0,youtube,netherlands,False,2024,,,,
77,Don @UC-XguAp8kn-0tRqm0w2gYNw,1100000.0,0.5,Netherlands,,318000.0,youtube,netherlands,False,2024,,,,
78,Boomerang Benelux @UCqndRprQFdjVv2GYxhn1csg,1100000.0,,Netherlands,,315000.0,youtube,netherlands,False,2024,,,,
79,Club Baboo @UC4qDWzHgug7clf4-HeGpkpA,1100000.0,,Netherlands,,315000.0,youtube,netherlands,False,2024,,,,
80,TOUZANI TV @UCto2NI994eyiEgP2eB3Jwdg,1000000.0,0.8,Netherlands,,312000.0,youtube,netherlands,False,2024,,,,
81,Within Temptation @UCiSQf6v-4cNmbEFdind5z2Q,1000000.0,,Netherlands,Careers Music Technology,312000.0,youtube,netherlands,False,2024,Tech&Gaming,MAPPED,,
82,Parul Saxena @UCar9OcxIkK_D1z_MVYtpuAg,1000000.0,,Netherlands,,306000.0,youtube,netherlands,False,2024,,,,
83,Hussam & Rula Family @UCJkGN7HSTBr9xKdlmatGo8A,1000000.0,1.9,Netherlands,,306000.0,youtube,netherlands,False,2024,,,,
84,Carol Domingos @UCJM8gctYBuP3rwfL5J-RKnA,1000000.0,0.5,Netherlands,,306000.0,youtube,netherlands,False,2024,,,,
85,youngerdays (the old one) @UC20SdCjoKjR9dEfIMkix11Q,997000.0,,Netherlands,,299100.0,youtube,netherlands,False,2024,,,,
86,Angerfist @UCdluEI4RUCXmIgWyGmt5y9g,984000.0,1.6,Netherlands,,295200.0,youtube,netherlands,False,2024,,,,
87,Hyra @UCU1Ag9C12YZFKY2HpNJr_3Q,981000.0,1.1,Netherlands,,294300.0,youtube,netherlands,False,2024,,,,
88,Furtjuh @UCFEI6mmSQgU7QyiTVpWXOLg,975000.0,3.0,Netherlands,,292500.0,youtube,netherlands,False,2024,,,,
89,Team DylanHaegens @UChia3khITnCx4Q8d_tvQuKg,942000.0,,Netherlands,,282600.0,youtube,netherlands,False,2024,,,,
90,Trap Club @UCQgLEMc2YMuZ-CFIEZOu8Sw,938000.0,,Netherlands,Music,281400.0,youtube,netherlands,False,2024,Music,MAPPED,,
91,AFC Ajax @UCGpf7WX7R1one-NwOvg_PbQ,927000.0,,Netherlands,,278100.0,youtube,netherlands,False,2024,,,,
92,SpideyPlanet @UC0AeIM8xtiFAgT_N1inUQxQ,922000.0,,Netherlands,Celebrity,276600.0,youtube,netherlands,False,2024,Entertainment,MAPPED,,
93,Jesus.net @UCH8oU2QSpVVe2L4hHN3Ft6g,917000.0,,Netherlands,,275100.0,youtube,netherlands,False,2024,,,,
94,Royalistiq @UC6UTBWQJOvtGIjdBcC7WwPw,916000.0,0.2,Netherlands,,274800.0,youtube,netherlands,False,2024,,,,
95,Gab Smolders @gabsmolders,901000.0,0.4,Netherlands,,270300.0,youtube,netherlands,False,2024,,,,
96,Ronald @UCR8epba6yA0nr--0MKWyR7g,893000.0,0.1,Netherlands,,267900.0,youtube,netherlands,False,2024,,,,
97,FunX Gemist @UC_aLZ1XBriFt04ylcWnz3JA,892000.0,,Netherlands,,267600.0,youtube,netherlands,False,2024,,,,
98,Avalon Music @UC3G7GLG-fk95DhiTDJX1SHQ,887000.0,,Netherlands,Music,266100.0,youtube,netherlands,False,2024,Music,MAPPED,,
99,Matthy @UCyCg8J7mVxgstehrPQZonPw,885000.0,3.0,Netherlands,,265500.0,youtube,netherlands,False,2024,,,,
100,BOOS @UCc0kHafEIzm6PiqyrsC5lyg,883000.0,0.9,Netherlands,,264900.0,youtube,netherlands,False,2024,,,,
1,Alan Walker @UCJrOtniJ0-NWz37R30urifQ,42400000.0,,Norway,,12700000.0,youtube,norway,False,2024,,,,
2,Soothing Relaxation @UCjzHeG1KWoonmf9d5KBvSiw,10000000.0,,Norway,Music,3000000.0,youtube,norway,False,2024,Music,MAPPED,,
3,AURORA @UCNjHgaLpdy1IMNK57pYiKiQ,4300000.0,0.2,النرويج,,1300000.0,youtube,norway,False,2024,,,,
4,pellekofficial @UCtXuWXsd7TYXwX2ZNLXfojg,3900000.0,1.0,النرويج,,1200000.0,youtube,norway,False,2024,,,,
5,Dani @UCIabPXjvT5BVTxRDPCBBOOQ,3400000.0,14.7,النرويج,,1000000.0,youtube,norway,False,2024,,,,
6,Marcus & Martinus @UCRUmSbfoolI9b8iRyrGqFUw,3300000.0,0.1,النرويج,موسيقى,993000.0,youtube,norway,False,2024,UNMAPPED,UNMAPPED,,
7,Isawi @UCwHagdbGVi-B-DSBFMgiIkA,2800000.0,,النرويج,,849000.0,youtube,norway,False,2024,,,,
8,K-391 @UC1XoTfl_ctHKoEbe64yUC_g,2500000.0,,النرويج,,735000.0,youtube,norway,False,2024,,,,
9,discovery plus Norge @UCYM3pKj9tFQOXc2XcJmj8Vg,2100000.0,,النرويج,,633000.0,youtube,norway,False,2024,,,,
10,MrSavage @UCmwRAiAX6NDvlboBfZKr9hQ,2000000.0,0.3,النرويج,,594000.0,youtube,norway,False,2024,,,,
11,Being Artistic @UC0E_jcP7H5Wi1ZYJ82G-RWg,1500000.0,,النرويج,,462000.0,youtube,norway,False,2024,,,,
12,Nerdforge @UCggHsHce2n3vvbJf_8YKrMA,1500000.0,4.0,النرويج,,453000.0,youtube,norway,False,2024,,,,
13,apetor @UCHnK83dqyPvFo6GX0rCwn8A,1400000.0,6.6,النرويج,,411000.0,youtube,norway,False,2024,,,,
14,Dani2 @UCzmtKpQQyZ-9ZNY_bbFtVHw,1200000.0,6.5,النرويج,,369000.0,youtube,norway,False,2024,,,,
15,AlexanderRybakVideo @UC_KZSgBFgavi5JqxQ1XhT_w,1200000.0,0.3,النرويج,,366000.0,youtube,norway,False,2024,,,,
16,BEAMNG MADNESS @UCO7SyepWR3VTyHwByla3o_w,1100000.0,,النرويج,,330000.0,youtube,norway,False,2024,,,,
17,Isawi GG @UCkuo8lwclhlj0l1LHscGiPw,1000000.0,,النرويج,,312000.0,youtube,norway,False,2024,,,,
18,Tempex @UCT8BC740tRFcnQLNtjLI-LA,1000000.0,,النرويج,,312000.0,youtube,norway,False,2024,,,,
19,Simplicity @UCBBj-A2EqL5pNApsLhoeM6w,1000000.0,,النرويج,,303000.0,youtube,norway,False,2024,,,,
20,ZenLifeRelax @UCcqmIur-b51hdIByTPIfifw,992000.0,,النرويج,,297600.0,youtube,norway,False,2024,,,,
21,Astrid S @UCRWkUp26A4TFJQrjhkn-Vuw,991000.0,0.9,النرويج,,297300.0,youtube,norway,False,2024,,,,
22,Qalandar Production @UCmpWJIVtSVnopLNa1WLpI2Q,988000.0,2.9,النرويج,مشهور,296400.0,youtube,norway,False,2024,UNMAPPED,UNMAPPED,,
23,THAIBEATS @UC9J9cI0Us_zUkpcUJxIMlew,984000.0,,النرويج,,295200.0,youtube,norway,False,2024,,,,
24,NRK P3 @UCPYnnGAmiaEngtWmZNNShmA,983000.0,,النرويج,,294900.0,youtube,norway,False,2024,,,,
25,Wirtual @UCt-HTfaCUz8QIoknqyXKYiw,969000.0,8.0,النرويج,ألعاب فيديو,290700.0,youtube,norway,False,2024,UNMAPPED,UNMAPPED,,
26,kazzaz @UC8fX_3UE-5fV_3NNeWDQtzQ,947000.0,,النرويج,,284100.0,youtube,norway,False,2024,,,,
27,TS Knowledge TV @UCueea2VsoYKqOYdhIb94eRw,914000.0,,النرويج,,274200.0,youtube,norway,False,2024,,,,
28,Magnus Carlsen @UCbdcpQ5uPPymv7Ea0nnFfOw,794000.0,,النرويج,,238200.0,youtube,norway,False,2024,,,,
29,Box Yourself @UC2mc6Z1HK2C1gaWbm-9n8Ww,768000.0,,النرويج,,230400.0,youtube,norway,False,2024,,,,
30,Miss DeepShine @UC8KCGnqoW1SXM00dwEHCPIw,747000.0,,النرويج,موسيقى,224100.0,youtube,norway,False,2024,UNMAPPED,UNMAPPED,,
31,أحمد علاو ahmad elaw @UCPP4_QCiYh6R4-75qRYaWdg,716000.0,0.2,النرويج,,214800.0,youtube,norway,False,2024,,,,
32,Dunkee @UCykjD0W8hCQbuO7mEHPgw-A,698000.0,16.5,النرويج,,209400.0,youtube,norway,False,2024,,,,
33,Thaís Chagas @UCxYqdYKUNyuKt2pJMIt4P7g,673000.0,1.6,النرويج,,201900.0,youtube,norway,False,2024,,,,
34,ShibeNation @UC-xjitW_J39_Q1ure2HlJew,662000.0,0.2,النرويج,,198600.0,youtube,norway,False,2024,,,,
35,wardruna @UCoK2X3nnuG7ug-Kk75r5rJQ,628000.0,4.7,النرويج,موسيقى,188400.0,youtube,norway,False,2024,UNMAPPED,UNMAPPED,,
36,affectaed @UCDxtUPOEpEODr9WMBiJHGXA,625000.0,30.3,النرويج,,187500.0,youtube,norway,False,2024,,,,
37,Ethereal Music @UCxEYzhzrCu3k6Ur2eX_fYNg,600000.0,,النرويج,,180000.0,youtube,norway,False,2024,,,,
38,MarioZenium @UCtyokkUwxwy0ef1f6TLYFLA,597000.0,,النرويج,,179100.0,youtube,norway,False,2024,,,,
39,2SANDER7 @UCPKygO_jZ0eITGwO9mSV-Og,586000.0,,النرويج,,175800.0,youtube,norway,False,2024,,,,
40,Shadhin @UCKV6KUmS1swPZ2t-BhDFqZw,577000.0,,النرويج,,173100.0,youtube,norway,False,2024,,,,
41,Asbjorn Olsen-Berg Bushcraft @UC7IrzlbcylADmO_TGrWhLJw,569000.0,2.1,النرويج,,170700.0,youtube,norway,False,2024,,,,
42,ZNac @UCrK7Hn84N6nPuq3tRl3xb_g,559000.0,0.4,النرويج,,167700.0,youtube,norway,False,2024,,,,
43,elena864 @UCRO1c-YgC9Yb0FGr3ORODwg,555000.0,,النرويج,,166500.0,youtube,norway,False,2024,,,,
44,Bjorn Andreas Bull-Hansen @UC95m7aBYo7wgNCoHb1ojQYw,529000.0,0.9,النرويج,,158700.0,youtube,norway,False,2024,,,,
45,Back Guy @UCwlxDWqcPnozHVQMzTeg4SQ,507000.0,,النرويج,,152100.0,youtube,norway,False,2024,,,,
46,Sardor Domla @sardordomla,506000.0,,النرويج,,151800.0,youtube,norway,False,2024,,,,
47,Cecilia Blomdahl @UCnFhQlaQIqs6vw_mmG0bRww,506000.0,,النرويج,,151800.0,youtube,norway,False,2024,,,,
48,Mellow @UC0paWv2Ylkz32P-WCGARDLg,501000.0,0.2,النرويج,,150300.0,youtube,norway,False,2024,,,,
49,Vexento @UCYZ9rknEmE4R1J_HBJ2yBlQ,484000.0,0.8,النرويج,موسيقى,145200.0,youtube,norway,False,2024,UNMAPPED,UNMAPPED,,
50,Gopher @UC1CSCMwaDubQ4rcYCpX40Eg,483000.0,0.1,النرويج,ألعاب فيديو,144900.0,youtube,norway,False,2024,UNMAPPED,UNMAPPED,,
51,Sunny @UCTninj9qwE4VFT6yiJ_j3NA,469000.0,,النرويج,,140700.0,youtube,norway,False,2024,,,,
52,Polyfjord @UC1MmrnDaPnNa55twYBiH4NA,461000.0,1.2,النرويج,,138300.0,youtube,norway,False,2024,,,,
53,Anton S Live @UCpQWh9JggVV9ZKz7IWrHAEA,458000.0,,النرويج,,137400.0,youtube,norway,False,2024,,,,
54,RailCowGirl @UCj-Xm8j6WBgKY8OG7s9r2vQ,457000.0,,النرويج,,137100.0,youtube,norway,False,2024,,,,
55,Boomerang Norge @UC86A9CDwx_4aqFMJPOd_n_Q,442000.0,,النرويج,,132600.0,youtube,norway,False,2024,,,,
56,Emma Ellingsen @UCpdmlPZMeDCqhGqzM4Zd1ww,431000.0,1.3,النرويج,,129300.0,youtube,norway,False,2024,,,,
57,Dagbladet @UCk5pvsyZJoYJBd7_oFPTlRQ,426000.0,,النرويج,,127800.0,youtube,norway,False,2024,,,,
58,Alternate @UCDL-lqf51afYoUldSvZMTOA,415000.0,0.4,النرويج,,124500.0,youtube,norway,False,2024,,,,
59,Madcon official @UCV94szan7U2Ug8qJAdHjC5w,413000.0,0.2,النرويج,,123900.0,youtube,norway,False,2024,,,,
60,Spirit Tribe Awakening @UC961ko9mCxvoHaeMUJb4Lfg,408000.0,,النرويج,,122400.0,youtube,norway,False,2024,,,,
61,Milkgore @UCY0-fBwD72-W4w3MisVCVFQ,404000.0,1.1,النرويج,,121200.0,youtube,norway,False,2024,,,,
62,Garaad TV @UCaxDl0VZHy_JxrJ1Q0D2dVA,395000.0,,النرويج,,118500.0,youtube,norway,False,2024,,,,
63,Qulasada Filimada @UC-o9P-KzoA7oDIcHq7WUNbw,394000.0,1.4,النرويج,,118200.0,youtube,norway,False,2024,,,,
64,Mobile Arcade @UChHZWnj7E6EzQPhlp62U2Gw,389000.0,,النرويج,,116700.0,youtube,norway,False,2024,,,,
65,Linko @UCm5VWa6hIDW88dDo-bmnZxQ,377000.0,0.9,النرويج,,113100.0,youtube,norway,False,2024,,,,
