rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg
629,hannahkelekacook,Hannah & Regal,3300000.0,1700000.0,231800.0,2700.0,444.0
630,marilynl19,user1692838440296,995200.0,1100000.0,162300.0,4400.0,2500.0
631,dixiedamelio,dixie,57400000.0,2400000.0,220500.0,1900.0,424.0
632,somi_official_,JEON SOMI,7000000.0,1500000.0,329600.0,2000.0,496.0
633,leanbeefpatty,Patty,5800000.0,1800000.0,277700.0,1500.0,1000.0
634,viki_tory88,Вика & Женя,310600.0,1900000.0,48800.0,208.0,12900.0
635,jakekrantz,Jake Krantz,2200000.0,1300000.0,261899.99999999997,701.0,3000.0
636,momonatamada,Momona Tamada,4400000.0,1700000.0,359300.0,1800.0,279.0
637,bankkamo46_,bankkamo46_🦖,1300000.0,1500000.0,204700.0,1100.0,3000.0
638,surthycooks,Surthany hejeij,9500000.0,2500000.0,273600.0,1400.0,353.0
639,sofiaespanha,sofia espanha,4600000.0,1900000.0,284800.0,1300.0,996.0
640,waspycraft1,Waspycraft,194400.0,2300000.0,188600.0,922.0,1900.0
641,michou_yt,Michou,7400000.0,2400000.0,266700.0,1500.0,341.0
642,rachsullivan__,Rach Sullivan,1500000.0,2000000.0,370200.0,739.0,927.0
643,piperrockelle,♥️Piper Rockelle♠️,10400000.0,1900000.0,158400.0,3600.0,543.0
644,elmercanchi,Que chimba sog,1800000.0,1900000.0,138200.0,691.0,3900.0
645,danielzencon,Daniel Zenteno Const,36600.0,1200000.0,174300.0,1100.0,4600.0
646,dennysumargoreal,DENNY SUMARGO,3300000.0,3500000.0,187200.0,1400.0,386.0
647,jakeandrich,Jake Andrich / Jakipz,14600000.0,2100000.0,164200.0,1600.0,1900.0
648,andreluizframbach,André Luiz Frambach,1400000.0,3600000.0,216200.0,285.0,1300.0
649,6666pd,666,285700.0,924500.0,153300.0,422.0,7900.0
650,skaijackson,Skai Jackson 🥰,20100000.0,2100000.0,441500.0,899.0,372.0
651,nickrowedder,Nicoly Amanda Rowedder,457700.0,1000000.0,264300.0,1700.0,2700.0
652,esneni,Stefano Da Cunha,4400000.0,1400000.0,283100.0,2500.0,477.0
653,bellafoodie,Julie & Bella,4200000.0,2400000.0,313700.0,474.0,1100.0
654,guywithamoviecamera,reece,981500.0,1400000.0,329000.0,1100.0,1400.0
655,chocopla_osada,チョコレートプラネット長田(オサダ),688400.0,2300000.0,107900.0,977.0,3800.0
656,jaydafnwayda,JAYDA WAYDA,3700000.0,1600000.0,230700.0,1000.0,2200.0
657,abusrwal1996,abusrwal1996,1400000.0,1700000.0,190600.0,2100.0,1400.0
658,luara,Luara,22600000.0,2700000.0,185900.0,1900.0,403.0
659,cesarpantoja.n,Cesar Pantoja,14000000.0,2200000.0,347100.0,1200.0,283.0
660,islasvlogs_,Islas Vlogs,2400000.0,2900000.0,313700.0,842.0,416.0
661,postmalone,Post Malone,12800000.0,1900000.0,176000.0,1400.0,2000.0
662,ana_eusse,Ana Maria,13300000.0,3000000.0,392200.0,825.0,141.0
663,jeromepolin98,Jerome Polin,4700000.0,1500000.0,231100.0,2400.0,924.0
664,good.boy.ollie,Good Boy Ollie,4200000.0,997600.0,250300.0,1400.0,3200.0
665,huntersolo,Hunter,2400000.0,2600000.0,399400.0,709.0,383.0
666,frigerrr,Friger,828600.0,1300000.0,327900.0,1100.0,1500.0
667,trungruoi93,Trung Ruồi,2100000.0,3700000.0,112600.0,639.0,2100.0
668,riyukabunga,RiyukaBunga,2900000.0,1900000.0,132400.0,2300.0,2300.0
669,nildachiaraviglio,NildaChiaraviglio,1000000.0,1500000.0,78900.0,478.0,9400.0
670,dina_kalanta,Dina_Kalanta,2500000.0,3100000.0,243200.0,1200.0,341.0
671,foodtimecali,Juan C | RECETAS FOODTIME,4500000.0,1500000.0,120100.0,250.0,6000.0
672,magalligjimenez,AvaSkyeStrong,952000.0,2800000.0,136900.0,2300.0,717.0
673,braceletsbyk_,kp crafts sf,274100.0,1700000.0,226100.0,1100.0,1800.0
674,manja_faiez,Manja,1100000.0,2300000.0,142700.0,1100.0,2300.0
675,firmanskd,𝙆𝙊𝘾𝘼𝙉,2800000.0,1400000.0,144500.0,397.0,5100.0
676,joe.bartolozzi,Joe Bartolozzi,19800000.0,1800000.0,293300.0,1800.0,379.0
677,itsniane,niane,1700000.0,1100000.0,128900.0,2000.0,5900.0
678,melon.n.finn,Melon and Finn,1500000.0,1000000.0,213900.0,1900.0,3300.0
679,khairulaming,Khairulaming,2000000.0,1700000.0,248500.0,1200.0,1400.0
680,dudamaryah,dudamaryah,5900000.0,2000000.0,284600.0,701.0,1300.0
681,andresgjohnson,Andres Johnson256,4099999.9999999995,1100000.0,186400.0,935.0,4500.0
682,luongthingocha,Ngân Hà🍌,6000000.0,2400000.0,286100.0,1400.0,226.0
683,gergomezzz,Ger Gomez,1700000.0,1100000.0,210300.0,1300.0,3300.0
684,dilanjaniyar_2,Emang Dilan namanya,2600000.0,1900000.0,228500.0,1900.0,603.0
685,raulbazanm,RAUL,5700000.0,2200000.0,184000.0,964.0,1800.0
686,tabithaswatosh,Tabs,12500000.0,2300000.0,362200.0,1100.0,203.0
687,iniganta,Ganta,986800.0,1300000.0,160700.0,3300.0,1900.0
688,herranwalt,Herr Anwalt,5700000.0,1400000.0,177700.0,2600.0,1800.0
689,kreebinnear,Bree Kinnear,58400.0,1800000.0,307100.0,819.0,1200.0
690,iamgeraldhuston,Gerald Huston,1700000.0,1500000.0,261399.99999999997,1300.0,1600.0
691,loayramadan10,🔥لؤي رمضان🔥,1100000.0,2800000.0,190500.0,760.0,1300.0
692,madisonbeer,Madison Beer,17900000.0,1200000.0,224400.0,2700.0,1300.0
693,...anddy_,ANDDY 🐺🌙,1100000.0,937100.0,141900.0,7300.0,792.0
694,meqs,Minecraft,2700000.0,3100000.0,136000.0,1100.0,1500.0
695,charlotteless,charlotte,1200000.0,2400000.0,226200.0,544.0,1500.0
696,cristobalsoria,Cristóbal Soria,720400.0,1100000.0,111400.0,3800.0,4900.0
697,hisoyvaleria,valeria 🖤,8500000.0,1400000.0,189000.0,1000.0,3000.0
698,bennyvelour,Benny Velour,326600.0,786500.0,184400.0,2500.0,4900.0
699,carlosferiag,Carlos Feria,40100000.0,2500000.0,203700.0,1900.0,163.0
700,pkcreedon,Pk514,200400.0,1400000.0,235400.0,1400.0,1800.0
701,loganlisle,Logan Lisle,1800000.0,1700000.0,78200.0,315.0,7800.0
702,sunnyjutt1296,SunNy Jutt,2200000.0,2000000.0,204500.0,1400.0,1200.0
703,mealsbymitch,Mitch 🥘,1000000.0,1700000.0,95400.0,951.0,5400.0
704,patinscascavel,Vanessa Patins,3500000.0,878300.0,62400.0,295.0,18800.0
705,son_dan,Trường Sơn,1400000.0,3700000.0,185100.0,670.0,841.0
706,zane,zane,6400000.0,2000000.0,323800.0,775.0,863.0
707,didiwinx,Didi,5200000.0,2000000.0,289700.0,1300.0,575.0
708,rank.ali,رنك | Rnk,571500.0,3100000.0,144400.0,1700.0,630.0
709,farhakhalidi,Farha Khalidi,1700000.0,2200000.0,202600.0,1400.0,880.0
710,oli_natu,Oli Natu,10100000.0,2200000.0,305300.0,749.0,777.0
711,fedez,fedez,5800000.0,1300000.0,229000.0,1400.0,2000.0
712,wei__official,위아이(WEi),1400000.0,959500.0,229600.0,2800.0,1900.0
713,xuxameneghel,Xuxa,684500.0,2300000.0,177200.0,1800.0,716.0
714,jzgarcia,Jz Garcia,1800000.0,969200.0,233900.0,1000.0,3500.0
715,blkk.1,BLK,470500.0,1600000.0,237200.0,1100.0,1600.0
716,kodasteven,Steven🇵🇷,6000000.0,1500000.0,330100.0,1300.0,785.0
717,sampepper,Sam Pepper,4200000.0,3100000.0,227000.0,799.0,642.0
718,tifannylm,⚡️TEF,8700000.0,2800000.0,355600.0,816.0,222.0
719,maithana9er,Maithana9er,2100000.0,2500000.0,96000.0,2700.0,1700.0
720,carrydisini,Carry Disini,3300000.0,3100000.0,274100.0,518.0,694.0
721,lockedinout,Lockedinout,5100000.0,1600000.0,210400.0,883.0,2100.0
722,pipepunk,Pipepunk,1500000.0,951400.0,235200.0,962.0,3500.0
723,rapaellcug,jaeja,868700.0,923100.0,194600.0,2400.0,3200.0
724,michaeloftiktok,michaeloftiktok,1000000.0,1400000.0,186000.0,1400.0,2500.0
725,mrnigelng,Nigel Ng (Uncle Roger),5300000.0,2100000.0,251200.0,621.0,1300.0
726,6footkillaa,6footkillaa,952700.0,1600000.0,257200.0,1800.0,588.0
727,haijoel,Haijoel,736300.0,4000000.0,192200.0,1100.0,231.0
728,esnyrrr,Esnyr,5400000.0,1600000.0,289600.0,778.0,1400.0
729,hairupkneesdownh0e,Ava Soto .,222400.0,1200000.0,170000.0,3900.0,946.0
730,morganveraa,Morgan Vera,5700000.0,2000000.0,238000.0,1000.0,1100.0
731,laurahfritz,laura & lena,2700000.0,1300000.0,254100.0,1100.0,1900.0
732,jdiasss_,João Dias,7800000.0,1300000.0,265400.0,1800.0,1200.0
733,greatekyroga,u can call me sasha,1100000.0,1100000.0,320300.0,1900.0,1000.0
734,jomaryee,Jomar Yee,9000000.0,2300000.0,226700.0,1300.0,626.0
735,kikakiim,Kika Kim,31700000.0,1900000.0,220000.0,1700.0,646.0
736,pepperonimuffin,Kirsten Titus,7900000.0,2200000.0,433500.0,809.0,225.0
737,shayvise,Shayvise,3600000.0,2100000.0,412800.0,774.0,361.0
738,thejoeyswoll,Joey Swoll,5300000.0,1700000.0,240800.0,2200.0,322.0
739,kieuduylong16,Kiều Duy Long 🦖,2400000.0,2500000.0,243900.0,1400.0,220.0
740,sajads111,سجاد سلمان,1500000.0,2000000.0,71200.0,1100.0,6000.0
741,bobbialthoff,Bobbi,3500000.0,2900000.0,207400.0,477.0,1100.0
742,josefineholum,Josefine👩🏽‍⚕️,1100000.0,1500000.0,221300.0,1400.0,1500.0
743,lyodrabeneran,Lyodra Ginting,1600000.0,2200000.0,172500.0,1400.0,1100.0
744,armando_netto,Armando Netto,4800000.0,2100000.0,226100.0,1900.0,225.0
745,rachaeloneil,Rachael O'Neil,1000000.0,2000000.0,144000.0,1600.0,1800.0
746,andremastijan,andre,786700.0,1200000.0,111500.0,876.0,6200.0
747,pamibabyy,pami ♡,7200000.0,1700000.0,288900.0,679.0,1300.0
748,xawado,اوادو / awado  🦎,1200000.0,1700000.0,137500.0,1900.0,2300.0
749,annafontanela,Anna Fontanela,3900000.0,2100000.0,313400.0,1200.0,292.0
750,aragonclyrics,@aragonclyrics,1400000.0,1300000.0,94400.0,96.0,7700.0
751,jadepicon,JADE PICON 🌪,8800000.0,2000000.0,311100.0,967.0,567.0
752,simpforatispaul,Mikaela Testa,2700000.0,2100000.0,355100.0,853.0,423.0
753,legendasmania,Legendas Mania,767900.0,1100000.0,135100.0,231.0,6200.0
754,philiptanasas,philiptanasas,9300000.0,2200000.0,252900.0,1100.0,610.0
755,zainah.mb,Zainah & Minnie,1200000.0,1000000.0,208100.0,1100.0,3200.0
756,ffrangomez,Fran Gómez,1500000.0,1400000.0,253400.0,349.0,2300.0
757,sibenitoo,SiBenitoo,5600000.0,2500000.0,185700.0,1500.0,598.0
758,benazelart,Ben Azelart,15700000.0,2600000.0,221600.0,1200.0,452.0
759,lgndfrvr,LGNDFRVR,17000000.0,1600000.0,200500.0,1100.0,1800.0
760,worldofxtra,Stan Fukase,806200.0,943600.0,290600.0,1400.0,2000.0
761,so.077,سوم,419500.0,1800000.0,119100.0,2700.0,1800.0
762,ehgml._.16,김도찌,400700.0,1400000.0,273500.0,1200.0,1300.0
763,kelvinsabinoof,KelvinSabino🌵,1500000.0,1000000.0,156800.0,2700.0,3200.0
764,bradley.thor,Thoren Bradley,5700000.0,1300000.0,142400.0,1800.0,3200.0
765,anxietycouple,Anxiety couple,12200000.0,2400000.0,271000.0,893.0,526.0
766,alostrich,Matt Mitchell,1000000.0,1100000.0,134300.0,1000.0,5100.0
767,goharsguide,Gohar Khan,2100000.0,2000000.0,306000.0,724.0,779.0
768,viliacarl,Vilia Carl,4099999.9999999995,2800000.0,243100.0,881.0,470.0
769,riaricis,Ria Ricis,28600000.0,2300000.0,242700.0,764.0,878.0
770,k0uvr,Kouvr,13600000.0,2700000.0,422500.0,562.0,240.0
771,jorgitoparrillero,Jorgito Parrillero,1400000.0,1500000.0,99500.0,333.0,6000.0
772,mell_editz0,鬼 • 𝐆 𝐎 𝐉 𝐎,480500.0,1500000.0,229900.0,1500.0,1100.0
773,homemdehonra,Homem De Honra,79300.0,944300.0,37700.0,710.0,25000.0
774,claragnds,Maria Clara Garcia,18600000.0,1900000.0,191800.0,1800.0,648.0
775,jakepaul,Jake Paul,16700000.0,1500000.0,156400.0,2300.0,1600.0
776,albert_cancook,albert_cancook,8100000.0,2400000.0,265200.0,829.0,624.0
777,soapinmymouthoncemore,tedwards,5100.0,943300.0,189600.0,1900.0,3100.0
778,cirowhites1.0,CiroWhites,2300000.0,1700000.0,301700.0,908.0,895.0
779,theshabakitchen,The Shaba Kitchen,2100000.0,1300000.0,114100.0,1800.0,4300.0
780,rubiaramallho,Rubia Ramallho,2700000.0,2100000.0,156400.0,613.0,2100.0
781,bessan_esmail,بيسان اسماعيل - Bessan Ismail,11300000.0,2100000.0,160500.0,1400.0,1300.0
782,ypk.raye,ypk.raye,4000000.0,1800000.0,332500.0,890.0,642.0
783,edlyninbatangas,Boss Edlyn,925000.0,2300000.0,175000.0,558.0,1700.0
784,armandogreiser,Armando Greiser,52400.0,621400.0,112500.0,1300.0,11400.0
785,internet.elise,elise,522900.0,926900.0,206500.0,597.0,4000.0
786,ikercasillas,Iker Casillas,2700000.0,1600000.0,191800.0,2100.0,783.0
787,rizwanfadilah.a.s,Njan 🙈,1600000.0,1000000.0,205200.0,2200.0,2100.0
788,bigdaddydmurph,Big Daddy Little Laur,1300000.0,1900000.0,125100.0,1400.0,2400.0
789,fukada0318,深田えいみ,4900000.0,2600000.0,164000.0,1300.0,751.0
790,coleandersonj,Cole Anderson James,1800000.0,1400000.0,262100.00000000003,1100.0,1200.0
791,moneybagyo85,YouTube king von 1,55100.0,4400000.0,216100.0,680.0,244.0
792,luisonfelix2,Luis Felix,395400.0,2300000.0,99500.0,1100.0,2800.0
793,davidgetial,deivis,14800000.0,1900000.0,322500.0,1100.0,291.0
794,jezzzini,JEZZINI,2500000.0,856400.0,239000.0,1100.0,3200.0
795,sherinicolee,sheri,14300000.0,2800000.0,263200.0,1100.0,103.0
796,fujiiian,Fuji,16300000.0,2200000.0,221600.0,1100.0,681.0
797,anardreams,ANAR DREAMS 💎💰,15900000.0,3000000.0,131100.0,1900.0,376.0
798,1_alkaisr_1,🔱🌹القيصر🌹🔱,12100000.0,1900000.0,182100.0,690.0,1800.0
799,joslum,José L,13400000.0,2300000.0,364900.0,779.0,252.0
800,erabii,Mohanaderabii,1400000.0,2100000.0,132800.0,1400.0,1700.0
801,ycn.benz,👑𝖄𝕬𝕮𝕴𝕹𝕰👑,132100.0,1300000.0,44000.0,849.0,14800.0
802,conradovillagra,ᴄᴏɴʀᴀ,10900000.0,3200000.0,260399.99999999997,864.0,167.0
803,haniaheheofficiall,Hania Aamir,1300000.0,2000000.0,190900.0,1800.0,432.0
804,julesleblanc,jules,18800000.0,2200000.0,322500.0,952.0,270.0
805,real_animasinopal,Animasinopal,1800000.0,2900000.0,277700.0,451.0,619.0
806,vivinovikaa,Vivi🧸,999100.0,1600000.0,197900.0,1700.0,945.0
807,erikatitus,Erika,3300000.0,1600000.0,329700.0,1100.0,525.0
808,_amanndaraujo,Amanda Araújo,4300000.0,3500000.0,172600.0,997.0,400.0
809,tuankiet.2000,Kiệt Hà Tịnh,4600000.0,2900000.0,216500.0,1100.0,268.0
810,madelineargy,madz,2300000.0,1500000.0,337700.0,1100.0,581.0
811,melon.228,Melon nè !,1900000.0,2400000.0,185600.0,1000.0,868.0
812,joelsvnny,Joel Sunny,1400000.0,1100000.0,208300.0,2300.0,1300.0
813,theandrewschulz,Andrew Schulz,4099999.9999999995,1400000.0,192900.0,613.0,2600.0
814,littlebubbychild,Little Bubby Child,356200.0,853500.0,65500.0,1500.0,13400.0
815,jeonifty,🐰,250000.0,800400.0,235700.0,1200.0,3200.0
816,annaxsitar,anna x,12000000.0,2600000.0,372800.0,417.0,442.0
817,agustinlocutor,agustinlocutor,1800000.0,1600000.0,100000.0,986.0,4200.0
818,meosimmyyt,Mèo Simmy,4600000.0,1100000.0,137100.0,4700.0,626.0
819,bryceheemjames,Bryce😈,834600.0,1400000.0,237600.0,1800.0,688.0
820,c4tluvr666,Kennedy Walsh,2600000.0,1600000.0,312600.0,934.0,765.0
821,losariasbrothers,Los Arias,1600000.0,1600000.0,241400.0,476.0,1600.0
822,stainedhands,Devyn,1600000.0,1600000.0,335300.0,359.0,1200.0
823,romanlolo,Roman,2600000.0,1900000.0,170400.0,2000.0,579.0
824,slayeas,Léa Martinez,3900000.0,1800000.0,239700.0,837.0,1100.0
825,mo_vlogs,movlogs,3300000.0,4900000.0,189600.0,577.0,300.0
826,volvydooya,柊Volvy,1300000.0,1100000.0,233100.0,1200.0,2000.0
827,simoneberlini,SIMONE BERLINI,6100000.0,1600000.0,259800.0,868.0,1100.0
828,aileenchristineee,Aileenchristineee,5800000.0,1400000.0,224100.0,681.0,1900.0
829,funny_v.i.p,funny_v.i.p,9500000.0,1600000.0,196500.0,476.0,2100.0
830,barbaracoura,Bárbara Coura,9500000.0,1400000.0,295700.0,1000.0,922.0
831,nada_m7amed,دودا🦹🏻🤍,6400000.0,1800000.0,190800.0,812.0,1500.0
832,yesimresmi1,~YEŞİM,17100000.0,3500000.0,122500.0,1100.0,765.0
833,hjevelyn,Evelyn Ha,2800000.0,1100000.0,245900.0,2400.0,661.0
834,wubzzy69,William,1500000.0,911900.0,194800.0,1700.0,2700.0
835,onlyjayus,actuallyitsbella,18200000.0,1600000.0,237400.0,1600.0,503.0
836,nyx.lynnx,Nyx,202600.0,1600000.0,155500.0,1800.0,1400.0
837,dhddecor,Design House Decor,76500.0,1100000.0,141100.0,574.0,4400.0
838,shoelover99,ophelia 🦋,8900000.0,1000000.0,169200.0,4200.0,481.0
839,alzoubinadia,Nadia Al-zou'bi,5500000.0,1500000.0,75900.0,738.0,6200.0
840,emilwarren1,Emil Warren,851500.0,1200000.0,211300.0,2600.0,617.0
841,clmnsbrock,CLMNS BROCK,1600000.0,1400000.0,152800.0,532.0,3300.0
842,alxjames,Alx James,2200000.0,896700.0,152800.0,899.0,4800.0
843,tanamongeaulol,Tana Mongeau,7400000.0,2100000.0,234500.0,1200.0,412.0
844,cassholland,Cass Holland,1900000.0,1900000.0,287700.0,856.0,571.0
845,arfaytb,ARFAYTB,372700.0,894100.0,108700.0,456.0,7600.0
846,britneyspears,Britney Spears,7100000.0,1300000.0,107800.0,3500.0,2300.0
847,h2balla,Hunter & Frank,3200000.0,2000000.0,234200.0,1400.0,274.0
848,elalfaeljeferd,ELALFAELJEFERD,1300000.0,1900000.0,198600.0,639.0,1400.0
849,adamsheey,Adam Shi,5300000.0,1200000.0,235900.0,845.0,1900.0
850,maxthemeatguy,Max The Meat Guy,4900000.0,2100000.0,273100.0,622.0,720.0
851,iamauroramusic,AURORA,4000000.0,1600000.0,216200.0,1600.0,659.0
852,haritsuuu,ハリツ🌿極,1900000.0,1800000.0,92700.0,2300.0,2500.0
853,vidhia_r,🐇Vidhi_R🐇,7200000.0,1100000.0,151500.0,2900.0,1700.0
854,t_400,جوقي💚,3800000.0,1500000.0,219300.0,1300.0,982.0
855,gabrielabee,GABI BEE,10000000.0,1200000.0,239100.0,2200.0,432.0
856,fyp,jack neel,8600000.0,1300000.0,245400.0,1900.0,535.0
857,dangthuhaf,Đặng Thu Hà,980500.0,2500000.0,300400.0,672.0,341.0
858,miguelito_peru,Miguel Alessandro,1700000.0,1800000.0,113900.0,1000.0,2800.0
859,mesitaaa,Mesita,329900.0,1600000.0,326800.0,611.0,886.0
860,munir.107,Munir | 107 Deportes,752500.0,1200000.0,88400.0,371.0,6700.0
861,plethoraklaus,grace☕︎︎,68200.0,730300.0,179200.0,3900.0,1900.0
862,alexandramadison_,Alex and Jon,1300000.0,971200.0,135000.0,552.0,5200.0
863,playboyjuju,Playboyjuju,358300.0,1700000.0,120100.0,2400.0,1300.0
864,beamngshorts,Beamng Shorts,2800000.0,2900000.0,158900.0,1000.0,630.0
865,susymourizz,Susy Mouriz🌷,8400000.0,1800000.0,212200.0,1500.0,470.0
866,themerkins,THE MERKINS,631900.0,600100.0,150900.0,1400.0,6800.0
867,carloandsarah,carloandsarah,4000000.0,2100000.0,219600.0,695.0,924.0
868,paupelaez_,ʜᴀɴᴇᴍɪʏᴀ,6600000.0,1200000.0,257600.00000000003,2100.0,336.0
869,okichloeo,chloeo,3700000.0,1400000.0,188200.0,1900.0,962.0
870,mrs.wahlberg,Jenny McCarthy,1900000.0,1200000.0,147800.0,3200.0,986.0
871,apinyabunying,Apinya Bunying,215600.0,1500000.0,204100.0,1200.0,1300.0
872,imanthonyvargas,Anthony Vargas,6600000.0,1800000.0,292100.0,1200.0,247.0
873,creatingwonders,Jesse J. Pedigo,11600000.0,752900.0,96300.0,1400.0,8800.0
874,nalgalia.g,nati👽,13900000.0,1600000.0,182600.0,449.0,2200.0
875,zeinazeee,Zeina Zee,3800000.0,2200000.0,185600.0,820.0,990.0
876,notmarkharris,Mark,56700.0,754300.0,192500.0,1700.0,3300.0
877,boywithuke,boywithuke,5800000.0,1600000.0,242300.0,1600.0,306.0
878,lilyxgarcia,Lily Garcia,12300000.0,1700000.0,248500.0,972.0,760.0
879,rose.friederike,ROSE,3900000.0,3100000.0,123900.0,974.0,930.0
880,kaylamalecc,kayla,8300000.000000001,1700000.0,277300.0,1400.0,128.0
881,theonlycb3,Charles Brockman III,6000000.0,1000000.0,235100.0,2100.0,1000.0
882,carloscastroes,Carlos Castro,12500000.0,1600000.0,166500.0,285.0,2500.0
883,hf37777,نجم الثرياء⭐H,455300.0,1100000.0,17600.0,5800.0,31900.0
884,jfkexplainsjokes,JFK 💀,34100.0,888800.0,181600.0,3400.0,1100.0
885,johnmicheal1996,Ricky & The Boss,4300000.0,930600.0,109500.0,784.0,6300.0
886,celinaspookyboo,Celina Myers,26000000.0,1600000.0,246700.0,1200.0,625.0
887,yg_treasure_tiktok,yg_treasure_official,4400000.0,830500.0,216900.0,2200.0,1800.0
888,0808sakura,🌸桜🌸,1600000.0,1200000.0,144700.0,2700.0,1500.0
889,danethegreatt,Dane Lindfors,2500000.0,1300000.0,109600.0,896.0,4300.0
890,thedonato,thedonato,8100000.0,1300000.0,152800.0,3500.0,92.0
891,afrae.es,Afraa,6600000.0,2700000.0,185700.0,594.0,860.0
892,rifirdus,RIFIRDUS,2100000.0,2100000.0,158900.0,845.0,1300.0
893,lilmabuu,Lil Mabu,958100.0,2000000.0,206900.0,1200.0,504.0
894,nadaahmed__1,ام خدود  فراولة😌🍓,907400.0,2200000.0,150100.0,907.0,1200.0
895,maxtaylorlifts,Max Taylor,8900000.0,1300000.0,231200.0,1200.0,1200.0
896,daddyyankee,daddyyankee,12100000.0,1200000.0,197800.0,1800.0,1200.0
897,imchef7,Heinz Wuth - Ciencia y Cocina,1300000.0,1300000.0,189300.0,530.0,2500.0
898,acdc,AC/DC,394200.0,1100000.0,182200.0,879.0,2600.0
899,subarumotorsportsusa,Subaru Motorsports USA,199900.0,1000000.0,161900.0,840.0,3400.0
900,in_the_nic_of_time,Nic Suarez,6300000.0,2400000.0,263500.0,752.0,362.0
901,its.michhh,Michel Chavez,31700000.0,1900000.0,260399.99999999997,1200.0,218.0
902,alwanr__,AlwanRK,6900000.0,2500000.0,237000.0,630.0,558.0
903,hieubuiba,Bùi Bá Hiếu,2300000.0,2800000.0,260600.00000000003,796.0,185.0
904,atom221220,💦ATOM🐦,2800000.0,1300000.0,241800.0,1400.0,821.0
905,cedriklorenzen,Cedrik Lorenzen,2900000.0,1100000.0,115300.0,2300.0,3200.0
906,aureliehermansyahatta,Aurelie Hermansyah,8700000.0,2100000.0,187400.0,989.0,779.0
907,abopermak,abopermak,73000.0,2300000.0,69700.0,2600.0,1700.0
908,therealdrmiami,Dr. Miami,1800000.0,1300000.0,270600.0,681.0,1300.0
909,47bato,Batu FuRkan,20600.0,1300000.0,172500.0,1100.0,2100.0
910,priimoraa,Prii Moraa,16100000.000000002,2000000.0,345500.0,293.0,726.0
911,dylanhoogerwerf,dylan hoogerwerf,2200000.0,2300000.0,271400.0,779.0,318.0
912,reesewitherspoon,Reese Witherspoon,8500000.0,1500000.0,147900.0,2300.0,878.0
913,olisboa,LISBOA,3300000.0,1600000.0,262900.0,601.0,1100.0
914,altarvision,Rowan,167000.0,1100000.0,268100.0,1100.0,1200.0
915,jakehunterofficial,Jake hunter,3600000.0,2000000.0,127800.0,2400.0,353.0
916,huddy,Huddy,32200000.000000004,2000000.0,147900.0,1800.0,529.0
917,ikerlafuente,Iker Lafuente 🫧,153500.0,1000000.0,162500.0,2900.0,1100.0
918,niallmacmillan,Niall MacMillan,5000000.0,1500000.0,123200.0,973.0,2700.0
919,nhabebap,🌽 NHÃ BÉ BẮP 🌽,2300000.0,2500000.0,267800.0,689.0,319.0
920,lightskinmexican0,lightskinmexican0,127300.0,746100.0,119800.0,824.0,6700.0
921,elecherlee,Elecher Lee,135900.0,1500000.0,138300.0,2700.0,632.0
922,summerhays.bros,The Summerhays Bros,793100.0,1300000.0,188300.0,539.0,2200.0
923,amxnahali,Aminah,63200.0,1000000.0,178200.0,2300.0,1400.0
924,dudeperfect,Dude Perfect,16700000.0,2300000.0,327400.0,469.0,416.0
925,j0a0zinh0,joãozinho,6400000.0,1100000.0,203900.0,1100.0,1900.0
926,tonystatovci,TONY STATOVCI,2400000.0,991700.0,224500.0,889.0,2100.0
927,sanjosejules,Julie Anne San Jose,2000000.0,2300000.0,274500.0,566.0,486.0
928,zanfilms,Zan Films,1900000.0,2700000.0,98700.0,1200.0,1300.0
929,melch.cooks,melch.cooks,121600.0,1600000.0,156400.0,2000.0,729.0
930,sweizayne,Iana McCalebb,1700000.0,907700.0,164400.0,1900.0,2500.0
931,taetoowavy,taetoowavy,8000000.0,873000.0,171300.0,1900.0,2400.0
932,a.l.capone,💉طبيب القلب💔,75900.0,863000.0,34500.0,629.0,21300.0
933,chris,Chris Olsen,8100000.0,1800000.0,368000.0,559.0,424.0
934,lance210,Lance Stewart,22300000.0,2300000.0,218400.0,535.0,784.0
935,mozamir,Amir,2100000.0,1400000.0,175900.0,1800.0,869.0
936,abdullah_eltourky,Eltourky 👑,7300000.0,1800000.0,200500.0,824.0,968.0
937,fionntime,FionnTime,2600000.0,910200.0,210300.0,1400.0,2000.0
938,ngoc.matcha,Ngọc Matcha 💚,4099999.9999999995,1100000.0,150000.0,3300.0,617.0
939,posterised,Posterised,5500000.0,1500000.0,199700.0,715.0,1400.0
940,texassbitty,Texassbitty,142000.0,1100000.0,126100.0,918.0,3700.0
941,ethankleinh3,Ethan Klein,1900000.0,970500.0,136600.0,3000.0,1900.0
942,emrata,Emrata,1600000.0,2000000.0,186800.0,965.0,752.0
943,mahmooud_shaar,ابو عرب 🛑🎬,1500000.0,3000000.0,100200.0,941.0,1200.0
944,anyaischuk,Anya Ischuk,11800000.0,1900000.0,219300.0,877.0,692.0
945,.02h.88m,CALL ME LUCAS,1200000.0,917800.0,172600.0,1600.0,2400.0
946,thiennhan5272,Thiện Nhân,4099999.9999999995,2900000.0,216800.0,712.0,295.0
947,elchaparrito951,el chuacheneguer,6100000.0,1300000.0,49500.0,525.0,9300.0
948,angryreactions,Oneya D’Amelio,26600000.0,1500000.0,257100.00000000003,1300.0,376.0
