handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg
winnermaxyt,WinnerMax,1800000.0,2500000.0,220200.0,968.0,2300.0
rafaelsantos,Rafael Santos,16700000.0,1800000.0,289700.0,2700.0,736.0
lkzinhu,LK,14300000.0,2400000.0,346900.0,1200.0,998.0
mercuri_88,Manuel Mercuri,19000000.0,2700000.0,238700.0,1600.0,1200.0
saxcy,saxcy,747200.0,2600000.0,271500.0,1300.0,1300.0
mdmotivator,Zachery Dereniowski,6200000.0,2500000.0,357100.0,1400.0,599.0
c.tangana,C. Tangana,372100.0,4400000.0,200300.0,735.0,1300.0
nuhchez,Nuhchez,5700000.0,1700000.0,248500.0,2000.0,2200.0
mieayamthebstt,Unaa🍜,13000000.0,2400000.0,264700.0,2000.0,827.0
ayutingting,Ayu Ting Ting,5800000.0,2400000.0,176400.0,2100.0,2100.0
yailinlamasviraloficial_,Yailin La Más Viral,2800000.0,2500000.0,210000.0,3000.0,365.0
sehataqua,SehatAQUA,249300.0,23300000.0,67400.0,647.0,467.0
jordanemel,Jordan e Mel,8700000.0,2400000.0,183600.0,1000.0,3000.0
gingerbilly1,GingerBilly1,5700000.0,1100000.0,163700.0,954.0,8700.0
samkamusic,INSTASAMKA,12400000.0,1800000.0,227900.0,2700.0,1500.0
jaxwritessongs,Jax,8300000.000000001,1900000.0,220100.0,2800.0,1500.0
sthefane.matos,Sthefane Matos,5100000.0,3200000.0,261700.0,1400.0,603.0
son0_0,손새벽,2700000.0,3900000.0,216800.0,1500.0,514.0
flickerspark_,flickerspark_,1200000.0,1700000.0,446700.0,1200.0,1100.0
kostyxd,Sergi Cabrer,2100000.0,2100000.0,290900.0,1700.0,1100.0
mahalinzi,Mahalini Raharja,655500.0,2700000.0,251900.0,1600.0,917.0
jesusangelperezoficial,🚨 ESE PÉREZ 🚨,3500000.0,1700000.0,186500.0,898.0,4600.0
tarankaaa,Dasha Taran,8000000.0,1700000.0,283400.0,2400.0,1000.0
its.michhh,Michel Chavez,28600000.0,2200000.0,340400.0,1900.0,369.0
aileenchristineee,Aileenchristineee,5600000.0,1700000.0,310000.0,1100.0,2100.0
mads.yo,Madison,12700000.0,3100000.0,322900.0,954.0,710.0
itstalasafwan,تالا صفوان | Tala Safwan🌵👸🏽,3700000.0,2100000.0,138200.0,5200.0,502.0
karenos11,𝐊𝐚𝐫𝐞𝐧 𝐎𝐬,6100000.0,2000000.0,367200.0,2000.0,242.0
jojohfsex,fullhyp3,1600000.0,1400000.0,262100.00000000003,2700.0,1800.0
nansartt,nansartt,1300000.0,2100000.0,422700.0,1400.0,456.0
aviranisha,Avira Nisha,3600000.0,2500000.0,310600.0,1800.0,344.0
03emergenxy,meyes not mayes,432500.0,3400000.0,215900.0,1700.0,561.0
nuun____,Nuun 🍂,271800.0,651600.0,118100.0,1500.0,20000.0
iloveyourmomscatt,,8200.0,1300000.0,159300.0,4900.0,3300.0
thongsoaicavip,Thông Soái Ca,1600000.0,2700000.0,172000.0,2600.0,971.0
ivanantoniochacon,Tik Toker,7200000.0,1300000.0,461600.0,1900.0,806.0
jhekhoos,Jecus Andrei,3800000.0,1900000.0,235900.0,1300.0,2400.0
kimpeeee,Kim Lajara,5800000.0,3400000.0,298500.0,507.0,1100.0
birdsarentreal,Birds Aren’t Real,852800.0,1500000.0,263500.0,2400.0,1800.0
markoterzo,M A R K O,2500000.0,1800000.0,168700.0,4200.0,1200.0
nnatalieaguilar,natalie & the aguilars,4200000.0,2800000.0,373600.0,702.0,845.0
halinhofficial,Ha Linh Official,1000000.0,2600000.0,187300.0,2800.0,604.0
sosiadoneymar,Eigon Oliver,6000000.0,2500000.0,179900.0,1800.0,1800.0
saadradio,Saad,1700000.0,3400000.0,260200.0,1200.0,670.0
leleburnier,LELÊ BURNIER,1400000.0,1400000.0,326000.0,2700.0,958.0
thelandofboggs,The Land Of Boggs,5200000.0,2600000.0,367700.0,857.0,829.0
yuna1_27,🐚Yuna_유나🤍,2200000.0,1600000.0,291000.0,1400.0,2000.0
abaas_majid_,عباس ماجد,2000000.0,2100000.0,206900.0,2200.0,1500.0
muhammetalisarii,Muhammet Ali Sarı,264100.0,2900000.0,128400.0,1400.0,3000.0
theluciole,Luciole,955000.0,1700000.0,395200.0,2000.0,428.0
dafaatmja,Dafaatmja,9900000.0,2000000.0,162600.0,4100.0,856.0
pushistyk,VL,13300.0,1900000.0,272200.0,1600.0,1600.0
juliano,julianofloss,6700000.0,2100000.0,306700.0,1600.0,851.0
nicholas_crown,Nicholas Crown,1600000.0,2900000.0,490500.0,863.0,262.0
oipedrodaher,Pedro Daher,3100000.0,1100000.0,206600.0,1800.0,5100.0
jimena.jimenezr,Jimena,22800000.0,1700000.0,311700.0,1000.0,2000.0
mellacarli,Mella Carli,1700000.0,1400000.0,220500.0,2100.0,3000.0
viktoriya__bars,Viktoriya Bars,139700.0,1300000.0,56600.0,2200.0,19400.0
missmarymmouser,missmarymmouser,2900000.0,1900000.0,255500.0,2700.0,570.0
coleandersonj,Cole Anderson James,1500000.0,1600000.0,280500.0,1200.0,2300.0
pumbacaracal,PumbaCaracal,3500000.0,2100000.0,130900.0,3300.0,2600.0
the_green_car,The Green Car,168800.0,4300000.0,339800.0,662.0,417.0
providingforthecommunity,Russel Cameron,313600.0,1600000.0,114600.0,5500.0,3400.0
hannahstocking,Hannah Stocking,25900000.0,3000000.0,338400.0,967.0,582.0
pk.99999,PHUKLA,1200000.0,1500000.0,288200.0,1700.0,1900.0
lilchefmil,Milan Bhayana,861100.0,3000000.0,501100.0,678.0,367.0
jeremylynch,JeremyLynch,18600000.0,1700000.0,248000.0,2600.0,1200.0
ph1lzatiktok,Ph1LzA,2200000.0,980500.0,309200.0,4000.0,1100.0
jack_papho69,แจ็ก แปปโฮ,6300000.0,2800000.0,344100.0,766.0,862.0
cesarpantoja.n,Cesar Pantoja,12400000.0,2000000.0,305400.0,2200.0,317.0
yajanaaa,Yajana Cano,5000000.0,1500000.0,255300.0,767.0,3300.0
dilaraaduman,Dilara Duman,1900000.0,3400000.0,175800.0,653.0,2000.0
justinbieber,Justin Bieber,23600000.0,1700000.0,197500.0,3200.0,1400.0
lukedonkin,Luke Donkin,2300000.0,1500000.0,199000.0,2900.0,2300.0
alexxxxan,котик,1700000.0,1700000.0,307500.0,831.0,2100.0
monsieurpof,Monsieur Pof,2800000.0,1700000.0,340600.0,1800.0,938.0
dennnyn,DENII,3300000.0,1000000.0,136400.0,773.0,10500.0
lauratheux,Laura Theux,208300.0,3500000.0,234700.0,846.0,1000.0
com.hyuga1117,【コムドット】 ひゅうが,995500.0,1200000.0,199800.0,4900.0,1500.0
robegrill,Roberto Morales,10200000.0,1900000.0,209500.0,1100.0,2700.0
emoglam,емоglaм,1500000.0,2700000.0,307300.0,1000.0,806.0
luvtheflex,taryn,1400000.0,1900000.0,156900.0,3800.0,1300.0
jombospice,JOMBOSPICE,7200000.0,2500000.0,239800.0,1900.0,617.0
rusuh_brooo,RUSUH BROOO,27500.0,840600.0,150800.0,1500.0,10400.0
shandyjuragan99,Shandyjuragan99,1100000.0,3000000.0,183500.0,1900.0,869.0
pjmxck,𝐂𝐡𝐢𝐤𝐚⁷,1000000.0,738700.0,263200.0,2700.0,5000.0
kamashrafi,kamran,48200.0,1200000.0,231600.0,2600.0,2800.0
najihmumtaz,Najih Mumtaz945,682300.0,1600000.0,93900.0,4500.0,5500.0
chelseahartisme,Chelsea Hart,1500000.0,3500000.0,138900.0,0.0,3100.0
gheayoubi08,Gheayoubi,7900000.0,3200000.0,171100.0,1200.0,1600.0
annaxsitar,anna x,11600000.0,3000000.0,461200.0,723.0,381.0
y.i.m_,Отборный юмор и комедия 🎭,177500.0,1400000.0,121300.0,1200.0,7700.0
matsu_kusarine,ラブマツ (LOVEMATSU),563900.0,2900000.0,186400.0,1800.0,1000.0
beinsports,beINSPORTS,1200000.0,1700000.0,213800.0,2200.0,1900.0
_mister_z,Marco Zedda,4500000.0,1600000.0,272200.0,2400.0,995.0
.shuberrr,максончиq,5800.0,2000000.0,152700.0,2100.0,2800.0
maharanikemala,maharanikemala,3200000.0,2500000.0,156200.0,1800.0,2000.0
analisseworld,Analisseworld,9900000.0,2100000.0,328900.0,967.0,1200.0
jairsanchezzz,Jair Sanchez,6200000.0,1300000.0,226900.0,1800.0,3500.0
machikayt,MachikaYT,12000000.0,1900000.0,291100.0,2200.0,558.0
michaelrendyw,Michael Rendy W,4600000.0,3900000.0,293600.0,740.0,558.0
dobretwins,Lucas and Marcus,35200000.0,1800000.0,221400.0,3300.0,498.0
swagboyq,SwagBoyQ on IG,23400000.0,3000000.0,216600.0,1400.0,858.0
xoomid,Xoomid,8200.0,1100000.0,135300.0,4200.0,5700.0
_nch04,𝐍𝐠𝐮𝐲𝐞̂̃𝐧 𝐇𝐚̉𝐢,4800000.0,2500000.0,209100.0,1400.0,1400.0
davidgalvanv,David Galván,3900000.0,2600000.0,244200.0,1500.0,807.0
usernamepuntaktahu,CEO OF SEKOLAH,587700.0,2200000.0,293300.0,1700.0,595.0
primkung007,PRIMKUNG,2100000.0,1400000.0,259899.99999999997,3500.0,575.0
isabelgiannuzzi,Isabel,1100000.0,3500000.0,298100.0,1200.0,187.0
baileyspinn,bailey,11100000.0,2300000.0,296100.0,2000.0,137.0
summerwalker,Summer Walker,1600000.0,1100000.0,199200.0,3300.0,3300.0
huynh_quang_6767,Huỳnh Quang - Bảo Ngọc,457600.0,2100000.0,185600.0,3400.0,337.0
bs_fo4eek,Fo4eek,36900.0,1900000.0,158800.0,2600.0,2100.0
carloandsarah,,3300000.0,2400000.0,188400.0,1200.0,1900.0
nadaakkhaledd,Nada khaled,2700000.0,2100000.0,275900.0,1300.0,1100.0
ups,UPS,92600.0,1200000.0,136700.0,2200.0,6300.0
ninja,Ninja,8300000.000000001,2300000.0,216200.0,1600.0,1400.0
attahalilintar,Atta Halilintar,10100000.0,2600000.0,288900.0,1300.0,661.0
nam.per,Nam Per,1600000.0,2500000.0,225000.0,1500.0,987.0
leal_stephany,Stephany Leal,13100000.0,1700000.0,351200.0,738.0,1600.0
lucaslopezvilet,Lucas Lopez,2400000.0,1300000.0,191400.0,1300.0,4500.0
vlad.hoshin,HOSHIN,11400000.0,1100000.0,250800.0,4100.0,1000.0
kauanahofem,Kau,7000000.0,1800000.0,262900.0,1800.0,1200.0
xolyssarosexo,Lyssa,60100.0,1600000.0,92600.0,8700.0,1100.0
joe.bartolozzi,Joe Bartolozzi,17800000.0,1500000.0,296700.0,2800.0,376.0
maxkhadarr,max khadar,1300000.0,1100000.0,197600.0,3000.0,3400.0
jacksonaces,JACKSON ACES MAGIC🎩,6200000.0,1500000.0,93000.0,3000.0,6900.0
ninjagirldraws,Dania,3600000.0,1700000.0,147100.0,2000.0,3500.0
trien.13,TRIỂN CHILL,491400.0,1300000.0,177100.0,3900.0,2100.0
connordewolfe,Connor DeWolfe,5300000.0,1100000.0,276000.0,1500.0,3000.0
loupernaut,Lou PERNAUT,1300000.0,2400000.0,280700.0,1800.0,198.0
bxyeditss,[panyo ni irene],419400.0,1100000.0,202500.0,2800.0,3400.0
totochegang,Anto,1400000.0,1400000.0,275400.0,1400.0,2300.0
luciiasanese,lu,30100.0,1200000.0,186900.0,2700.0,3600.0
nickandcarrie,Nick&Carrie,5600000.0,1900000.0,290500.0,1000.0,1500.0
juanchimy,Juan Lopez,2700000.0,1400000.0,325100.0,1700.0,1300.0
bene.schulz,Bene,5700000.0,2000000.0,254600.0,1600.0,1100.0
com.amugiri2,【コムドット】あむぎり,712300.0,1300000.0,200100.0,3800.0,1400.0
goldwin.reyes,GOLDWIN REYES,1500000.0,2500000.0,335300.0,964.0,659.0
lulu_pt,Lulu,299600.0,1900000.0,223900.0,921.0,2200.0
itskingchris,KingChristian,15300000.0,1400000.0,258600.00000000003,2200.0,1700.0
fahmi.nm,Fahmi,7600000.0,2200000.0,237400.0,1800.0,748.0
farhanrn__,FARHAN,3800000.0,1700000.0,281900.0,1800.0,1000.0
liltjay,Lil Tjay,4400000.0,1800000.0,221200.0,2700.0,775.0
vilmeijuga,VILMEI✨,8400000.0,1700000.0,169200.0,3500.0,1100.0
faryanggaa,Ryann,4400000.0,1700000.0,272200.0,1900.0,1000.0
gordeewa__13,вечно изящная,9500000.0,2600000.0,214500.0,1800.0,604.0
fadiljaidi,Fadil Jaidi,7500000.0,2500000.0,351600.0,967.0,543.0
darianrojasc,D A R I A NR O J A S,29400000.0,3100000.0,445000.0,575.0,385.0
ibaillanos,Ibai,8900000.0,1500000.0,260500.0,1300.0,2000.0
tsezy,Tommy,4800000.0,2000000.0,253500.0,1900.0,735.0
linhkool1993,Linh Kool,4500000.0,3300000.0,330300.0,954.0,256.0
rayanfahmi,Rayoon,3200000.0,2200000.0,192000.0,2100.0,1100.0
unnecessaryinventions,unnecessaryinvention,4600000.0,2200000.0,194600.0,2000.0,1100.0
basementgang,Basement Gang,5000000.0,1400000.0,275200.0,1400.0,2100.0
bessan_esmail,بيسان اسماعيل - Bessan Ismail,10100000.0,1800000.0,132100.0,4200.0,1400.0
com.yuma1214,【コムドット】ゆうま,812700.0,1300000.0,188300.0,3900.0,1400.0
anggun_core,anggun✨,14800000.0,3600000.0,178000.0,1300.0,697.0
xibibrothers,Xibi Brothers,7600000.0,1800000.0,246500.0,888.0,2000.0
moni_lina,MoniLina,14500000.0,7700000.0,128100.0,367.0,942.0
avani,avani,40400000.0,1800000.0,237600.0,2100.0,874.0
haijoel,Haijoel,409500.0,2800000.0,167700.0,2500.0,279.0
samanthayve,samantha eve,5800000.0,1300000.0,205400.0,3400.0,1400.0
hoaa.hanassii,Đào Lê Phương Hoa,10800000.0,1600000.0,255300.0,2400.0,695.0
ryanbakery,𝙍𝙮𝙖𝙣𝘽𝙖𝙠𝙚𝙧𝙮,1100000.0,1600000.0,171300.0,2400.0,2400.0
djprecise,DJ Precise,3400000.0,1700000.0,186400.0,3100.0,897.0
jeffreestar,Jeffree Star,2200000.0,2100000.0,208400.0,2000.0,872.0
christiandaloii_,Christiandaloii_,2900000.0,1500000.0,197400.0,2500.0,1900.0
abdullah_eltourky,Eltourky 👑,6700000.0,2000000.0,235700.0,1200.0,1400.0
oironyoliveira,Kbuloso 😈,5900000.0,1300000.0,87300.0,490.0,10900.0
lana_mohd89,𝑳𝑨𝑵𝑨 🦋,4400000.0,2100000.0,161700.0,2400.0,1200.0
lyrico__,ʟʏʀɪᴄᴏ,2900000.0,1100000.0,105600.0,1100.0,10100.0
beasteater,BeastEater,18000000.0,2700000.0,248400.0,1700.0,208.0
nick.digiovanni,nick.digiovanni,8600000.0,2100000.0,295300.0,1200.0,778.0
milosramen,Jacob🇭🇳,1300000.0,2200000.0,272900.0,1400.0,665.0
steveharvey,Steve Harvey,9200000.0,1800000.0,176800.0,1700.0,2400.0
ngoanhtan1,Bạn Tấn chúa tể nỗi buồn,777600.0,1600000.0,153100.0,2700.0,2400.0
gemelasabello2,gemelasabello2,13200000.0,2600000.0,293200.0,693.0,950.0
creatorar,Arpostt,624100.0,1700000.0,141300.0,733.0,4400.0
vanrezaputra,Elaina,320100.0,1900000.0,163300.0,2300.0,1800.0
bestluxurycars,Bestluxurycars,3000.0,769500.0,136900.0,1400.0,10200.0
johaanzu,JohaanZu,3600000.0,1700000.0,320200.0,1600.0,716.0
nelyrall,NELYRALL,4600000.0,1100000.0,214500.0,1900.0,3500.0
leigh_mcnasty,Leigh McClendon,2800000.0,1000000.0,157000.0,1300.0,6100.0
xo4y_remont56,user4538340664186,82900.0,2700000.0,67400.0,589.0,6000.0
sofarsabi,SOFARSABI,5500000.0,2100000.0,208400.0,2200.0,584.0
cerolzera,CEROL,4099999.9999999995,1700000.0,180400.0,2700.0,1300.0
animalize21,animalize21🔥,10300000.0,2000000.0,248100.0,1400.0,1000.0
itspierreboo,Pierre,12500000.0,1900000.0,278300.0,1600.0,753.0
lorengray,Loren Gray,54300000.0,1800000.0,248400.0,1500.0,1200.0
football.tonight,football.tonight,391500.0,2000000.0,152200.0,2300.0,1600.0
danielmidas,danielmidas,281800.0,1400000.0,119100.0,1600.0,5500.0
laila_mahmoud62,ليلي محمود ♥️,3000000.0,3400000.0,204700.0,772.0,931.0
quintongriggs,Q U I N T O N,6400000.0,1400000.0,169800.0,3300.0,1700.0
erictro,Eric Tro,2200000.0,3700000.0,358800.0,453.0,438.0
doongool,🔥Dongol🔥,3100000.0,2200000.0,255000.0,1100.0,1000.0
madozilla,mad,5700000.0,888900.0,194400.0,3900.0,2900.0
anxietycouple,Anxiety couple,10700000.0,2600000.0,274900.0,765.0,886.0
nildachiaraviglio,NildaChiaraviglio,798900.0,1300000.0,117900.0,723.0,7000.0
haccon.01,𝐇𝐚̣𝐜 𝐂𝐨𝐧🦩,325100.0,1900000.0,157800.0,3600.0,314.0
fukada0318,深田えいみ,4600000.0,2000000.0,150800.0,2600.0,1300.0
ahmedbasyoni,Ahmed Basyoni,1200000.0,1700000.0,125900.0,2400.0,3000.0
sinadeinert,sinadeinert,5500000.0,967700.0,207500.0,4600.0,1200.0
austinandlexi,⚡️Austin & Lexi 💥,3200000.0,1300000.0,253300.0,1500.0,2000.0
jayrscottyy,Jordan Scott,2300000.0,900600.0,173100.0,3700.0,3700.0
manja_faiez,Manja,593100.0,1500000.0,128000.0,2200.0,3800.0
moontellthat,MOONTELLTHAT,13100000.0,2300000.0,156900.0,1700.0,1600.0
baraa.bolat,@baraabolat,1600000.0,2300000.0,143900.0,2500.0,959.0
yurika_aruno,Danone💕,2800000.0,1300000.0,209900.0,2900.0,1300.0
360tv,ARISHA ROSS,9900000.0,2000000.0,162000.0,3000.0,461.0
its.__yara,its._yara,749500.0,1100000.0,65400.00000000001,7300.0,8600.0
ava_love33,Ava Love,2700000.0,1500000.0,299500.0,2100.0,471.0
mohaimen.alaa,مهيمن علاء,2900000.0,1200000.0,190400.0,3500.0,1500.0
officialsalicerose,Salice Rose,18600000.0,1100000.0,201300.0,1800.0,3400.0
hisoyvaleria,➖V A L E R I A ➖,6200000.0,2700000.0,354700.0,803.0,380.0
saaihalilintar,SAAIH HALILINTAR,4300000.0,3000000.0,272400.0,893.0,492.0
pierson,Pierson,12500000.0,2000000.0,287000.0,1700.0,306.0
mursid241,Mursid,2200000.0,2400000.0,179100.0,2300.0,416.0
stayc_official,STAYC,1300000.0,1600000.0,181100.0,2900.0,1000.0
liamsilk,Liam Silk,6900000.0,890600.0,249600.0,2600.0,2500.0
deangerald,𝕯𝖊𝖆𝖓,382000.0,1300000.0,193900.0,607.0,3800.0
polya_tuti,Поля тут🔥👇,2300000.0,3100000.0,250600.0,711.0,730.0
trevorwallace,trevor wallace,7300000.0,1500000.0,208700.0,759.0,2800.0
jarvali,Jarvis,2200000.0,1200000.0,251700.0,2100.0,1600.0
gertieinar,Gerti & Megi,2500000.0,4000000.0,162300.0,904.0,835.0
_angelomarasigan,Angelo,484000.0,1400000.0,206700.0,2100.0,1800.0
lupinelakes,Lupine,81400.0,1900000.0,376200.0,781.0,811.0
jauncydev,jonny devaney,1500000.0,1100000.0,172000.0,1300.0,4600.0
ivoryowl,Makayla,1100000.0,1400000.0,238000.0,1800.0,1500.0
joshrichards,Josh Richards,25600000.0,2200000.0,297800.0,991.0,691.0
haga7_dayo,HAGA SEVEN/ No War🕊,1700000.0,2800000.0,120900.0,914.0,2300.0
itsmenicksmithy2,Nick Smithyman 😎,9800000.0,1600000.0,217000.0,1900.0,1400.0
so_andreyy,So_Andrey,541100.0,2200000.0,111800.0,537.0,4000.0
la.maraaa,LA MARA,6100000.0,959700.0,213900.0,5100.0,277.0
paulorgds,paulo🌻,375900.0,1400000.0,224900.0,1300.0,2200.0
murphslife,Aaron Murphy,4700000.0,1500000.0,173400.0,1400.0,2800.0
okthatscreepy,OkThat’sCreepy,366800.0,3100000.0,144300.0,1200.0,1300.0
dylanpage.ning,Dylan Page,2500000.0,1200000.0,196900.0,2800.0,1900.0
fabiola.baglieri,𝐹𝑎𝑏𝑖𝑜𝑙𝑎,11600000.0,2400000.0,288700.0,1300.0,294.0
tnt_500,ทาจิมานะ เรียว,24100.0,1700000.0,236500.0,1200.0,1600.0
rawanfahmii,rawan,3400000.0,1800000.0,189700.0,1700.0,1500.0
bigcheese8581,Matt “Big Cheese”,7600.0,1300000.0,187300.0,581.0,4000.0
demin02_,Никита,1000000.0,1400000.0,223400.0,1900.0,1600.0
charlyokei,Charlyy,3700000.0,2400000.0,300100.0,914.0,583.0
pollyjaewebster,Polly-Jae,158400.0,1600000.0,188800.0,2200.0,1400.0
leventgeiger,Levent Geiger,3100000.0,1200000.0,165500.0,2600.0,2900.0
floofnoodles,Floofnoodles,17000000.0,1300000.0,154000.0,1800.0,3800.0
stwartabdala,•  R A T O N C I T O 🧀🐁,538800.0,932600.0,79200.0,905.0,13600.0
com.yuta0305,【コムドット】ゆうた,1000000.0,949100.0,179700.0,4300.0,2000.0
kxmzzzy,kxmz,370100.0,2000000.0,218300.0,999.0,1400.0
faulox_,faulox,6800000.0,1700000.0,172400.0,2700.0,1000.0
yourrkayesss,kayess,4800000.0,1100000.0,169000.0,3200.0,2800.0
oliviaalpert,Olivia Alpert,52700.0,2600000.0,139100.0,1900.0,996.0
brodywellmaker,Brody Wellmaker,20300000.0,1800000.0,229800.0,1300.0,1300.0
ranierao,rani,18100.0,929900.0,251600.0,2600.0,1900.0
antrobo10,Anthony,545000.0,850400.0,128100.0,2300.0,7200.0
therealmaneskin,Måneskin,5400000.0,1100000.0,214000.0,2900.0,1500.0
gustavomeloof,Gustavo Melo,4600000.0,1200000.0,86800.0,1300.0,8600.0
samsamne0,Sam Samm,709400.0,2100000.0,187700.0,1800.0,893.0
bassant33,🔥bassantOfficial🔥,4500000.0,2700000.0,162200.0,1600.0,793.0
aichangemoy_,YT : AiChan TV,6600000.0,1700000.0,191200.0,2500.0,680.0
jaytorresss,Jay Torres,3800000.0,1800000.0,242700.0,844.0,1600.0
xvusex,T,21100.0,951600.0,199100.0,1300.0,4100.0
sibenitoo,SiBenitoo,4700000.0,2200000.0,140000.0,1700.0,1700.0
jumpersjump,Jumpers Jump Podcast,6400000.0,2100000.0,220100.0,1700.0,486.0
williesalim,WILLIE SALIM,8300000.000000001,1900000.0,148200.0,2900.0,713.0
itsari.aleise,Arianna Hailey,11800000.0,1700000.0,322800.0,1600.0,359.0
arilbjn,Mochamad,51300.0,1300000.0,221900.0,955.0,2700.0
camxnie,Cam & Nie,3200000.0,1400000.0,173900.0,544.0,3700.0
cristobalsoria,Cristóbal Soria,572000.0,1200000.0,120200.0,4400.0,2700.0
japeth023,japeth023,557900.0,1500000.0,194200.0,1600.0,1900.0
venao2323,YANFRY EL TIERNO🙈,4200000.0,1500000.0,166600.0,1000.0,3000.0
kuki_yt,Kuki_youtube,1800000.0,1500000.0,315700.0,1300.0,774.0
ozikoy,KOY,6900000.0,2200000.0,186400.0,1200.0,1300.0
swaghoe666,Tik Toker,1400000.0,2100000.0,306500.0,1100.0,501.0
robsonabreu,Robson Abreu,3200000.0,1400000.0,82000.0,8300.0,470.0
juliagisella,Julia Gisella,10200000.0,784400.0,186900.0,3100.0,3700.0
andreslleal,Andrés Leal,2800000.0,1700000.0,91600.0,3700.0,2900.0
gabryellurlan,Gabryell Urlan,6800000.0,1400000.0,221900.0,1200.0,2100.0
kagramanana,kagramana,6200000.0,1200000.0,184100.0,1000.0,3500.0
yizaroff,YIZARO,4000000.0,1400000.0,225100.0,2600.0,611.0
adamw,Adam W,15700000.0,1800000.0,179500.0,1100.0,1900.0
xoteam,XO Team,32100000.0,2100000.0,222900.0,1600.0,481.0
saydenseay,Sayden,3300000.0,938900.0,257300.0,1600.0,2500.0
justthenobodys,JustTheNobodys,7100000.0,1400000.0,175800.0,2200.0,1800.0
snerixx,Sam Erix,8000000.0,1900000.0,369200.0,1000.0,361.0
valenrewah,Valent,7500000.0,2400000.0,272600.0,929.0,605.0
cheekyboyos,the cheeky boyos,10900000.0,1800000.0,252800.0,1300.0,867.0
cokodive,cokodive,188500.0,871100.0,172500.0,2800.0,3700.0
_tusya_kiskis,_Tusya_kiskis,6700000.0,1400000.0,161200.0,1500.0,2800.0
danaandthewolf,danaandthewolf,187300.0,2500000.0,252500.0,824.0,712.0
pakoyaso_,Pakoyaso,9500000.0,1800000.0,216100.0,1200.0,1400.0
zhenyalavrik,Переезд в Турцию 🇹🇷,364500.0,3200000.0,69400.0,1800.0,2600.0
teukuryantr,teukuryantr,3100000.0,1700000.0,236800.0,1300.0,1100.0
jamescharles,James Charles,36100000.0,1700000.0,191600.0,2200.0,752.0
zhenyalavrik,Переезд в Турцию 🇹🇷,364500.0,3200000.0,69400.0,1800.0,2600.0
teukuryantr,teukuryantr,3100000.0,1700000.0,236800.0,1300.0,1100.0
jamescharles,James Charles,36100000.0,1700000.0,191600.0,2200.0,752.0
cardncyn,Carddd,1500000.0,2500000.0,271100.0,791.0,623.0
mariahandbill,Mariah and Bill ღ,13900000.0,2700000.0,217800.0,1200.0,462.0
jamal.jamael,Karim Jamal,2600000.0,1400000.0,203400.0,2400.0,991.0
nastasyashinee,🇮🇩 BAGUS ISTRI 🇮🇩,4900000.0,2500000.0,154500.0,1600.0,880.0
riska_nurwidia,Riska Nur Widia,2600000.0,2500000.0,276800.0,623.0,755.0
ermo1enko,🖤ТВОЯ ВЕЧЕРИНКА🖤,1700000.0,1700000.0,326300.0,870.0,849.0
mackenzieziegler,Mackenzie Ziegler,22100000.0,2100000.0,325500.0,1000.0,380.0
yarenalaca,Yaren Alaca,5400000.0,1600000.0,119200.0,4600.0,513.0
gabrielvalland,Gabriel Valland,958200.0,1100000.0,257899.99999999997,1700.0,1700.0
judiitharias,Judith & Ángel 🙋🏻‍♀️🙋🏽‍♂️,15700000.0,3100000.0,302000.0,763.0,249.0
adamrayokay,ADAMRAY,6800000.0,1900000.0,217600.0,1700.0,629.0
ethob0t,Ethobot,534200.0,2400000.0,203100.0,1300.0,668.0
soylapizito,lapizito,13300000.0,2100000.0,277200.0,1200.0,442.0
fadeewa_makeup,Фадеева🦞,760200.0,1300000.0,113200.0,1700.0,4600.0
rosssmith,Ross Smith,21800000.0,1400000.0,263300.0,814.0,1700.0
bentleybuilds,Bentley Bastian,72000.0,3100000.0,77600.0,826.0,3100.0
edwinmendozza,𝖊𝖉𝖜𝖎𝖓,14200000.0,1800000.0,393600.0,1000.0,349.0
cocielo,Júlio Cocielo,4300000.0,1300000.0,204600.0,1500.0,2000.0
riqqo_,Riqqo_,66000.0,2900000.0,170300.0,1500.0,361.0
lgndfrvr,LGNDFRVR,15800000.0,1900000.0,241300.0,670.0,1300.0
jajad5,jajad5,630800.0,982400.0,263800.0,2100.0,1500.0
cocinaconcoqui,cocinaconcoqui,2000000.0,1400000.0,278300.0,628.0,1700.0
rucenuenda1,Ruce Nuenda,1100000.0,1600000.0,280900.0,1500.0,589.0
thaotaotau,Phương Thảo,5100000.0,2500000.0,267900.0,1200.0,237.0
brycehall,Bryce Hall,21300000.0,2400000.0,283200.0,901.0,476.0
just_dt,Dt,8900000.0,1100000.0,198600.0,1800.0,2500.0
seleterr,seleterr,27100.0,1500000.0,180500.0,807.0,2500.0
teamsport_philipp,Teamsport_Philipp,23200.0,957200.0,140400.0,2100.0,4600.0
arananadam38,Okan Taşdemir,175100.0,2000000.0,60000.0,967.0,6600.0
mngnzls,MONA,13000000.0,2600000.0,191100.0,1500.0,310.0
niico_pr,миша,1100000.0,1400000.0,197700.0,1900.0,1300.0
keemokazi,KEEMOKAZI,26000000.0,2100000.0,256000.0,1400.0,293.0
vivi,Vivi,10300000.0,1700000.0,224700.0,2000.0,412.0
