rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,category_1_unified,category_2_unified,category_primary,if_exist
714,1_alkaisr_1,🔱🌹القيصر🌹🔱,12500000,1700000,172100,737,1400,,,,0
715,jamroz_,jamroz_,1200000,810100,137800,1900,3700,,,,0
716,nessaabarrett,Ness,19600000,1700000,173300,1100,1000,,,,0
717,adamalhidayat,ADAMALHDYT,3100000,2600000,214000,593,565,,,,0
718,lexychaplin,Lexy,3300000,1600000,263700,1100,418,,,,0
719,firstnamechris,Chris Punsalan,1000000,1500000,264100,1200,339,,,,0
720,kikakiim,Kika Kim,32800000,2200000,208500,846,514,,,,0
721,gehu.gl,Gerson Garcia,455200,1000000,73500,867,7600,,,,0
722,iamsungstarwin,Sungstarwin,2700000,2600000,397300,339,273,,,,0
723,thiagomelob_,Thiago Melo b,5100000,1600000,189500,592,1400,,,,0
724,haileybieber,Hailey Bieber,10300000,2200000,242800,708,445,,,,0
725,jooj,Jooj Natu,12000000,2200000,241500,517,641,,,,0
726,benjikrol,Benji Krol,32500000,1400000,199600,1800,470,,,,0
727,philipdefranco,Philip DeFranco,2200000,1600000,130300,2300,687,,,,0
728,itsjojosiwa,JoJo Siwa,44200000,2700000,202700,915,207,,,,0
729,itzyofficial,ITZY,10000000,1200000,199400,1700,829,,,,0
730,riaricis,Ria Ricis,29700000,1800000,239600,821,596,,,,0
731,esperandolacarrozaok,esperando la carroza ok,230400,1100000,98900,482,5100,,,,0
732,jennylek,jenny,755900,1100000,326100,901,802,,,,0
733,kehlani,Kehlani,4000000,1300000,259000,1100,744,,,,0
734,migueltanfelix98,Miguel Tanfelix,5800000,2200000,234300,714,463,,,,0
735,abo_qamae,ابو قماع🙂❤️,2100000,2000000,154800,1000,898,,,,0
736,samirasphobia,Samira,33000,1100000,108100,4500,514,,,,0
737,tanboykun_asli,Tanboy kun,2500000,3000000,170700,453,713,,,,0
738,madsbaileybabe,Maddie L Bailey,6000000,1600000,300300,898,344,,,,0
739,leanbeefpatty,Patty,6200000,1500000,223300,1200,537,,,,0
740,tonystatovci,TONY STATOVCI,3100000,968800,210000,857,2100,,,,0
741,ser_jay,Hello It’s me SerJay,5400000,1800000,304200,639,448,,,,0
742,vadik_dikiy,vadik_dikiy,2100000,1300000,107000,685,3600,,,,0
743,caocuongvu,caocuongvu,4000000,2300000,232600,720,403,,,,0
744,upinipin.official,Upin & Ipin Official,11100000,2500000,127700,1000,848,,,,0
745,susymourizz,Susy Mouriz🌷,9200000,1900000,161200,1500,423,,,,0
746,jezzzini,JEZZINI,2800000,862400,177200,913,2800,,,,0
747,max_balegde,Max_Balegde,2800000,1100000,216600,1300,1100,,,,0
748,coldcutz20,CHRIS COLDITZ,1300000,4900000,104000,451,658,,,,0
749,charlyokei,Charlyokei,4500000,1900000,242200,665,562,,,,0
750,joslum,José L,13900000,1600000,297300,795,385,,,,0
751,ryanhdlombard,Ryan Lombard,9500000,1200000,245900,567,1300,,,,0
752,bilalahy,Bilal,3800000,897200,213600,1200,1800,,,,0
753,erabii,Mohanaderabi,1900000,1200000,132900,1500,2000,,,,0
754,recider,Recider,2000000,1100000,284200,712,1100,,,,0
755,papa.groot,Mas Boy🐊,1200000,4300000,167200,663,112,,,,0
756,joshrichards,Josh Richards,25700000,1900000,248000,778,403,,,,0
757,camxnie,Cam & Nie,3700000,1500000,288900,649,634,,,,0
758,juliano,juliano,10900000,2100000,199100,833,495,,,,0
759,mayte421,May Te,155200,1400000,100900,1100,2800,,,,0
760,ayanakamachi,中町綾,1500000,2200000,163500,837,697,,,,0
761,kaykai_ntch,Kaykai,8000000,2100000,254100,876,155,,,,0
762,leleburnier,LELÊ BURNIER,2600000,1100000,236900,1700,472,,,,0
763,anthonnyswagg3,anthonnyswagg,9600000,2000000,165200,587,1100,,,,0
764,juicy_ankles,Juicy_ankles,2400000,1200000,268700,864,876,,,,0
765,alpergold,alpergold,2400000,1100000,169000,2400,464,,,,0
766,benjaminthebaker,Benjamin the baker,866400,1400000,240300,502,1100,,,,0
767,crisdevilgamer7,CrisDevilGamer,5100000,2400000,227900,820,155,,,,0
768,birisdachapada_off,biris_off,2300000,1200000,170300,1300,1300,,,,0
769,oli_natu,Oli Natu,10600000,1800000,236800,509,730,,,,0
770,evgeniy_moskalev,Евгений Москалёв,872300,1200000,56400,416,7400,,,,0
771,gabrielabee,GABRIELA BEE,10000000,854000,220800,1900,921,,,,0
772,carlyncabel,carlyn ocampo,5100000,2400000,238500,752,169,,,,0
773,drewafualo,Drew Afualo,7800000,1200000,215600,1700,434,,,,0
774,brycehall,Bryce Hall,23000000,2300000,270800,456,406,,,,0
775,kimkardashian,Kim Kardashian,5000000,1700000,144300,1200,936,,,,0
776,fcbarcelona,fcbarcelona,21100000,1500000,200400,1000,688,,,,0
777,igorjansen,igu,12100000,1500000,291400,722,466,,,,0
778,ilizas,iliza,1300000,1200000,103200,354,3800,,,,0
779,sommerray,Sommer Ray,12200000,2300000,216800,545,519,,,,0
780,micaraht,micarahtewers,334500,1500000,314800,407,690,,,,0
781,cassholland,Cass Holland,2000000,1600000,270000,890,345,,,,0
782,artbydemarcusshawn,DemarcusShawn,6300000,978500,154700,1800,1700,,,,0
783,mqquintos,Mikee Quintos,5000000,3000000,270800,431,202,,,,0
784,nisriinejr,Nis,2000000,1500000,158900,1700,515,,,,0
785,decorsnippets,Rue,954700,1900000,118600,1000,1200,,,,0
786,otakoyakisoba,otakoyakisoba,15700000,1800000,146700,577,1400,,,,0
787,tariqjamilofcl,Tariq Jamil,2500000,871200,116000,431,4600,,,,0
788,wissensbert,wissensbert,2300000,1300000,183100,973,1200,,,,0
789,shinohara_kenta,Animist☀️コマ撮り大道芸人,2600000,1400000,178400,769,1300,,,,0
790,louka__m,Louka,2700000,1100000,190100,1300,1100,,,,0
791,benoit_chevalier,Benoît Chevalier,10100000,1500000,133900,1900,637,,,,0
792,justingrimes_,Justin Grimes,36000,1300000,181500,1100,1100,,,,0
793,laladulol,Lala du LoL,2600000,1200000,146000,843,2000,,,,0
794,lilmabu,Lil Mabu,1600000,1400000,211100,1300,420,,,,0
795,nickiminaj,Nicki Minaj,16600000,1300000,182400,1800,281,,,,0
796,sankeuur,Sankeuur,1500000,1400000,226700,767,761,,,,0
797,fresajapomex,Sonia Mayu,16800000,2800000,287400,358,265,,,,0
798,ox_zung,원정맨 WonJeong,49200000,2000000,174300,1100,302,,,,0
799,berkcoskunofficial,Berk Coşkun,3500000,2400000,83600,762,1800,,,,0
800,jericktriana,Kathe🎤,3000000,2100000,118300,419,1600,,,,0
801,shabiraalulaadnan,Shabiraalula&Ayah,7700000,2200000,178600,801,458,,,,0
802,l_galy,L-GALY,1400000,1200000,145400,819,2000,,,,0
803,gugafoods,Guga Foods,1800000,1900000,248800,548,493,,,,0
804,fabstarden,Fabrício :),66000,692800,111300,2900,3500,,,,0
805,lifeofadoctor,Life Of A Doctor,3500000,1300000,135300,1500,1400,,,,0
806,jauncydev,Jonny,2300000,921500,165100,763,2400,,,,0
807,dixiedamelio,dixie,57500000,3000000,101300,1300,361,,,,0
808,katiavlogss,KATIAVLOGS🐒,14800000,2700000,340600,385,142,,,,0
809,soysaucer,fivar,1400000,1200000,150600,563,2100,,,,0
810,secret_akk,angelka,958000,1300000,164900,1300,989,,,,0
811,0808sakura,🌸桜🌸,1700000,1100000,139800,2100,1000,,,,0
812,ivanantoniochacon,Ivan,7600000,1100000,272100,950,635,,,,0
813,nickandcarrie,Nick&Carrie,7500000,1700000,228900,503,728,,,,0
814,juhmazzocco,Júlia Mazzocco,8100000,1700000,251100,434,719,,,,0
815,tiktokmena,TikTok MENA,7400000,10800000,37000,548,643,,,,0
816,vietphuongthoa98,Việt Phương Thoa,11900000,2200000,223100,726,265,,,,0
817,ashkaashh,Ashaley 🦋,2300000,1500000,168400,843,1000,,,,0
818,mariolcalderon,Mario Calderon,2200000,483200,108400,3000,6100,,,,0
819,adrianozendejas32,adrianozendejas32,2800000,1400000,156300,334,1900,,,,0
820,ufozero2,Ufozero2,778400,1400000,158900,282,1800,,,,0
821,juanpazurita,Juanpa Zurita,13300000,1800000,240800,399,691,,,,0
822,elqaq,Naji Elqaq,2900000,1800000,171900,773,749,,,,0
823,bradley.thor,Thoren Bradley,6400000,1100000,121000,1800,1700,,,,0
824,prokop_02,user64675106546,1700000,2300000,202000,587,420,,,,0
825,ishtaher,Ismail Taher,4200000,1500000,270800,582,608,,,,0
826,ongsquad,Ong Squad,8600000,1800000,143100,1500,348,,,,0
827,aureliehermansyahatta,Aurelie Hermansyah,9500000,1700000,182100,667,836,,,,0
828,regitamasri,Re🧚🏻‍♀️| IG : regitamsr,9200000,2000000,217700,899,197,,,,0
829,jejenvalda,Jennifervalda🥬,3900000,2200000,240700,711,187,,,,0
830,mimiermakeup,Mirta Miler,16500000,1800000,290300,615,274,,,,0
831,jeremyhutchins,jeremy hutchins,10300000,1200000,166700,2100,211,,,,0
832,maddybreteche,maddy,159500,1600000,135600,1300,798,,,,0
833,jakeceja,Jakeyboy,6300000,1900000,208100,734,436,,,,0
834,willdevane,Will DeVane,1400000,1300000,111500,521,2700,,,,0
835,danielarodrice,Daniela Rodrice,11100000,1700000,262200,562,475,,,,0
836,soimah_pancawati,Soimah Pancawati,2100000,1200000,88500,1900,2400,,,,0
837,areyoukiddingtv,AreYouKiddingTV,5200000,2500000,303300,388,220,,,,0
838,doctormiguelpadilla,Doctor Miguel,6400000,1000000,181300,1400,1000,,,,0
839,thejoeyswoll,Joey Swoll,5700000,1400000,175400,1600,366,,,,0
840,leanadeeb,Leana Deeb,11300000,1700000,241300,700,410,,,,0
841,drglaucomflecken,Dr. Glaucomflecken,2000000,762100,110100,1500,3900,,,,0
842,rayanfahmi,Rayoon,3900000,2300000,165000,623,571,,,,0
843,fatmasariz,Fatma Sari Zar,1700000,2700000,203000,554,286,,,,0
844,briandadeyanara,BRIANDA 💖,35000000,1700000,276100,649,311,,,,0
845,paigetaylor.s,Paige Taylor,5000000,1600000,262700,851,220,,,,0
846,hermanhadibasuki,Herman Hadi Basuki,2900000,1400000,66800,1700,3100,,,,0
847,mackenzieziegler,Mackenzie Ziegler,22300000,2600000,210600,570,248,,,,0
848,edakok59,EDA KÖK,4500000,1900000,104600,512,1700,,,,0
849,ugolord,⚖️ The TikTok Attorney ⚖️,6300000,1400000,128800,2300,275,,,,0
850,sibenitoo,SiBenitoo,6000000,1800000,137400,1200,607,,,,0
851,ugolord,⚖️ The TikTok Attorney ⚖️,6300000,1400000,128800,2300,275,,,,0
852,sibenitoo,SiBenitoo,6000000,1800000,137400,1200,607,,,,0
853,raredoodle,rare doodle,2000000,659800,142200,1400,3300,,,,0
854,itsmenicksmithy2,Nick Smithyman 😎,13600000,1700000,179200,713,782,,,,0
855,tonylopez,Tony Lopez,23200000,1500000,157100,1500,331,,,,0
856,creatingwonders,Jesse J. Pedigo,12000000,636400,84100,1100,7100,,,,0
857,qpark,Q Park,34200000,2100000,124900,865,795,,,,0
858,davidgetial,deivis,15100000,1700000,185300,1200,178,,,,0
859,alexailacad_,Alexa Ilacad,2100000,1100000,155400,1300,1200,,,,0
860,bessan_esmail,بيسان اسماعيل - Bessan Ismail,11700000,1800000,108000,1400,806,,,,0
861,laactea,Stenio girardelli,1400000,1000000,177700,1100,1400,,,,0
862,andyslife247,Andy’s Life,2000000,1900000,134300,1100,675,,,,0
863,ceyda.kasabali,ceyda.kasabali,1200000,2100000,176400,424,738,,,,0
864,taylorfrankiepaul,Taylor Paul,3700000,3600000,213000,403,159,,,,0
865,tirullipa,Tirullipa,30000000,1900000,94200,1000,1400,,,,0
866,ailaughatmyownjokes,"it&#39;s a me, Silvia :)",2200000,849200,186500,842,1900,,,,0
867,nisculas,nic,5400000,1900000,188100,907,288,,,,0
868,xxlechuga,Daniel Lechuga,6600000,1200000,212000,1300,413,,,,0
869,kikiandkilo,Kiki and Kilo,1800000,762300,96700,724,5100,,,,0
870,jerofreixas,jerofreixas,1800000,1100000,138800,809,2000,,,,0
871,sherinicolee,sheri,14300000,2700000,281200,434,126,,,,0
872,emirabdulgani,Emir Abdul Gani,22700000,2300000,230200,486,317,,,,0
873,haimtheband,haimtheband,336400,1300000,205100,820,774,,,,0
874,goulamofficiel,Goulam,336200,717600,73100,2400,5700,,,,0
875,juixxe,Jesús,3200000,1700000,227000,759,330,,,,0
876,yass_ootd,Yass_ootd,779900,1300000,221200,840,629,,,,0
877,actressbecc,Becca Bastos,1800000,1100000,116100,560,2700,,,,0
878,ashyizzle,Ashley,4400000,1800000,263700,542,347,,,,0
879,jumpersjump,Jumpers Jump Podcast,8100000,1800000,208500,616,508,,,,0
880,thaisslinares,Thais Nunes,1400000,666600,160600,1400,2600,,,,0
881,realrobyn,realrobyn,998200,766600,178800,1700,1400,,,,0
882,sashaanddiana,Sasha and Diana,2000000,1700000,275600,780,117,,,,0
883,lpshkaa,lpshkaa,2500000,1700000,155900,825,760,,,,0
884,lee.cuong,Lee Cường,1100000,2500000,127600,856,459,,,,0
885,ericdamier,ericdamier,1300000,6100000,72800,202,741,,,,0
886,nandaarsyinta,Nanda Arsyinta,2200000,1800000,208700,717,428,,,,0
887,piyanutella,kentang idaman🥴,5000000,1600000,215600,1100,143,,,,0
888,nellarose,Nella Rose,515400,877400,215900,1100,1100,,,,0
889,lasateuch,satine walle,951200,991400,218100,1400,527,,,,0
890,muanglk,แม่เมือง 💛,4100000,2100000,228500,521,342,,,,0
891,osmancengel,osmancengel,454400,2500000,93200,443,1300,,,,0
892,thekidke_,KEMANI,5100000,770500,164200,803,2500,,,,0
893,devincaherly,Devin Caherly,9000000,2100000,218400,727,191,,,,0
894,thebentist,The Bentist / Orthodontist 🦷,12800000,1300000,242000,1100,214,,,,0
895,ibarrechejavier,Javier Ibarreche,8200000,1300000,165500,1000,866,,,,0
896,liiza.baez,Liza Baez,7700000,1100000,215600,1200,551,,,,0
897,jacobwitzling,Jacob Witzling,1100000,1900000,114400,1200,690,,,,0
898,gehadhassann,Gehad hassan👸🏻,7900000,1300000,149200,831,1300,,,,0
899,aymanehamedi,Weld Mimoune,1200000,2100000,68700,587,2300,,,,0
900,cx_.q,مصطفى البصراوي 62,3700000,1700000,121400,1100,826,,,,0
901,thekidke_,KEMANI,5100000,770500,164200,803,2500,,,,0
902,devincaherly,Devin Caherly,9000000,2100000,218400,727,191,,,,0
903,thebentist,The Bentist / Orthodontist 🦷,12800000,1300000,242000,1100,214,,,,0
904,ibarrechejavier,Javier Ibarreche,8200000,1300000,165500,1000,866,,,,0
905,liiza.baez,Liza Baez,7700000,1100000,215600,1200,551,,,,0
906,jacobwitzling,Jacob Witzling,1100000,1900000,114400,1200,690,,,,0
907,gehadhassann,Gehad hassan👸🏻,7900000,1300000,149200,831,1300,,,,0
908,aymanehamedi,Weld Mimoune,1200000,2100000,68700,587,2300,,,,0
909,cx_.q,مصطفى البصراوي 62,3700000,1700000,121400,1100,826,,,,0
910,honeybobabear,honeybobabear,8800000,2000000,305900,551,109,,,,0
911,lancealexander,Lance Alexander,1300000,1100000,180100,1600,455,,,,0
912,jasminechiswell,Jasmine Chiswell,16200000,2300000,264400,551,106,,,,0
913,ladydianka,LADY BUNNY🐰,9200000,1200000,144700,1300,899,,,,0
914,shehabeldin100,Shehabeldin,7100000,1300000,147400,898,1200,,,,0
915,ediqueixinho,Edivando Junior,4300000,1700000,185200,754,488,,,,0
916,djaysonkaravane,Diego,1200000,1300000,133500,675,1700,,,,0
917,antonyviews,Antonyviews✌🏼,10700000,1300000,220500,549,834,,,,0
918,nekoglai,Николай,9500000,1200000,100900,2600,705,,,,0
919,miakhalifa,Mia K.,36000000,2300000,145300,892,315,,,,0
920,gabsmasr,✨gabs Masr✨,3700000,2200000,119800,1100,435,,,,0
921,jayrscottyy,Jay,2900000,968200,107400,741,3000,,,,0
922,girlwithedogs,Girl With The Dogs,5800000,707400,159400,1100,2400,,,,0
923,cesarpantoja.n,Cesar Pantoja,14500000,1800000,247700,616,257,,,,0
924,...anddy_,ANDDY 🐺🌙,1300000,810700,99300,3800,1100,,,,0
925,aldomirandar,Aldo Miranda,8700000,1500000,112900,341,2000,,,,0
926,elysemyers,Elyse Myers,5700000,1100000,141500,1600,841,,,,0
927,barstoolsports,Barstool Sports,20700000,1500000,162000,436,1200,,,,0
928,yaraandomarr,Yara and Omar 💫,1300000,3000000,88300,767,708,,,,0
929,oddanimalspecimens,Odd Animal Specimens,1600000,2000000,167500,720,424,,,,0
930,dagelantv,Dagelan TV,147900,791700,64100,1400,6100,,,,0
931,madeleinecwhite,Maddie White,3000000,2200000,316000,388,162,,,,0
932,lehvideira,Lethicia Videira,8300000,534700,55000,5700,7300,,,,0
933,yosoyapple,YoSoyApple,835000,2000000,128500,509,972,,,,0
934,elledarlington,elle darlington,1100000,1200000,162000,885,1000,,,,0
935,janinalchair,Janinalchair,20400000,2300000,278000,405,189,,,,0
936,pluutao,Plutão,4100000,1200000,139500,2100,147,,,,0
937,nazormaya,Maya Nazor,6000000,2600000,249300,473,111,,,,0
938,jordy2d,jordy2d,3300000,1600000,196700,314,884,,,,0
939,chedurena,Che Durena,7500000,1200000,102400,822,2200,,,,0
940,missionaryjack,Jack Harlow,5400000,915900,161700,1000,1500,,,,0
941,emilymariko,Emily Mariko,12200000,2500000,199900,497,249,,,,0
942,policiaperu,Policía Perú,456700,949200,99300,991,3000,,,,0
943,mamene_lorenzo,LORENZO,1500000,1300000,169400,575,1100,,,,0
944,kaliuchis,Kali Uchis,2300000,843800,240400,1300,531,,,,0
945,gustta_shoow,gustta shoow,3600000,1300000,169100,1200,443,,,,0
946,songdoohee_444,ซอง ดูฮี (ช่องหลัก),4400000,1400000,182100,920,525,,,,0
947,oafonsopadilha,Afonso Padilha,3100000,1100000,142700,562,1800,,,,0
948,ybsbrodie,Brodie Moss,4700000,2300000,181400,706,176,,,,0
949,rickylemon99,Ricky Limon,12700000,1800000,259600,415,371,,,,0
950,z4_pucho,PUCHO,796100,984500,144800,1200,1300,,,,0
951,notconor18new,NotConor18New,514000,628300,86500,3400,3200,,,,0
952,cost_n_mayor,Cost n’ Mayor,5200000,1300000,201200,718,644,,,,0
953,melmaia,Mel Maia 🍯,12600000,1700000,196900,635,429,,,,0
954,snoopdogg,Snoop Dogg,24500000,1100000,148400,1200,955,,,,0
955,viviindrawatyy,BTR Vivian,976800,1700000,154900,968,352,,,,0
956,georainbolt,georainbolt,1400000,1200000,124900,1400,966,,,,0
957,astarbarbers,A Star Barbers,2600000,1700000,172500,726,475,,,,0
958,jamal.jamael,Karim Jamal,2800000,1400000,135500,753,1200,,,,0
959,_cjma,Chrystiane Jowy,9200000,1100000,201700,767,817,,,,0
960,foilarmsandhog,Foil Arms & Hog,627400,1300000,152900,523,1200,,,,0
961,tctekk,tcTekk,966100,1700000,118000,1200,532,,,,0
962,inpersa16,Indah permatasari,2200000,1900000,134000,994,356,,,,0
963,tuckerbudzyn,tuckerbudzyn,10600000,959700,168800,293,1900,,,,0
964,mamontellato,Marcela Montellato,5300000,840700,198200,1000,1100,,,,0
965,ismaellemais,Ismael Lemais,1000000,1100000,92300,948,2500,,,,0
966,zeinabharake,Zeinab Harake,14700000,1800000,233800,474,353,,,,0
967,lapizinncrack,Lapizin,308700,2300000,183300,563,262,,,,0
968,feliciatannnn,Felicia🐨,3800000,1600000,159800,1200,154,,,,0
969,waguinhov,Waguinhov,6100000,1600000,153600,434,979,,,,0
970,xibibrothers,Xibi Brothers,8600000,1700000,201700,354,655,,,,0
971,anawoycick,Ana Woycick,12800000,1300000,121000,1700,619,,,,0
972,moosenyc2,moose,643400,1100000,143200,621,1600,,,,0
973,davidvoinson,David Voinson,1000000,726200,150700,679,2500,,,,0
974,sabbyandsophia,Marie Twins🐵👭🏼,11200000,1300000,155500,1400,337,,,,0
975,phamvinh99,Phạm Vinh,2900000,1900000,114800,1000,564,,,,0
976,iniganta,Ganta 🐮,1200000,909300,117000,2100,1100,,,,0
977,carlosbelcastt,Belcast,2300000,1300000,170500,620,982,,,,0
978,glutastory,Gluta Story,1300000,1200000,177000,665,1000,,,,0
979,macdi_off,Macdi 〽️,769900,1500000,125400,1300,507,,,,0
980,simxmargo,Seamoan {870k},897200,1000000,185700,1100,658,,,,0
981,la.maraaa,LA MARA,7700000,1200000,214000,1200,122,,,,0
982,padillamarilis,padillamarilis,552500,1700000,87800,1200,1100,,,,0
983,sebasc0423,Sebas Correa,7500000,1000000,183600,1100,727,,,,0
984,katiessigmond,katie sigmond,6900000,1800000,207500,716,188,,,,0
985,rafaellabd,Rafaella Dahlem,20400,455700,100300,840,6500,,,,0
986,braxtonnncomerrr,Braxton Comer,3300000,1400000,228900,931,112,,,,0
987,rg4_ticus,TICUS,702100,921000,114500,3000,172,,,,0
988,pivet.workout,PIVET,4900000,2100000,150500,860,222,,,,0
989,u.ueung,อุงเอิง 💖,1200000,1800000,156500,926,258,,,,0
990,thongsoaicavip,Thông Soái Ca,1700000,2100000,93500,1300,382,,,,0
991,bilal.hd91,Bilal Haddad | بلال الحدّاد,3000000,1100000,124600,1700,760,,,,0
992,jannatmirza,J M 🥀,20700000,1300000,134200,1500,371,,,,0
993,ssmaaaryy,Razi Monroe,9000000,1300000,165500,982,556,,,,0
994,steveioe,Steveioe,11100000,1300000,150500,732,959,,,,0
995,omahi.tiktok,OMAHI,15200000,2000000,301000,331,232,,,,0
996,nathanmccarron0,Nathan’s Art,1600000,1100000,117600,1400,1100,,,,0
997,lacha21.1,Lazaro Gonzalez,669400,750300,118300,655,3000,,,,0
998,hyoga.x,Hyoga,552000,1000000,121900,1900,727,,,,0
999,rrqr7tatsumaki,Rivaldi Fataah,1100000,2000000,112500,1000,414,,,,0
1000,_catben_,Catherine Benson,10900000,1600000,212500,665,318,,,,0
