rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,category_1_unified,category_2_unified,category_primary,if_exist
710,oli_natu,Oli Natu,10100000,2200000,305300,749,777,,,,0
711,fedez,fedez,5800000,1300000,229000,1400,2000,,,,0
712,wei__official,위아이(WEi),1400000,959500,229600,2800,1900,,,,0
713,xuxameneghel,Xuxa,684500,2300000,177200,1800,716,,,,0
714,jzgarcia,Jz Garcia,1800000,969200,233900,1000,3500,,,,0
715,blkk.1,BLK,470500,1600000,237200,1100,1600,,,,0
716,kodasteven,Steven🇵🇷,6000000,1500000,330100,1300,785,,,,0
717,sampepper,Sam Pepper,4200000,3100000,227000,799,642,,,,0
718,tifannylm,⚡️TEF,8700000,2800000,355600,816,222,,,,0
719,maithana9er,Maithana9er,2100000,2500000,96000,2700,1700,,,,0
720,carrydisini,Carry Disini,3300000,3100000,274100,518,694,,,,0
721,lockedinout,Lockedinout,5100000,1600000,210400,883,2100,,,,0
722,pipepunk,Pipepunk,1500000,951400,235200,962,3500,,,,0
723,rapaellcug,jaeja,868700,923100,194600,2400,3200,,,,0
724,michaeloftiktok,michaeloftiktok,1000000,1400000,186000,1400,2500,,,,0
725,mrnigelng,Nigel Ng (Uncle Roger),5300000,2100000,251200,621,1300,,,,0
726,6footkillaa,6footkillaa,952700,1600000,257200,1800,588,,,,0
727,haijoel,Haijoel,736300,4000000,192200,1100,231,,,,0
728,esnyrrr,Esnyr,5400000,1600000,289600,778,1400,,,,0
729,hairupkneesdownh0e,Ava Soto .,222400,1200000,170000,3900,946,,,,0
730,morganveraa,Morgan Vera,5700000,2000000,238000,1000,1100,,,,0
731,laurahfritz,laura & lena,2700000,1300000,254100,1100,1900,,,,0
732,jdiasss_,João Dias,7800000,1300000,265400,1800,1200,,,,0
733,greatekyroga,u can call me sasha,1100000,1100000,320300,1900,1000,,,,0
734,jomaryee,Jomar Yee,9000000,2300000,226700,1300,626,,,,0
735,kikakiim,Kika Kim,31700000,1900000,220000,1700,646,,,,0
736,pepperonimuffin,Kirsten Titus,7900000,2200000,433500,809,225,,,,0
737,shayvise,Shayvise,3600000,2100000,412800,774,361,,,,0
738,thejoeyswoll,Joey Swoll,5300000,1700000,240800,2200,322,,,,0
739,kieuduylong16,Kiều Duy Long 🦖,2400000,2500000,243900,1400,220,,,,0
740,sajads111,سجاد سلمان,1500000,2000000,71200,1100,6000,,,,0
741,bobbialthoff,Bobbi,3500000,2900000,207400,477,1100,,,,0
742,josefineholum,Josefine👩🏽‍⚕️,1100000,1500000,221300,1400,1500,,,,0
743,lyodrabeneran,Lyodra Ginting,1600000,2200000,172500,1400,1100,,,,0
744,armando_netto,Armando Netto,4800000,2100000,226100,1900,225,,,,0
745,rachaeloneil,Rachael O'Neil,1000000,2000000,144000,1600,1800,,,,0
746,andremastijan,andre,786700,1200000,111500,876,6200,,,,0
747,pamibabyy,pami ♡,7200000,1700000,288900,679,1300,,,,0
748,xawado,اوادو / awado  🦎,1200000,1700000,137500,1900,2300,,,,0
749,annafontanela,Anna Fontanela,3900000,2100000,313400,1200,292,,,,0
750,aragonclyrics,@aragonclyrics,1400000,1300000,94400,96,7700,,,,0
751,jadepicon,JADE PICON 🌪,8800000,2000000,311100,967,567,,,,0
752,simpforatispaul,Mikaela Testa,2700000,2100000,355100,853,423,,,,0
753,legendasmania,Legendas Mania,767900,1100000,135100,231,6200,,,,0
754,philiptanasas,philiptanasas,9300000,2200000,252900,1100,610,,,,0
755,zainah.mb,Zainah & Minnie,1200000,1000000,208100,1100,3200,,,,0
756,ffrangomez,Fran Gómez,1500000,1400000,253400,349,2300,,,,0
757,sibenitoo,SiBenitoo,5600000,2500000,185700,1500,598,,,,0
758,benazelart,Ben Azelart,15700000,2600000,221600,1200,452,,,,0
759,lgndfrvr,LGNDFRVR,17000000,1600000,200500,1100,1800,,,,0
760,worldofxtra,Stan Fukase,806200,943600,290600,1400,2000,,,,0
761,so.077,سوم,419500,1800000,119100,2700,1800,,,,0
762,ehgml._.16,김도찌,400700,1400000,273500,1200,1300,,,,0
763,kelvinsabinoof,KelvinSabino🌵,1500000,1000000,156800,2700,3200,,,,0
764,bradley.thor,Thoren Bradley,5700000,1300000,142400,1800,3200,,,,0
765,anxietycouple,Anxiety couple,12200000,2400000,271000,893,526,,,,0
766,alostrich,Matt Mitchell,1000000,1100000,134300,1000,5100,,,,0
767,goharsguide,Gohar Khan,2100000,2000000,306000,724,779,,,,0
768,viliacarl,Vilia Carl,4100000,2800000,243100,881,470,,,,0
769,riaricis,Ria Ricis,28600000,2300000,242700,764,878,,,,0
770,k0uvr,Kouvr,13600000,2700000,422500,562,240,,,,0
771,jorgitoparrillero,Jorgito Parrillero,1400000,1500000,99500,333,6000,,,,0
772,mell_editz0,鬼 • 𝐆 𝐎 𝐉 𝐎,480500,1500000,229900,1500,1100,,,,0
773,homemdehonra,Homem De Honra,79300,944300,37700,710,25000,,,,0
774,claragnds,Maria Clara Garcia,18600000,1900000,191800,1800,648,,,,0
775,jakepaul,Jake Paul,16700000,1500000,156400,2300,1600,,,,0
776,albert_cancook,albert_cancook,8100000,2400000,265200,829,624,,,,0
777,soapinmymouthoncemore,tedwards,5100,943300,189600,1900,3100,,,,0
778,cirowhites1.0,CiroWhites,2300000,1700000,301700,908,895,,,,0
779,theshabakitchen,The Shaba Kitchen,2100000,1300000,114100,1800,4300,,,,0
780,rubiaramallho,Rubia Ramallho,2700000,2100000,156400,613,2100,,,,0
781,bessan_esmail,بيسان اسماعيل - Bessan Ismail,11300000,2100000,160500,1400,1300,,,,0
782,ypk.raye,ypk.raye,4000000,1800000,332500,890,642,,,,0
783,edlyninbatangas,Boss Edlyn,925000,2300000,175000,558,1700,,,,0
784,armandogreiser,Armando Greiser,52400,621400,112500,1300,11400,,,,0
785,internet.elise,elise,522900,926900,206500,597,4000,,,,0
786,ikercasillas,Iker Casillas,2700000,1600000,191800,2100,783,,,,0
787,rizwanfadilah.a.s,Njan 🙈,1600000,1000000,205200,2200,2100,,,,0
788,bigdaddydmurph,Big Daddy Little Laur,1300000,1900000,125100,1400,2400,,,,0
789,fukada0318,深田えいみ,4900000,2600000,164000,1300,751,,,,0
790,coleandersonj,Cole Anderson James,1800000,1400000,262100,1100,1200,,,,0
791,moneybagyo85,YouTube king von 1,55100,4400000,216100,680,244,,,,0
792,luisonfelix2,Luis Felix,395400,2300000,99500,1100,2800,,,,0
793,davidgetial,deivis,14800000,1900000,322500,1100,291,,,,0
794,jezzzini,JEZZINI,2500000,856400,239000,1100,3200,,,,0
795,sherinicolee,sheri,14300000,2800000,263200,1100,103,,,,0
796,fujiiian,Fuji,16300000,2200000,221600,1100,681,,,,0
797,anardreams,ANAR DREAMS 💎💰,15900000,3000000,131100,1900,376,,,,0
798,1_alkaisr_1,🔱🌹القيصر🌹🔱,12100000,1900000,182100,690,1800,,,,0
799,joslum,José L,13400000,2300000,364900,779,252,,,,0
800,erabii,Mohanaderabii,1400000,2100000,132800,1400,1700,,,,0
801,ycn.benz,👑𝖄𝕬𝕮𝕴𝕹𝕰👑,132100,1300000,44000,849,14800,,,,0
802,conradovillagra,ᴄᴏɴʀᴀ,10900000,3200000,260400,864,167,,,,0
803,haniaheheofficiall,Hania Aamir,1300000,2000000,190900,1800,432,,,,0
804,julesleblanc,jules,18800000,2200000,322500,952,270,,,,0
805,real_animasinopal,Animasinopal,1800000,2900000,277700,451,619,,,,0
806,vivinovikaa,Vivi🧸,999100,1600000,197900,1700,945,,,,0
807,erikatitus,Erika,3300000,1600000,329700,1100,525,,,,0
808,_amanndaraujo,Amanda Araújo,4300000,3500000,172600,997,400,,,,0
809,tuankiet.2000,Kiệt Hà Tịnh,4600000,2900000,216500,1100,268,,,,0
810,madelineargy,madz,2300000,1500000,337700,1100,581,,,,0
811,melon.228,Melon nè !,1900000,2400000,185600,1000,868,,,,0
812,joelsvnny,Joel Sunny,1400000,1100000,208300,2300,1300,,,,0
813,theandrewschulz,Andrew Schulz,4100000,1400000,192900,613,2600,,,,0
814,littlebubbychild,Little Bubby Child,356200,853500,65500,1500,13400,,,,0
815,jeonifty,🐰,250000,800400,235700,1200,3200,,,,0
816,annaxsitar,anna x,12000000,2600000,372800,417,442,,,,0
817,agustinlocutor,agustinlocutor,1800000,1600000,100000,986,4200,,,,0
818,meosimmyyt,Mèo Simmy,4600000,1100000,137100,4700,626,,,,0
819,bryceheemjames,Bryce😈,834600,1400000,237600,1800,688,,,,0
820,c4tluvr666,Kennedy Walsh,2600000,1600000,312600,934,765,,,,0
821,losariasbrothers,Los Arias,1600000,1600000,241400,476,1600,,,,0
822,stainedhands,Devyn,1600000,1600000,335300,359,1200,,,,0
823,romanlolo,Roman,2600000,1900000,170400,2000,579,,,,0
824,slayeas,Léa Martinez,3900000,1800000,239700,837,1100,,,,0
825,mo_vlogs,movlogs,3300000,4900000,189600,577,300,,,,0
826,volvydooya,柊Volvy,1300000,1100000,233100,1200,2000,,,,0
827,simoneberlini,SIMONE BERLINI,6100000,1600000,259800,868,1100,,,,0
828,aileenchristineee,Aileenchristineee,5800000,1400000,224100,681,1900,,,,0
829,funny_v.i.p,funny_v.i.p,9500000,1600000,196500,476,2100,,,,0
830,barbaracoura,Bárbara Coura,9500000,1400000,295700,1000,922,,,,0
831,nada_m7amed,دودا🦹🏻🤍,6400000,1800000,190800,812,1500,,,,0
832,yesimresmi1,~YEŞİM,17100000,3500000,122500,1100,765,,,,0
833,hjevelyn,Evelyn Ha,2800000,1100000,245900,2400,661,,,,0
834,wubzzy69,William,1500000,911900,194800,1700,2700,,,,0
835,onlyjayus,actuallyitsbella,18200000,1600000,237400,1600,503,,,,0
836,nyx.lynnx,Nyx,202600,1600000,155500,1800,1400,,,,0
837,dhddecor,Design House Decor,76500,1100000,141100,574,4400,,,,0
838,shoelover99,ophelia 🦋,8900000,1000000,169200,4200,481,,,,0
839,alzoubinadia,Nadia Al-zou'bi,5500000,1500000,75900,738,6200,,,,0
840,emilwarren1,Emil Warren,851500,1200000,211300,2600,617,,,,0
841,clmnsbrock,CLMNS BROCK,1600000,1400000,152800,532,3300,,,,0
842,alxjames,Alx James,2200000,896700,152800,899,4800,,,,0
843,tanamongeaulol,Tana Mongeau,7400000,2100000,234500,1200,412,,,,0
844,cassholland,Cass Holland,1900000,1900000,287700,856,571,,,,0
845,arfaytb,ARFAYTB,372700,894100,108700,456,7600,,,,0
846,britneyspears,Britney Spears,7100000,1300000,107800,3500,2300,,,,0
847,h2balla,Hunter & Frank,3200000,2000000,234200,1400,274,,,,0
848,elalfaeljeferd,ELALFAELJEFERD,1300000,1900000,198600,639,1400,,,,0
849,adamsheey,Adam Shi,5300000,1200000,235900,845,1900,,,,0
850,maxthemeatguy,Max The Meat Guy,4900000,2100000,273100,622,720,,,,0
851,iamauroramusic,AURORA,4000000,1600000,216200,1600,659,,,,0
852,haritsuuu,ハリツ🌿極,1900000,1800000,92700,2300,2500,,,,0
853,vidhia_r,🐇Vidhi_R🐇,7200000,1100000,151500,2900,1700,,,,0
854,t_400,جوقي💚,3800000,1500000,219300,1300,982,,,,0
855,gabrielabee,GABI BEE,10000000,1200000,239100,2200,432,,,,0
856,fyp,jack neel,8600000,1300000,245400,1900,535,,,,0
857,dangthuhaf,Đặng Thu Hà,980500,2500000,300400,672,341,,,,0
858,miguelito_peru,Miguel Alessandro,1700000,1800000,113900,1000,2800,,,,0
859,mesitaaa,Mesita,329900,1600000,326800,611,886,,,,0
860,munir.107,Munir | 107 Deportes,752500,1200000,88400,371,6700,,,,0
861,plethoraklaus,grace☕︎︎,68200,730300,179200,3900,1900,,,,0
862,alexandramadison_,Alex and Jon,1300000,971200,135000,552,5200,,,,0
863,playboyjuju,Playboyjuju,358300,1700000,120100,2400,1300,,,,0
864,beamngshorts,Beamng Shorts,2800000,2900000,158900,1000,630,,,,0
865,susymourizz,Susy Mouriz🌷,8400000,1800000,212200,1500,470,,,,0
866,themerkins,THE MERKINS,631900,600100,150900,1400,6800,,,,0
867,carloandsarah,carloandsarah,4000000,2100000,219600,695,924,,,,0
868,paupelaez_,ʜᴀɴᴇᴍɪʏᴀ,6600000,1200000,257600,2100,336,,,,0
869,okichloeo,chloeo,3700000,1400000,188200,1900,962,,,,0
870,mrs.wahlberg,Jenny McCarthy,1900000,1200000,147800,3200,986,,,,0
871,apinyabunying,Apinya Bunying,215600,1500000,204100,1200,1300,,,,0
872,imanthonyvargas,Anthony Vargas,6600000,1800000,292100,1200,247,,,,0
873,creatingwonders,Jesse J. Pedigo,11600000,752900,96300,1400,8800,,,,0
874,nalgalia.g,nati👽,13900000,1600000,182600,449,2200,,,,0
875,zeinazeee,Zeina Zee,3800000,2200000,185600,820,990,,,,0
876,notmarkharris,Mark,56700,754300,192500,1700,3300,,,,0
877,boywithuke,boywithuke,5800000,1600000,242300,1600,306,,,,0
878,lilyxgarcia,Lily Garcia,12300000,1700000,248500,972,760,,,,0
879,rose.friederike,ROSE,3900000,3100000,123900,974,930,,,,0
880,kaylamalecc,kayla,8300000,1700000,277300,1400,128,,,,0
881,theonlycb3,Charles Brockman III,6000000,1000000,235100,2100,1000,,,,0
882,carloscastroes,Carlos Castro,12500000,1600000,166500,285,2500,,,,0
883,hf37777,نجم الثرياء⭐H,455300,1100000,17600,5800,31900,,,,0
884,jfkexplainsjokes,JFK 💀,34100,888800,181600,3400,1100,,,,0
885,johnmicheal1996,Ricky & The Boss,4300000,930600,109500,784,6300,,,,0
886,celinaspookyboo,Celina Myers,26000000,1600000,246700,1200,625,,,,0
887,yg_treasure_tiktok,yg_treasure_official,4400000,830500,216900,2200,1800,,,,0
888,0808sakura,🌸桜🌸,1600000,1200000,144700,2700,1500,,,,0
889,danethegreatt,Dane Lindfors,2500000,1300000,109600,896,4300,,,,0
890,thedonato,thedonato,8100000,1300000,152800,3500,92,,,,0
891,afrae.es,Afraa,6600000,2700000,185700,594,860,,,,0
892,rifirdus,RIFIRDUS,2100000,2100000,158900,845,1300,,,,0
893,lilmabuu,Lil Mabu,958100,2000000,206900,1200,504,,,,0
894,nadaahmed__1,ام خدود  فراولة😌🍓,907400,2200000,150100,907,1200,,,,0
895,maxtaylorlifts,Max Taylor,8900000,1300000,231200,1200,1200,,,,0
896,daddyyankee,daddyyankee,12100000,1200000,197800,1800,1200,,,,0
897,imchef7,Heinz Wuth - Ciencia y Cocina,1300000,1300000,189300,530,2500,,,,0
898,acdc,AC/DC,394200,1100000,182200,879,2600,,,,0
899,subarumotorsportsusa,Subaru Motorsports USA,199900,1000000,161900,840,3400,,,,0
900,in_the_nic_of_time,Nic Suarez,6300000,2400000,263500,752,362,,,,0
901,its.michhh,Michel Chavez,31700000,1900000,260400,1200,218,,,,0
902,alwanr__,AlwanRK,6900000,2500000,237000,630,558,,,,0
903,hieubuiba,Bùi Bá Hiếu,2300000,2800000,260600,796,185,,,,0
904,atom221220,💦ATOM🐦,2800000,1300000,241800,1400,821,,,,0
905,cedriklorenzen,Cedrik Lorenzen,2900000,1100000,115300,2300,3200,,,,0
906,aureliehermansyahatta,Aurelie Hermansyah,8700000,2100000,187400,989,779,,,,0
907,abopermak,abopermak,73000,2300000,69700,2600,1700,,,,0
908,therealdrmiami,Dr. Miami,1800000,1300000,270600,681,1300,,,,0
909,47bato,Batu FuRkan,20600,1300000,172500,1100,2100,,,,0
910,priimoraa,Prii Moraa,16100000,2000000,345500,293,726,,,,0
911,dylanhoogerwerf,dylan hoogerwerf,2200000,2300000,271400,779,318,,,,0
912,reesewitherspoon,Reese Witherspoon,8500000,1500000,147900,2300,878,,,,0
913,olisboa,LISBOA,3300000,1600000,262900,601,1100,,,,0
914,altarvision,Rowan,167000,1100000,268100,1100,1200,,,,0
915,jakehunterofficial,Jake hunter,3600000,2000000,127800,2400,353,,,,0
916,huddy,Huddy,32200000,2000000,147900,1800,529,,,,0
917,ikerlafuente,Iker Lafuente 🫧,153500,1000000,162500,2900,1100,,,,0
918,niallmacmillan,Niall MacMillan,5000000,1500000,123200,973,2700,,,,0
919,nhabebap,🌽 NHÃ BÉ BẮP 🌽,2300000,2500000,267800,689,319,,,,0
920,lightskinmexican0,lightskinmexican0,127300,746100,119800,824,6700,,,,0
921,elecherlee,Elecher Lee,135900,1500000,138300,2700,632,,,,0
922,summerhays.bros,The Summerhays Bros,793100,1300000,188300,539,2200,,,,0
923,amxnahali,Aminah,63200,1000000,178200,2300,1400,,,,0
924,dudeperfect,Dude Perfect,16700000,2300000,327400,469,416,,,,0
925,j0a0zinh0,joãozinho,6400000,1100000,203900,1100,1900,,,,0
926,tonystatovci,TONY STATOVCI,2400000,991700,224500,889,2100,,,,0
927,sanjosejules,Julie Anne San Jose,2000000,2300000,274500,566,486,,,,0
928,zanfilms,Zan Films,1900000,2700000,98700,1200,1300,,,,0
929,melch.cooks,melch.cooks,121600,1600000,156400,2000,729,,,,0
930,sweizayne,Iana McCalebb,1700000,907700,164400,1900,2500,,,,0
931,taetoowavy,taetoowavy,8000000,873000,171300,1900,2400,,,,0
932,a.l.capone,💉طبيب القلب💔,75900,863000,34500,629,21300,,,,0
933,chris,Chris Olsen,8100000,1800000,368000,559,424,,,,0
934,lance210,Lance Stewart,22300000,2300000,218400,535,784,,,,0
935,mozamir,Amir,2100000,1400000,175900,1800,869,,,,0
936,abdullah_eltourky,Eltourky 👑,7300000,1800000,200500,824,968,,,,0
937,fionntime,FionnTime,2600000,910200,210300,1400,2000,,,,0
938,ngoc.matcha,Ngọc Matcha 💚,4100000,1100000,150000,3300,617,,,,0
939,posterised,Posterised,5500000,1500000,199700,715,1400,,,,0
940,texassbitty,Texassbitty,142000,1100000,126100,918,3700,,,,0
941,ethankleinh3,Ethan Klein,1900000,970500,136600,3000,1900,,,,0
942,emrata,Emrata,1600000,2000000,186800,965,752,,,,0
943,mahmooud_shaar,ابو عرب 🛑🎬,1500000,3000000,100200,941,1200,,,,0
944,anyaischuk,Anya Ischuk,11800000,1900000,219300,877,692,,,,0
945,.02h.88m,CALL ME LUCAS,1200000,917800,172600,1600,2400,,,,0
946,thiennhan5272,Thiện Nhân,4100000,2900000,216800,712,295,,,,0
947,elchaparrito951,el chuacheneguer,6100000,1300000,49500,525,9300,,,,0
948,angryreactions,Oneya D’Amelio,26600000,1500000,257100,1300,376,,,,0
949,thereallifeguys,The Real Life Guys,474000,2300000,216100,639,626,,,,0
950,aspenackley,Sabrina & Andrew,2200000,1300000,192100,598,1900,,,,0
951,gutierrezcastro,Gutierrez Castro,14200000,1100000,147900,894,3000,,,,0
952,joelbergs,JoelBergs,11400000,1900000,317500,511,528,,,,0
953,ragnarlebretonofficiel,Ragnar Le Breton officiel,383400,1500000,135400,400,2700,,,,0
954,cowboyjess,cowboyjess,320000,1600000,315900,719,509,,,,0
955,busheadoph,Busheado,14300000,3200000,209900,709,215,,,,0
956,ryansunandar,Ujang SGN💰,4800000,873200,85700,5400,2900,,,,0
957,nathaliavalente,Nathalia,13600000,2300000,242900,731,375,,,,0
958,mohaimen.alaa,مهيمن علاء,4100000,1200000,171200,1900,1200,,,,0
959,itsmenicksmithy2,Nick Smithyman 😎,12600000,1700000,208600,982,806,,,,0
960,noeldeyzel_bodybuilder,Noel Deyzel🇿🇦,5300000,1400000,228200,1000,885,,,,0
961,_liltam,tamz,497300,2200000,281600,370,623,,,,0
962,mak.beh,BEH,861000,2600000,233200,676,336,,,,0
963,rajaabelmir,Belmir Rajaa,1100000,1400000,133800,1100,2300,,,,0
964,ditanganu,DitaKerang🌊,7700000,2400000,211400,846,363,,,,0
965,kinosgina,KINOSGINA,1700000,1600000,87500,2800,1800,,,,0
966,texasbushman,Texas BUSHMAN,2100000,1200000,197000,611,2000,,,,0
967,notorious_foodie,Notorious Foodie,1500000,1700000,177700,528,1500,,,,0
968,10july__,𝑺𝒂𝒅𝒔𝒂𝒔𝒔𝒔 ❤️‍🔥,1100000,1000000,123100,672,4300,,,,0
969,lamminhduc2404,🦋AĐ🦋,130200,2300000,88600,2300,686,,,,0
970,papavince.davao,PapaVinceDavao,599900,899600,116100,2800,3000,,,,0
971,namyulenka,Namy,6900000,1500000,229900,1200,654,,,,0
972,bankrolldyl,BankrollDyl💸,5000000,1100000,226900,1200,1200,,,,0
973,interesting.thingsz,News For You 🌍,4100000,2400000,186000,991,357,,,,0
974,psg,psg,30100000,1700000,177600,1400,576,,,,0
975,elo_os,Eloisa Os,2400000,1600000,276900,716,637,,,,0
976,zenitfc,FC Zenit,4000000,1900000,221500,1000,378,,,,0
977,lauralove5514,LauraLove,7600000,1500000,230200,1100,705,,,,0
978,rbplaying,RB playing,4900000,1400000,100200,675,3600,,,,0
979,manutd,Manchester United,17100000,1600000,188700,1500,519,,,,0
980,amika0429.14,あみか🦄✨@フォーエイト,1200000,1300000,96800,3200,1500,,,,0
981,chikn.nuggit,Chikn Nuggit,4700000,948500,146900,3200,1100,,,,0
982,aidanmrz,Aidan Mirza,1100000,2500000,157800,991,512,,,,0
983,shehabeldin100,Shehabeldin,6900000,1400000,141000,1600,1400,,,,0
984,mrchiquitolina,Nicolino,269200,805200,163600,487,4000,,,,0
985,nacha_acashore,Michelson,1200000,2200000,231300,434,743,,,,0
986,melanypalacioss,Melany🥀,5200000,1600000,352500,909,137,,,,0
987,fortcraft354,Fortcraft354,189200,1400000,156800,2600,70,,,,0
988,davidspade,DavidSpade,4500000,1100000,158600,1500,1800,,,,0
989,monika.kociolek,Monika Kociołek,2800000,1100000,170400,2500,614,,,,0
990,yayisrenteria,Yayis Renteria,339900,1900000,133600,382,1900,,,,0
991,fabirommel,Fabi Rommel,409700,1000000,105800,573,4900,,,,0
992,juanito_pochi,JUANITO🔥🚶,827200,2100000,191300,671,781,,,,0
993,brandonspam_,Brandon Conner,8500000,1500000,236500,1400,220,,,,0
994,macy.blackwell,macy.blackwell,1200000,1100000,104400,382,4700,,,,0
995,calebrownn,Cale Brown,5500000,834600,148200,1900,2800,,,,0
996,brendadialoy,Brenda Dialoy,371900,1200000,187500,626,2000,,,,0
997,jujufitcats,Juju Fitcats,4300000,2200000,280800,380,558,,,,0
998,xoteam,XO Team,37800000,2500000,180200,859,450,,,,0
999,kimsnwuo,️️,100900,957400,226800,908,1700,,,,0
1000,jass_mcg,jass_mcg,52200,503800,116000,8100,1800,,,,0
