rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
61,Job Othoniel @UC4jv50_lfrnb8F_0x-l6AYw,7.6M,-,Mexico,Careers,2.3M,youtube,mexico,False,2024,Knowledge&Info,MAPPED,,Careers
62,Oficial Bely & Beto´s Channel @UC7rJKxq6P9NZyhtTaT-JjWw,7.5M,-,Mexico,,2.3M,youtube,mexico,False,2024,NA,NA,,
63,Chiki-Arte Aprende a Dibujar @UC-63s9JLCZqIDlhXK6VHb7w,7.4M,-,Mexico,,2.2M,youtube,mexico,False,2024,NA,NA,,
64,El Fedelobo @UCSM3FVwdCIJfU0OdjKZb94A,7.3M,0.5%,Mexico,,2.2M,youtube,mexico,False,2024,NA,NA,,
65,Kenia Os @UCgDeSlu4pNSRrv87ScB0VaQ,7.3M,-,Mexico,,2.2M,youtube,mexico,False,2024,NA,NA,,
66,HGamesYT @UCDIR_PyWFrNXfzbG0pPHdIQ,7.2M,0.1%,Mexico,,2.2M,youtube,mexico,False,2024,NA,NA,,
67,Lizos Music @UCQ50aIYbavhpfVc9PKU9qrg,7.2M,-,Mexico,Music,2.2M,youtube,mexico,False,2024,Music,MAPPED,,Music
68,Dankev @UCHrHJ9PDhruY9XF5WXJ4a7g,7M,0.6%,Mexico,,2.1M,youtube,mexico,False,2024,NA,NA,,
69,El Tío Néstor @UCLKqPeUlDBTxDe2x8QTpLlg,7M,-,Mexico,Celebrity,2.1M,youtube,mexico,False,2024,Entertainment,MAPPED,,Celebrity
70,La Bala @UCgWTcPsEX0VczNmuHs5eo_Q,7M,0.2%,Mexico,,2.1M,youtube,mexico,False,2024,NA,NA,,
71,Un Poco De Todo @UCAB3buuWw0yMx9ca_rWwQiA,7M,-,Mexico,,2.1M,youtube,mexico,False,2024,NA,NA,,
72,Talking Tom & Friends Español @UCC9R-cxQeOpPhq2lAru0V8w,6.9M,-,Mexico,,2.1M,youtube,mexico,False,2024,NA,NA,,
73,123 GO! GOLD Spanish @UCeCfdHkqTcC7atfxNE7X38Q,6.9M,-,Mexico,,2.1M,youtube,mexico,False,2024,NA,NA,,
74,RemexMusic @UChX2haJZZJOtIIrdqLPvQWA,6.8M,-,Mexico,Music,2.1M,youtube,mexico,False,2024,Music,MAPPED,,Music
75,elmundoDKBza @UCkA-23QaQsiWAgbrM0DaI6w,6.8M,0.3%,Mexico,,2M,youtube,mexico,False,2024,NA,NA,,
76,Grupo Firme @UCFlC8U0Uif2hF0FIgsSIIYQ,6.8M,3%,Mexico,,2M,youtube,mexico,False,2024,NA,NA,,
77,Chingu amiga @UCL0bN6THhHVBwRPsXKOhAHg,6.8M,-,Mexico,,2M,youtube,mexico,False,2024,NA,NA,,
78,NANDO @UCqma_8hr8yOgr37wdUY-E7Q,6.7M,-,Mexico,,2M,youtube,mexico,False,2024,NA,NA,,
79,Nickelodeon en Español @UCNeq3Obf4zOv5rhORI8Vz5g,6.5M,-,Mexico,,2M,youtube,mexico,False,2024,NA,NA,,
80,Carolina Díaz @UCEG_X195mDPg7KpAKiFg5jQ,6.4M,0.1%,Mexico,,1.9M,youtube,mexico,False,2024,NA,NA,,
81,Andrea Zuñiga @UC9_TrAv5QYFro8Q2LVuBepA,6.4M,-,Mexico,,1.9M,youtube,mexico,False,2024,NA,NA,,
82,Ideas en 5 minutos DIY @UCxBRABv7DQJqNn6zwkVFGsA,6.3M,-,Mexico,,1.9M,youtube,mexico,False,2024,NA,NA,,
83,TheHectorino @UCUyrOJOArbGjNnrR_RXGHLw,6.3M,-,Mexico,,1.9M,youtube,mexico,False,2024,NA,NA,,
84,Liza Baez @UCoWpURVabfgqPUeKljAaEOA,6.2M,4%,Mexico,,1.9M,youtube,mexico,False,2024,NA,NA,,
85,123 GO! CHALLENGE Spanish @UCsaiqNNoq7V3-1hNY1zx-4Q,6.1M,-,Mexico,,1.8M,youtube,mexico,False,2024,NA,NA,,
86,Ideas en 5 minutos JUEGOS @UChHrhHukVqet_y5V9LgSfsg,6.1M,-,Mexico,,1.8M,youtube,mexico,False,2024,NA,NA,,
87,Kids First - Español Latino @UCJO_xCXaz346UcIboT1w0bg,6.1M,-,Mexico,,1.8M,youtube,mexico,False,2024,NA,NA,,
88,JuanSGuarnizo @UCdvyCPDTkkfd4MwqD7ZkGgg,6M,1.4%,Mexico,,1.8M,youtube,mexico,False,2024,NA,NA,,
89,Soy Francisco ALV @UChEnPftp7Jtke8KhH9tRT7g,5.9M,-,Mexico,,1.8M,youtube,mexico,False,2024,NA,NA,,
90,BUFF - Academy @UCuzmut0enwi-LrnyYwD0NCA,5.8M,1.1%,Mexico,,1.8M,youtube,mexico,False,2024,NA,NA,,
91,Lonrot @UCtfkNUjd4mPTfeyI0ehT1dQ,5.8M,1.5%,Mexico,,1.7M,youtube,mexico,False,2024,NA,NA,,
92,KimShantal @UCuxn14PUUrxDVJ2hqdU8uSQ,5.8M,-,Mexico,,1.7M,youtube,mexico,False,2024,NA,NA,,
93,Prankedy @UCrJ8BV1V76Y9mydSeqzfT6w,5.8M,-,Mexico,,1.7M,youtube,mexico,False,2024,NA,NA,,
94,El FedeWolf @UCWI2X2x3KASrvEZXdBVNxkA,5.8M,1.4%,Mexico,,1.7M,youtube,mexico,False,2024,NA,NA,,
95,Sr Pelo @UCt-GOpCw4dOBlIyqL9A1ztA,5.8M,3.9%,Mexico,,1.7M,youtube,mexico,False,2024,NA,NA,,
96,SKabeche @UCmmG1PC3Mtyx1KHJfJVGIpQ,5.8M,-,Mexico,,1.7M,youtube,mexico,False,2024,NA,NA,,
97,vicentefernandez® @UCwPTC2n6D8asyi1G5uBZlpw,5.7M,0.1%,Mexico,,1.7M,youtube,mexico,False,2024,NA,NA,,
98,HeyKids.es - Canciones Para Niños @UCoERKXqq6oMyoRlw5L2tQBQ,5.7M,-,Mexico,,1.7M,youtube,mexico,False,2024,NA,NA,,
99,Jesus Adrian Romero @UCL0G_Et4IZSqxN7CXL8bJJQ,5.6M,-,Mexico,,1.7M,youtube,mexico,False,2024,NA,NA,,
100,Daniel Carreón @UCwScwtu5zVqc_wHtRx9XvDA,5.6M,-,Mexico,,1.7M,youtube,mexico,False,2024,NA,NA,,
1,Saad Lamjarred | سعد لمجرد @UC9hJ5XcjHXYjwDOqrlQUuow,13.9M,0.8%,المغرب,,4.2M,youtube,morocco,False,2024,NA,NA,,
2,Experienced Mojaraba TV @UCCvguzToWt3PYumFPRusUKg,10.8M,-,المغرب,,3.2M,youtube,morocco,False,2024,NA,NA,,
3,هل تعلم؟ @UCa7lQu3RM6p88h4KOfTpqWA,9M,-,المغرب,,2.7M,youtube,morocco,False,2024,NA,NA,,
4,2MTV @UClozwh5URilIQpDFeXch8qw,7.5M,-,المغرب,Television,2.3M,youtube,morocco,False,2024,Entertainment,MAPPED,,Television
5,WHITE444 YT @UCI14hkaiRn8cJl-bSZGmSuw,5.5M,-,المغرب,,1.7M,youtube,morocco,False,2024,NA,NA,,
6,Misaha | مساحة @UCAHfrKOebWz6_23eKKm9vqw,5.2M,-,المغرب,,1.6M,youtube,morocco,False,2024,NA,NA,,
7,إستفد @UCkFYKn7RditA-BnWCTxJvMg,5.2M,-,المغرب,,1.6M,youtube,morocco,False,2024,NA,NA,,
8,موقع الشيخ عبد الباسط عبد الصمد @UCoD5-Dk95rFMtk5iCXqak6w,5.1M,-,المغرب,,1.5M,youtube,morocco,False,2024,NA,NA,,
9,الطريق إلى الجنة Road to Heaven @UCyiOlgJIOwK_gSNB9R8ATFg,4.7M,-,المغرب,,1.4M,youtube,morocco,False,2024,NA,NA,,
10,halawiyat karamilla حلويات كراميلا @UCfhOpHNCA8nUq4_hQQr_QNQ,4.3M,-,المغرب,,1.3M,youtube,morocco,False,2024,NA,NA,,
11,Jamal Alpha @UCsqemzGBSJryRUmjp2M_jjQ,4.2M,0.2%,المغرب,,1.3M,youtube,morocco,False,2024,NA,NA,,
12,قناة المحترف | Almohtarif channel @UCO58fldVogtwlz7c2PTeWrg,4.1M,-,المغرب,,1.2M,youtube,morocco,False,2024,NA,NA,,
13,Baraka lBaraka @UC68yhEwJBSFt8UcWy-dDA-g,3.8M,-,المغرب,,1.1M,youtube,morocco,False,2024,NA,NA,,
14,RECIPES FOR YOU @UCq6akguHzmPR6dqIqhuUIAA,3.7M,0.1%,المغرب,,1.1M,youtube,morocco,False,2024,NA,NA,,
15,HEROSHIMA YT @UCKbA2ZlS_vEDtuzZlbg1ypw,3.6M,0.3%,المغرب,,1.1M,youtube,morocco,False,2024,NA,NA,,
16,هل تعلم؟ علوم وتكنولوجيا @UCqTkFz1f2q2-nwpTekI0_UQ,3.6M,-,المغرب,,1.1M,youtube,morocco,False,2024,NA,NA,,
17,Fayssal Vlog @UCH_XMDSC8K696kE6I0x5D8Q,3.4M,-,المغرب,,1M,youtube,morocco,False,2024,NA,NA,,
18,Ramadan Al Aoula TV @UC-do1UFNFVRhFA20k1izktQ,3.3M,0.1%,المغرب,,993K,youtube,morocco,False,2024,NA,NA,,
19,English Language Academy @UC7HhSlh-QbL9626A_mM4DRg,3.1M,-,المغرب,,924K,youtube,morocco,False,2024,NA,NA,,
20,مجلة لماذا؟ @UCi01XlFR8ZGuqQXlNMLZZEw,3.1M,-,المغرب,,915K,youtube,morocco,False,2024,NA,NA,,
21,Belmirs | بلمير @UCZ5tjhLSLd6L4Te0wnTG2FA,3M,-,மாரக்கோ,,903K,youtube,morocco,False,2024,NA,NA,,
22,Douzi دوزي @UCAptYoIT2v03gxBVcZ1Qa6Q,2.8M,2.4%,மாரக்கோ,,837K,youtube,morocco,False,2024,NA,NA,,
23,Muslim مسلم @UCorJO8dvFhfPLXsLfonUrTw,2.8M,-,மாரக்கோ,,831K,youtube,morocco,False,2024,NA,NA,,
24,وصفات لالة فاطمة Wasafat Lalla Fatima @UC-UVfTCPQaYPowrDMWPe6ow,2.7M,-,மாரக்கோ,,822K,youtube,morocco,False,2024,NA,NA,,
25,Hatim Ammor l حاتم عمور @UCX_lLBpYS7FtqmSSFs3esig,2.7M,-,மாரக்கோ,,819K,youtube,morocco,False,2024,NA,NA,,
26,MR CRAZY OFFICIAL @UCvheXmI5oWFZoy9VrKCl51w,2.7M,3.2%,மாரக்கோ,,810K,youtube,morocco,False,2024,NA,NA,,
27,Aymen BOUSSELHAM @UCLgmpj7900fMVT98JTQ-NGw,2.7M,3.4%,மாரக்கோ,,807K,youtube,morocco,False,2024,NA,NA,,
28,oum yasser أم ياسر @UCXeqMgMSAElK-T9MpGaJjEw,2.7M,-,மாரக்கோ,,801K,youtube,morocco,False,2024,NA,NA,,
29,ElGrandeToto @UCVG705xosVltZb52R0hHr_g,2.6M,11.8%,மாரக்கோ,,789K,youtube,morocco,False,2024,NA,NA,,
30,7-TOUN @UC2PRVeYNiJZ4LXLjRjufYig,2.5M,0.1%,மாரக்கோ,,762K,youtube,morocco,False,2024,NA,NA,,
31,SYBLUS @UCY_2VHreLOlk8VqsDd6dUoQ,2.5M,1.8%,மாரக்கோ,,762K,youtube,morocco,False,2024,NA,NA,,
32,Leader Of Lyrics @UCaeicBEBBbaF4QQ_OgJ5cvw,2.5M,-,மாரக்கோ,இசை,744K,youtube,morocco,False,2024,Music,MAPPED,,Music
33,Télé Maroc @UC6eBD5wxTbOdZbZSTlHKtVg,2.5M,-,மாரக்கோ,,738K,youtube,morocco,False,2024,NA,NA,,
34,L7OR - الحر @UC9o7H0MTjWjo9MffOVxUPww,2.4M,20.6%,மாரக்கோ,,732K,youtube,morocco,False,2024,NA,NA,,
35,Hassan Gonzalez @UCh6FUXUgjFguglJp4PP9rOA,2.4M,-,மாரக்கோ,,729K,youtube,morocco,False,2024,NA,NA,,
36,Clic Cook كليك كوك @UCrqY9F9Mz_-ofg2bn3M7S5A,2.3M,0.1%,மாரக்கோ,,702K,youtube,morocco,False,2024,NA,NA,,
37,Dr Faid Channel @UCRRTxpE93o4qQFy3vZ_0SJA,2.3M,-,மாரக்கோ,,690K,youtube,morocco,False,2024,NA,NA,,
38,Hakim Le magicien @UCxzrcsr1iWRKRe-iMpwyM-Q,2.3M,-,மாரக்கோ,,690K,youtube,morocco,False,2024,NA,NA,,
39,BLA BLA @UCRbIVBQ-FVm-2Z2Rce3SHyg,2.3M,-,மாரக்கோ,,687K,youtube,morocco,False,2024,NA,NA,,
40,Abdljalil Asiro @UCdPDJIvnqtFsTDuDBDTmiAg,2.3M,-,மாரக்கோ,,684K,youtube,morocco,False,2024,NA,NA,,
41,Lbenj @UCSj3fnfKHCI5G2VYUcx3DHg,2.3M,-,மாரக்கோ,,684K,youtube,morocco,False,2024,NA,NA,,
42,شهيوات ام حفصة chhiwat om hafsa / @UCAZGXDez2WTiqGrMEiwrW_w,2.3M,-,மாரக்கோ,,678K,youtube,morocco,False,2024,NA,NA,,
43,JACK FF @UC2pc7w_iMk4KLEa4Yy0gahg,2.3M,5.5%,மாரக்கோ,,678K,youtube,morocco,False,2024,NA,NA,,
44,ruok f8 @UC5LiGS1iria147G-x8LJiaA,2.3M,-,மாரக்கோ,,675K,youtube,morocco,False,2024,NA,NA,,
45,REDA EL WAHABI @UCmsyZt6DsYqa6KEZSDRd83w,2.2M,2.8%,மாரக்கோ,,669K,youtube,morocco,False,2024,NA,NA,,
46,3alamuki عالمك سيدتي مع مريم @UCHlP7UMDQdG5aVvCbLL125w,2.2M,-,மாரக்கோ,,660K,youtube,morocco,False,2024,NA,NA,,
47,cuisine Tima مطبخ تيما @UCyhqIgshhPDSR-nYe8OHWBQ,2.1M,0.5%,மாரக்கோ,,642K,youtube,morocco,False,2024,NA,NA,,
48,BS One @UCyQEg_C6TTIf-Pg7vIljUrg,2.1M,0.3%,மாரக்கோ,,636K,youtube,morocco,False,2024,NA,NA,,
49,Soltana - سلطانة @UCRDs06-t5cL9StAKy2-_axg,2.1M,-,மாரக்கோ,,624K,youtube,morocco,False,2024,NA,NA,,
50,zineb el morhir @UCF0qrUKoJt26nINyAbmYFGQ,2.1M,-,மாரக்கோ,,621K,youtube,morocco,False,2024,NA,NA,,
51,HackTube @UCy38w3gfA1T65r9UIrhKQRw,2M,-,மாரக்கோ,,615K,youtube,morocco,False,2024,NA,NA,,
52,Cuisine Amina مطبخ آمينة المراكشية @UClxPyr38alWyLHpa0C8oVmw,2M,-,மாரக்கோ,,612K,youtube,morocco,False,2024,NA,NA,,
53,Gnawi @UC0k5ulMTxHlUzzJRnOtBRMA,2M,-,மாரக்கோ,Careers கொள்முதல்,609K,youtube,morocco,False,2024,Knowledge&Info,MAPPED,,Careers Purchase
54,cuisine yasmina شهيوات ياسمينة @UCm2biAqiGaUFETmPeVnhGxQ,2M,-,மாரக்கோ,,606K,youtube,morocco,False,2024,NA,NA,,
55,Mohammed Nassib @UCC_3u0_EYHA09YVma4yDNkg,2M,-,மாரக்கோ,,606K,youtube,morocco,False,2024,NA,NA,,
56,Khalid Lidlissi & Dala @UCeuMT3QEwuCdRE8Tg58RCqg,2M,1.9%,மாரக்கோ,,606K,youtube,morocco,False,2024,NA,NA,,
57,Insta'Lives @UCXhngplJv_5uDOVdcsGXDwg,2M,-,மாரக்கோ,,600K,youtube,morocco,False,2024,NA,NA,,
58,Amine Filali TV @UCCPYz2Fn9g8YdjD50GjYXpw,2M,0.4%,மாரக்கோ,,591K,youtube,morocco,False,2024,NA,NA,,
59,حلويات أسماء asmae sweets @UCXgwv0-EiGloHW_Mlxi8S2w,2M,-,மாரக்கோ,,585K,youtube,morocco,False,2024,NA,NA,,
60,Salah Salhi TV @UCtqbizEAUxf0aYCJ7ttVmBw,2M,11.7%,மாரக்கோ,,585K,youtube,morocco,False,2024,NA,NA,,
61,Adil Taouil l عادل تاويل @UCuvhvj28Vx9-eqDS0mScLhA,1.9M,10.3%,மாரக்கோ,,579K,youtube,morocco,False,2024,NA,NA,,
62,LORD Ahmed @UC7XyFVSHSU-gUCAhIcYYFog,1.9M,-,மாரக்கோ,,579K,youtube,morocco,False,2024,NA,NA,,
63,Siham's Beauty World @UC__kT4NBC-jqJF-RphguAvQ,1.9M,-,மாரக்கோ,,579K,youtube,morocco,False,2024,NA,NA,,
64,3anakib @UC8CtJPb_xe2oEgxuBMs1GJw,1.9M,-,மாரக்கோ,,576K,youtube,morocco,False,2024,NA,NA,,
65,the French language @UCQlhmoawtLk1mYYN_flj_og,1.9M,-,மாரக்கோ,,573K,youtube,morocco,False,2024,NA,NA,,
66,Ihab Amir | إيهاب أمير @UC0ty7_kyGQ1FeveJMfYc0BA,1.9M,2.4%,மாரக்கோ,,573K,youtube,morocco,False,2024,NA,NA,,
67,la3zawi family One @UC8kn_HZ09wAGeFSNHyOPqJA,1.9M,-,மாரக்கோ,,570K,youtube,morocco,False,2024,NA,NA,,
68,Salma Rachid I سلمى رشيد @UC5DiXAUQic0CRMFGBJCuVvQ,1.9M,-,மாரக்கோ,,564K,youtube,morocco,False,2024,NA,NA,,
69,Dizzy DROS @UCy3aXKl3MmWXGj2mmxT9AsA,1.8M,-,மாரக்கோ,,540K,youtube,morocco,False,2024,NA,NA,,
70,LFERDA TV @UCnMQbKtNPamGzvOMSzlw_jg,1.8M,-,மாரக்கோ,,534K,youtube,morocco,False,2024,NA,NA,,
71,حياتك سيدتي @UCeuOkNpr7jEch4_vndR96wA,1.8M,-,மாரக்கோ,,531K,youtube,morocco,False,2024,NA,NA,,
72,Ihssane Benalluch @UC-TDfXUC9HlqvoQxMolYHRA,1.8M,1.1%,மாரக்கோ,,528K,youtube,morocco,False,2024,NA,NA,,
73,طبخ ليلى tabkh leila @UC_BUnj-MP9154Vsahdq8dJQ,1.8M,-,மாரக்கோ,,525K,youtube,morocco,False,2024,NA,NA,,
74,Nouaman Belaiachi l نعمان بلعياشي @UCYJrefWY_BdNiX7wXWomprw,1.7M,-,மாரக்கோ,,522K,youtube,morocco,False,2024,NA,NA,,
75,Ismail El Mahi @UCmo-N3I1AWXP5MdES4eubmA,1.7M,-,மாரக்கோ,,519K,youtube,morocco,False,2024,NA,NA,,
76,Khawater ilyassif @UC7y78kbnOtBEpKKTCEXl7bQ,1.7M,0.1%,மாரக்கோ,,510K,youtube,morocco,False,2024,NA,NA,,
77,7Liwa @UCTdY7Fw0YMHCJ09jKTGy9Xw,1.7M,7.6%,மாரக்கோ,,504K,youtube,morocco,False,2024,NA,NA,,
78,قناة الشَّيخ سَعيد الكَمَلي @UCASAOTD6fMPEg8jmO4nPblQ,1.6M,0.1%,மாரக்கோ,,489K,youtube,morocco,False,2024,NA,NA,,
79,Ajdiri fitness @UC9XzatMwUCJpkwM4Dr5S3RA,1.6M,-,மாரக்கோ,,489K,youtube,morocco,False,2024,NA,NA,,
80,Kawtar Bamo @UCH2ZMZN8X7WHDLnWEfP1jBg,1.6M,-,மாரக்கோ,,486K,youtube,morocco,False,2024,NA,NA,,
81,Black Moussiba @UCGhuGD-LE45GLqSMaxN3Hsw,1.6M,0.4%,மாரக்கோ,,486K,youtube,morocco,False,2024,NA,NA,,
82,Cravata - كرافاطا @UCbEQua8b0M5ScOPgYDxA6fg,1.6M,-,மாரக்கோ,,486K,youtube,morocco,False,2024,NA,NA,,
83,شيف شكرالله Chef Chokrallah @UCrUh2a8Ucv7PlGS6BqYITJQ,1.6M,0.1%,மாரக்கோ,,483K,youtube,morocco,False,2024,NA,NA,,
84,Afechkou Brahim @UC-NGRUkxrRxBRpOmno-hF1w,1.6M,-,மாரக்கோ,,477K,youtube,morocco,False,2024,NA,NA,,
85,SOUMA سومة @UCl8m-0PbG-q8CYbmWdjb9gQ,1.6M,-,மாரக்கோ,,477K,youtube,morocco,False,2024,NA,NA,,
86,Hamida حميدة @UCzZ0Ds0O6hPGc-BcPdLAluA,1.6M,-,மாரக்கோ,,474K,youtube,morocco,False,2024,NA,NA,,
87,Diva Rebecca @UCTtcPiMC4Xa9YQ3UtmOA1Zw,1.6M,-,மாரக்கோ,,471K,youtube,morocco,False,2024,NA,NA,,
88,ريحانة كمال @UCSZCXMvv1p5kurtJmaxKikA,1.6M,-,மாரக்கோ,,471K,youtube,morocco,False,2024,NA,NA,,
89,Manal l منال @UCH3YK4ZP_w5GfxRm9S1TXZw,1.6M,4.5%,மாரக்கோ,இசை பிரபலங்கள்,465K,youtube,morocco,False,2024,Music,MAPPED,,Music celebrities
90,Oussama El Mekkaoui @oussamaelmekkaoui1,1.5M,0.5%,மாரக்கோ,,462K,youtube,morocco,False,2024,NA,NA,,
91,Taliss | طاليس @UCrDBa3CrjwANpo99Qgu0i-Q,1.5M,0.2%,மாரக்கோ,,462K,youtube,morocco,False,2024,NA,NA,,
92,يوميات القطط kittens vlog @UCZ0h8zWza_bjqGtn6clvYFA,1.5M,-,மாரக்கோ,,462K,youtube,morocco,False,2024,NA,NA,,
93,استفد كل يوم @UCQBt1gkXqb11RRlQDxThi4A,1.5M,-,மாரக்கோ,,462K,youtube,morocco,False,2024,NA,NA,,
94,Niba Tbib @UCqKabGih41Etz_duwkA7cqA,1.5M,-,மாரக்கோ,,462K,youtube,morocco,False,2024,NA,NA,,
95,Le360 @UCGYE6-D0--78oXa4wDiOk6g,1.5M,-,மாரக்கோ,,459K,youtube,morocco,False,2024,NA,NA,,
96,Said Naciri l سعيد الناصري @UCma4hB65kKimZzXKD0nUSUw,1.5M,-,மாரக்கோ,,456K,youtube,morocco,False,2024,NA,NA,,
97,Mehdi Mozayine @UCwK1c_RczSk8RQTiWcCAFgQ,1.5M,-,மாரக்கோ,,453K,youtube,morocco,False,2024,NA,NA,,
98,مربوحة Marbouha TV @UCOhHFq20n5Crcg-13BM7v_w,1.5M,-,மாரக்கோ,,453K,youtube,morocco,False,2024,NA,NA,,
99,Ali meriem EzzaiDi @UCFu47JDZ_wjz97yWaSFWnMA,1.5M,0.3%,மாரக்கோ,,453K,youtube,morocco,False,2024,NA,NA,,
100,Abdelkader Kharraz @UCCPQpi9U-iXFWlMSUg_nxTw,1.5M,-,மாரக்கோ,,453K,youtube,morocco,False,2024,NA,NA,,
1,Spinnin' Records @UCpDJl2EmP7Oh90Vylx0dZtA,29.7M,-,Netherlands,,8.9M,youtube,netherlands,False,2024,NA,NA,,
2,Martin Garrix @UC5H_KXkPbEsGs0tFt8R35mA,14.4M,-,Netherlands,,4.3M,youtube,netherlands,False,2024,NA,NA,,
3,Trap City @UC65afEgL62PGFWXY7n6CUbA,14.1M,-,Netherlands,Music,4.2M,youtube,netherlands,False,2024,Music,MAPPED,,Music
4,NikkieTutorials @UCzTKskwIc_-a0cGvCXA848Q,13.9M,2%,Netherlands,,4.2M,youtube,netherlands,False,2024,NA,NA,,
5,أترو/Atro @UCjf3ZSi7xMu8O9frZZ8FEGg,12.8M,0.2%,Netherlands,,3.8M,youtube,netherlands,False,2024,NA,NA,,
6,SuperbLyrics @UCy9zjfGD_LGnfaz27K5pvnw,6.4M,-,Netherlands,Music,1.9M,youtube,netherlands,False,2024,Music,MAPPED,,Music
7,Silo Entertainment @UCo8q1BVz59Yepk1QPGKLElA,5.9M,-,Netherlands,Celebrity,1.8M,youtube,netherlands,False,2024,Entertainment,MAPPED,,Celebrity
8,Saskia's Dansschool @UCOiFUE8BrJaAje9IlSmzCtg,5.7M,-,Netherlands,,1.7M,youtube,netherlands,False,2024,NA,NA,,
9,Emma Heesters @UCnM_Dh_3p-m3M-1tF0E9Cjw,5.7M,4.2%,Netherlands,,1.7M,youtube,netherlands,False,2024,NA,NA,,
10,Armin van Buuren @UCu5jfQcpRLm9xhmlSd5S8xw,5.4M,-,Netherlands,,1.6M,youtube,netherlands,False,2024,NA,NA,,
11,Hardwell @UCPT5Q93YbgJ_7du1gV7UHQQ,5.1M,0.1%,Netherlands,,1.5M,youtube,netherlands,False,2024,NA,NA,,
12,Armada Music TV @UCGZXYc32ri4D0gSLPf2pZXQ,5M,-,Netherlands,,1.5M,youtube,netherlands,False,2024,NA,NA,,
13,Fundy @UCCE5NVlm0FhbunMMBT48WAw,4.3M,-,Netherlands,,1.3M,youtube,netherlands,False,2024,NA,NA,,
14,DTS TRADER @UC-ZrKLhOyohhDYm_0HGRR_A,3.9M,0.3%,Netherlands,,1.2M,youtube,netherlands,False,2024,NA,NA,,
15,Pick Up Limes @UCq2E1mIwUKMWzCA4liA_XGQ,3.8M,0.5%,Netherlands,,1.2M,youtube,netherlands,False,2024,NA,NA,,
16,ProjectJamesify @UCwCj-mTphfnjBcRag6MEM2A,3.6M,-,Netherlands,Video Gaming,1.1M,youtube,netherlands,False,2024,Tech&Gaming,MAPPED,,Video Gaming
17,varlamov @UC101o-vQ2iOj9vr00JUlyKw,3.6M,1.8%,Netherlands,,1.1M,youtube,netherlands,False,2024,NA,NA,,
18,Cas van de Pol @UCr1fdFXztwacnJ206hMgG7w,3.3M,5.4%,Netherlands,,990K,youtube,netherlands,False,2024,NA,NA,,
19,Chillhop Music @UCOxqgCwgOqC2lMqC5PYz_Dg,3.3M,-,Netherlands,,984K,youtube,netherlands,False,2024,NA,NA,,
20,AutoTopNL @UC9DXAsBD4-ITVuvpd68401Q,3.3M,0.1%,Netherlands,,978K,youtube,netherlands,False,2024,NA,NA,,
21,Vibe Music @UChO8h2G8UjOVc081rgYU8XQ,3.2M,-,Netherlands,,945K,youtube,netherlands,False,2024,NA,NA,,
22,Dima en Auto's @UCmAdsuAXyR07qHZjiqqD7zg,3.1M,-,Netherlands,,915K,youtube,netherlands,False,2024,NA,NA,,
23,Dark Corners @UCP1YcvxeNRHEcqyBk_7mjVg,2.9M,-,Netherlands,Video Gaming,879K,youtube,netherlands,False,2024,Tech&Gaming,MAPPED,,Video Gaming
24,A Chick Called Albert @UCBjh-uGy5RcclATnFpQBobw,2.9M,0.9%,Netherlands,,864K,youtube,netherlands,False,2024,NA,NA,,
25,عبادة خير الدين Obada Sykh @UCrpiHdO6fwerkP--S5i2e6A,2.7M,0.6%,Netherlands,,813K,youtube,netherlands,False,2024,NA,NA,,
26,EnzoKnol @UCh8bTHe4T8o7RIU7R5EPX-w,2.7M,-,Netherlands,,810K,youtube,netherlands,False,2024,NA,NA,,
27,Rap City @UCQ5DkUL8c_vbflfQ8LRsCIg,2.7M,-,Netherlands,,807K,youtube,netherlands,False,2024,NA,NA,,
28,Igor Presnyakov @UC8gSNcKgwBK7B4ulB8nh_gw,2.6M,-,Netherlands,,777K,youtube,netherlands,False,2024,NA,NA,,
29,An Knook @UCrfr4PnqvdJO4KrYWg10CJw,2.6M,-,Netherlands,,777K,youtube,netherlands,False,2024,NA,NA,,
30,StukTV @UCK5Fn7Z6-iFMdxEye2FsKXg,2.6M,0.5%,Netherlands,,774K,youtube,netherlands,False,2024,NA,NA,,
31,Gezen Adam @UCy40Jd2Mcs7EWzDC_43q3SA,2.6M,-,Netherlands,,768K,youtube,netherlands,False,2024,NA,NA,,
32,MCPE Journalist @UCs3h-NkVdvnVuHiwekXVwtQ,2.5M,-,Netherlands,,750K,youtube,netherlands,False,2024,NA,NA,,
33,Eddie van der Meer @UCCRb9Zn03QoEb8cnfwTOFTg,2.5M,-,Netherlands,,750K,youtube,netherlands,False,2024,NA,NA,,
34,Without Music @UCHF0Bxys49VeBu8jR5oh6jg,2.5M,0.5%,Netherlands,,741K,youtube,netherlands,False,2024,NA,NA,,
35,Gumbal @UCwn0jaGbgMkYioOWBzMog1Q,2.5M,-,Netherlands,,735K,youtube,netherlands,False,2024,NA,NA,,
36,Disney NL @UCHjX8DEVy6ECIRpdGYzHBSA,2.3M,-,Netherlands,,690K,youtube,netherlands,False,2024,NA,NA,,
37,Jamesify @UC9BgqXldGODtJszmPOmzVDw,2M,-,Netherlands,,603K,youtube,netherlands,False,2024,NA,NA,,
