uniqueId,handle,name,_platform,_year,_month,category_unified,populated_category,number_videos_last_year,processed_at_unix,status,_country,_is_global,category_1,category_2,category_primary,category_status,comments_avg,country,engagement_total,engagement_auth,er,followers,id,likes_avg,potential_reach,shares_avg,source_file,topic_of_influence,topic_of_influence_en,views_avg,engagement_count,er_pct
5141,epicfortnite,Fortnite,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Video games,,MAPPED,343.0,United States,,,,11200000.0,,8400.0,,,preprocessedData.csv,,,169300.0,178043.0,1.589669642857143
5165,RapGeniusVideo,Genius,youtube,2022,september,Music,Music,,,,,,Music & Dance,Movies,,MAPPED,132.0,United States,,,,11200000.0,,2700.0,,,preprocessedData.csv,,,43600.0,46432.0,0.41457142857142854
5135,FilmTheorists,The Film Theorists,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,,,MAPPED,7400.0,United States,,,,11200000.0,,156600.0,,,preprocessedData.csv,,,2500000.0,2664000.0,23.785714285714285
5143,watchcut,Cut,youtube,2022,september,Entertainment,Entertainment,,,,,,Humor,,,MAPPED,688.0,United States,,,,11200000.0,,12700.0,,,preprocessedData.csv,,,532500.0,545888.0,4.874
5144,oyabakatousan,"Sen, Momo, Ai & Shii's Channel",youtube,2022,september,Lifestyle,Lifestyle,,,,,,Daily vlogs,,,MAPPED,2.0,Japan,,,,11200000.0,,220.0,,,preprocessedData.csv,,,85000.0,85222.0,0.7609107142857143
5167,Morphle TV,Morphle TV,youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,Toys,,MAPPED,0.0,,,,,11200000.0,,0.0,,,preprocessedData.csv,,,190400.0,190400.0,1.7000000000000002
5114,bharatzkitchen HINDI,bharatzkitchen HINDI,youtube,2022,september,,,,,,,,,,,,241.0,India,,,,11200000.0,,6900.0,,,preprocessedData.csv,,,257600.00000000003,264741.0,2.3637589285714284
5159,Magic Five,Magic Five,youtube,2022,september,Lifestyle,Lifestyle,,,,,,Travel,,,MAPPED,2500.0,Russia,,,,11200000.0,,27400.0,,,preprocessedData.csv,,,460500.0,490400.0,4.378571428571429
5119,Flowers Comedy,Flowers Comedy,youtube,2022,september,,,,,,,,,,,,118.0,India,,,,11200000.0,,1300.0,,,preprocessedData.csv,,,91700.0,93118.0,0.8314107142857142
5103,Acenix,Acenix,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Video games,,,MAPPED,0.0,Mexico,,,,11200000.0,,0.0,,,preprocessedData.csv,,,0.0,0.0,0.0
5112,Pari's Lifestyle,Pari's Lifestyle,youtube,2022,september,Lifestyle,Lifestyle,,,,,,Daily vlogs,,,MAPPED,331.0,India,,,,11200000.0,,14000.0,,,preprocessedData.csv,,,1100000.0,1114331.0,9.949383928571429
5622,HellomaphieMX,HellomaphieMX,youtube,2022,september,,Lifestyle,,,,,,,,,,123.0,Mexico,,,,11200000.0,,45300.0,,,preprocessedData.csv,,,718900.0,764323.0,6.8243125000000004
4266,Mo Vlogs,Mo Vlogs,youtube,2022,september,Entertainment,Entertainment,,,,,,Humor,Autos & Vehicles,,MAPPED,2000.0,India,,,,11200000.0,,14700.0,,,preprocessedData.csv,,,337500.0,354200.0,3.1625
5149,cbstvdinsideedition,Inside Edition,youtube,2022,september,Knowledge&Info,Knowledge&Info,,,,,,News & Politics,,,MAPPED,645.0,United States,,,,11200000.0,,4600.0,,,preprocessedData.csv,,,179300.0,184545.0,1.6477232142857143
21896,Virgínia Fonseca,Virgínia Fonseca,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Humor,,MAPPED,760.0,Brazil,,,,11200000.0,,40700.0,,,preprocessedData.csv,,,528200.0,569660.0,5.08625
5133,Flamingo,Flamingo,youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,Video games,,MAPPED,9500.0,United States,,,,11200000.0,,70500.0,,,preprocessedData.csv,,,2200000.0,2280000.0,20.357142857142858
5140,Taylor RS,Taylor RS,youtube,2022,september,,,,,,,,,,,,5.0,United States,,,,11200000.0,,1600.0,,,preprocessedData.csv,,,75700.0,77305.0,0.6902232142857143
5621,TygaTygaTV,Tyga,youtube,2022,september,Music,Music,,,,,,Music & Dance,,,MAPPED,7000.0,United States,,,,11200000.0,,288500.0,,,preprocessedData.csv,,,9000000.0,9295500.0,82.99553571428572
5164,comedycentral,Comedy Central,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Humor,,MAPPED,48.0,United States,,,,11200000.0,,1100.0,,,preprocessedData.csv,,,35500.0,36648.0,0.32721428571428574
5175,chotoonz,Chotoonz TV - Funny Cartoons for Kids,youtube,2022,september,,Entertainment,,,,,,,,,,0.0,,,,,11200000.0,,0.0,,,preprocessedData.csv,,,36300.0,36300.0,0.32410714285714287
21915,viihtubeoficial,Viih Tube,youtube,2022,september,,,,,,,,,,,,104.0,Brazil,,,,11100000.0,,2800.0,,,preprocessedData.csv,,,78900.0,81804.0,0.736972972972973
5171,OGGY,OGGY,youtube,2022,september,,Entertainment,,,,,,,,,,0.0,,,,,11100000.0,,2600.0,,,preprocessedData.csv,,,297300.0,299900.0,2.701801801801802
5173,DemolitionRanch,DemolitionRanch,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Video games,,,MAPPED,8800.0,United States,,,,11000000.0,,75900.0,,,preprocessedData.csv,,,1600000.0,1684700.0,15.315454545454546
5176,barbie,Barbie,youtube,2022,september,,Entertainment,,,,,,,,,,0.0,,,,,11000000.0,,1100.0,,,preprocessedData.csv,,,158700.0,159800.0,1.4527272727272726
5198,pinkfongko,핑크퐁 (인기 동요・동화),youtube,2022,september,Knowledge&Info,Music,,,,,,Education,,,MAPPED,0.0,Algeria,,,,11000000.0,,140.0,,,preprocessedData.csv,,,55400.0,55540.0,0.504909090909091
5199,ExplosmEntertainment,ExplosmEntertainment,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Animation,,MAPPED,235.0,United States,,,,11000000.0,,18400.0,,,preprocessedData.csv,,,278700.0,297335.0,2.7030454545454545
5396,coisadenerd,Coisa de Nerd,youtube,2022,september,Lifestyle,Lifestyle,,,,,,Design/art,,,MAPPED,1200.0,Brazil,,,,11000000.0,,70800.0,,,preprocessedData.csv,,,588300.0,660300.0,6.002727272727273
5200,XHuevaX,Hueva,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Video games,,,MAPPED,407.0,Mexico,,,,11000000.0,,16300.0,,,preprocessedData.csv,,,656900.0,673607.0,6.1237
5353,Emily Tube,Emily Tube,youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,Toys,,MAPPED,0.0,,,,,11000000.0,,14.0,,,preprocessedData.csv,,,75400.0,75414.0,0.6855818181818182
5696,TrapMusicHDTV,TrapMusicHDTV,youtube,2022,september,,,,,,,,,,,,0.0,United States,,,,11000000.0,,0.0,,,preprocessedData.csv,,,0.0,0.0,0.0
5166,Oum Walid,Oum Walid,youtube,2022,september,Knowledge&Info,Knowledge&Info,,,,,,Education,,,MAPPED,1500.0,Algeria,,,,11000000.0,,19200.0,,,preprocessedData.csv,,,308900.0,329600.0,2.996363636363636
1444,Levinho,Levinho,youtube,2022,september,,Tech&Gaming,,,,,,,,,,592.0,India,,,,11000000.0,,20300.0,,,preprocessedData.csv,,,225200.0,246092.0,2.2372
5113,TWO SIDE GAMERS,TWO SIDE GAMERS,youtube,2022,september,,,,,,,,,,,,3300.0,India,,,,11000000.0,,58800.0,,,preprocessedData.csv,,,724200.0,786300.0,7.148181818181818
5666,IShowSpeed,IShowSpeed,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Video games,Humor,,MAPPED,3500.0,United States,,,,11000000.0,,73000.0,,,preprocessedData.csv,,,1800000.0,1876500.0,17.05909090909091
5011,RS 1313 SHORTS,RS 1313 SHORTS,youtube,2022,september,,,,,,,,,,,,28.0,India,,,,11000000.0,,13000.0,,,preprocessedData.csv,,,253300.0,266328.0,2.4211636363636364
5193,jpgameplayfull,JP Plays,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Video games,,,MAPPED,132.0,Brazil,,,,11000000.0,,8900.0,,,preprocessedData.csv,,,190500.0,199532.0,1.8139272727272726
5181,telugufilmnagar,Telugu Filmnagar,youtube,2022,september,,Entertainment,,,,,,,,,,2.0,India,,,,11000000.0,,61.0,,,preprocessedData.csv,,,3500.0,3563.0,0.03239090909090909
5174,doctruyencotich,Kênh Thiếu Nhi - BHMEDIA,youtube,2022,september,Music,Music,,,,,,Music & Dance,Animation,,MAPPED,0.0,United States,,,,11000000.0,,62.0,,,preprocessedData.csv,,,17000.0,17062.0,0.15510909090909092
5160,Rachit Rojha,Rachit Rojha,youtube,2022,september,,,,,,,,,,,,5500.0,India,,,,11000000.0,,108200.0,,,preprocessedData.csv,,,5200000.0,5313700.0,48.306363636363635
5195,BIBO и Игрушки,BIBO и Игрушки,youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,Toys,,MAPPED,0.0,,,,,11000000.0,,0.0,,,preprocessedData.csv,,,0.0,0.0,0.0
2647,HikakinTV,HikakinTV,youtube,2022,september,Music,Music,,,,,,Music & Dance,Humor,,MAPPED,5100.0,Japan,,,,11000000.0,,73900.0,,,preprocessedData.csv,,,2800000.0,2879000.0,26.172727272727276
5202,Slogomanify,Slogo,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Video games,,,MAPPED,590.0,United States,,,,11000000.0,,13700.0,,,preprocessedData.csv,,,377400.0,391690.0,3.5608181818181817
5163,sagahits,SagaHits,youtube,2022,september,Music,Music,,,,,,Music & Dance,,,MAPPED,84.0,India,,,,10900000.0,,1300.0,,,preprocessedData.csv,,,28100.0,29484.0,0.2704954128440367
5186,GamesEduUu,Games EduUu,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Toys,,MAPPED,5000.0,Brazil,,,,10900000.0,,190500.0,,,preprocessedData.csv,,,1500000.0,1695500.0,15.555045871559633
5179,OYUNCAKOYNUYORUM,OYUNCAKOYNUYORUM,youtube,2022,september,,,,,,,,,,,,0.0,,,,,10900000.0,,850.0,,,preprocessedData.csv,,,198000.0,198850.0,1.8243119266055046
5188,NEXT9NEWS हर खबर आप तक,NEXT9NEWS हर खबर आप तक,youtube,2022,september,Knowledge&Info,Knowledge&Info,,,,,,News & Politics,,,MAPPED,2.0,India,,,,10900000.0,,37.0,,,preprocessedData.csv,,,5000.0,5039.0,0.04622935779816514
22064,Juanpa Zurita,Juanpa Zurita,youtube,2022,september,,Music,,,,,,,,,,883.0,Mexico,,,,10900000.0,,28200.0,,,preprocessedData.csv,,,454600.0,483683.0,4.43745871559633
9417,Jessica Jane,Jessica Jane,youtube,2022,september,Lifestyle,Lifestyle,,,,,,Food & Drinks,,,MAPPED,861.0,Indonesia,,,,10900000.0,,39300.0,,,preprocessedData.csv,,,1200000.0,1240161.0,11.37762385321101
5161,aljazeerachannel,AlJazeera Channel قناة الجزيرة,youtube,2022,september,Knowledge&Info,Knowledge&Info,,,,,,News & Politics,,,MAPPED,35.0,Morocco,,,,10900000.0,,112.0,,,preprocessedData.csv,,,7800.0,7947.0,0.07290825688073395
5170,mrplotvideos,Mundo Bita,youtube,2022,september,Music,Music,,,,,,Music & Dance,Movies,,MAPPED,0.0,,,,,10900000.0,,876.0,,,preprocessedData.csv,,,203400.0,204276.0,1.874091743119266
5178,Dobre Brothers,Dobre Brothers,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Humor,,MAPPED,409.0,United States,,,,10900000.0,,18500.0,,,preprocessedData.csv,,,457900.0,476809.0,4.374394495412845
5204,Vox,Vox,youtube,2022,september,Knowledge&Info,Knowledge&Info,,,,,,News & Politics,,,MAPPED,544.0,United States,,,,10800000.0,,14200.0,,,preprocessedData.csv,,,334600.0,349344.0,3.234666666666667
5227,mirandasings08,Miranda Sings,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Humor,,MAPPED,818.0,United States,,,,10800000.0,,11200.0,,,preprocessedData.csv,,,246500.0,258518.0,2.393685185185185
5142,قناة وناسة -  Wanasah TV,قناة وناسة -  Wanasah TV,youtube,2022,september,Music,Music,,,,,,Music & Dance,,,MAPPED,0.0,,,,,10800000.0,,11200.0,,,preprocessedData.csv,,,2000000.0,2011200.0,18.622222222222224
5223,Experienced Mojaraba TV,Experienced Mojaraba TV,youtube,2022,september,Knowledge&Info,Knowledge&Info,,,,,,Health & Self Help,Food & Drinks,,MAPPED,9.0,United States,,,,10800000.0,,581.0,,,preprocessedData.csv,,,22200.0,22790.0,0.2110185185185185
5201,Pen Multiplex,Pen Multiplex,youtube,2022,september,,,,,,,,,,,,4.0,India,,,,10800000.0,,69.0,,,preprocessedData.csv,,,8000.0,8073.0,0.07475
5211,videogyan,Videogyan Nursery Rhymes - Kids Songs & Cartoons,youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,,,MAPPED,0.0,,,,,10800000.0,,158.0,,,preprocessedData.csv,,,39200.0,39358.0,0.36442592592592593
21225,Troom Troom Arabic,Troom Troom Arabic,youtube,2022,september,,,,,,,,,,,,264.0,Egypt,,,,10800000.0,,6000.0,,,preprocessedData.csv,,,306600.0,312864.0,2.896888888888889
5148,zeetamil,Zee Tamil,youtube,2022,september,,Entertainment,,,,,,,,,,2.0,India,,,,10800000.0,,164.0,,,preprocessedData.csv,,,12800.0,12966.0,0.12005555555555557
5207,Milena Stepanienco - MILENINHA,Milena Stepanienco - MILENINHA,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Animation,,MAPPED,0.0,Brazil,,,,10800000.0,,10600.0,,,preprocessedData.csv,,,1700000.0,1710600.0,15.838888888888889
5215,WAMIndiaMovies,Wamindia Movies,youtube,2022,september,,Entertainment,,,,,,,,,,46.0,India,,,,10800000.0,,2500.0,,,preprocessedData.csv,,,157800.0,160346.0,1.4846851851851852
5213,Golemcito Games,Golemcito Games,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Animation,,MAPPED,3600.0,Peru,,,,10800000.0,,174100.0,,,preprocessedData.csv,,,1500000.0,1677700.0,15.534259259259258
5233,ComedyShortsGamer,Deji,youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,Humor,,MAPPED,18100.0,United Kingdom,,,,10800000.0,,278800.0,,,preprocessedData.csv,,,2300000.0,2596900.0,24.04537037037037
5185,BE AMAZED,BE AMAZED,youtube,2022,september,Knowledge&Info,Knowledge&Info,,,,,,Education,,,MAPPED,650.0,United States,,,,10800000.0,,10300.0,,,preprocessedData.csv,,,408600.0,419550.0,3.884722222222222
5356,Heidi y Zidane en español,Heidi y Zidane en español,youtube,2022,september,Lifestyle,Lifestyle,,,,,,Daily vlogs,,,MAPPED,0.0,,,,,10800000.0,,1100.0,,,preprocessedData.csv,,,250700.0,251800.0,2.3314814814814815
5446,Captain Watch Hits,Captain Watch Hits,youtube,2022,september,,,,,,,,,,,,3.0,India,,,,10800000.0,,75.0,,,preprocessedData.csv,,,11200.0,11278.0,0.10442592592592594
22050,NirahuaMusic,Nirahua Music World,youtube,2022,september,,,,,,,,,,,,626.0,India,,,,10700000.0,,17400.0,,,preprocessedData.csv,,,893600.0,911626.0,8.519869158878505
5412,Ceylin - H Official,Ceylin - H Official,youtube,2022,september,Music,Music,,,,,,Music & Dance,,,MAPPED,0.0,Turkey,,,,10700000.0,,0.0,,,preprocessedData.csv,,,12800.0,12800.0,0.11962616822429907
5194,RDCGujarati,RDC Gujarati,youtube,2022,september,Music,Music,,,,,,Music & Dance,,,MAPPED,18.0,India,,,,10700000.0,,417.0,,,preprocessedData.csv,,,14400.0,14835.0,0.1386448598130841
5240,Primitive Technology,Primitive Technology,youtube,2022,september,Lifestyle,Lifestyle,,,,,,DIY & Life Hacks,,,MAPPED,0.0,United States,,,,10700000.0,,0.0,,,preprocessedData.csv,,,0.0,0.0,0.0
5226,Goldmines Housefull,Goldmines Housefull,youtube,2022,september,,,,,,,,,,,,0.0,,,,,10700000.0,,0.0,,,preprocessedData.csv,,,12200.0,12200.0,0.11401869158878504
5192,historychannel,HISTORY,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,,,MAPPED,392.0,United States,,,,10700000.0,,4000.0,,,preprocessedData.csv,,,189100.0,193492.0,1.8083364485981308
5183,zeeqindia,Zee Kids,youtube,2022,september,,,,,,,,,,,,0.0,,,,,10700000.0,,75.0,,,preprocessedData.csv,,,10400.0,10475.0,0.09789719626168224
5196,ctctv,СТС,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Video games,Humor,,MAPPED,41.0,Russia,,,,10700000.0,,1300.0,,,preprocessedData.csv,,,178600.0,179941.0,1.6816915887850468
5245,stampylonghead,stampylonghead,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Video games,,,MAPPED,1200.0,United States,,,,10700000.0,,6100.0,,,preprocessedData.csv,,,119200.0,126500.0,1.1822429906542056
5238,Kids smile TV,Kids smile TV,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Toys,,MAPPED,0.0,,,,,10700000.0,,0.0,,,preprocessedData.csv,,,268900.0,268900.0,2.513084112149533
5217,KiKiDo,KiKiDo,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Video games,Humor,,MAPPED,6400.0,Russia,,,,10700000.0,,72400.0,,,preprocessedData.csv,,,3800000.0,3878800.0,36.25046728971962
5229,ChuChuTV Hindi,ChuChuTV Hindi,youtube,2022,september,Knowledge&Info,Knowledge&Info,,,,,,Education,,,MAPPED,0.0,,,,,10600000.0,,1200.0,,,preprocessedData.csv,,,168500.0,169700.0,1.600943396226415
5251,PrankvsPrank,Jesse,youtube,2022,september,Music,Music,,,,,,Music & Dance,Humor,,MAPPED,325.0,United States,,,,10600000.0,,2000.0,,,preprocessedData.csv,,,49000.0,51325.0,0.4841981132075472
5222,Caso Cerrado,Caso Cerrado,youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,,,MAPPED,177.0,Mexico,,,,10600000.0,,5200.0,,,preprocessedData.csv,,,562100.0,567477.0,5.353556603773585
948,francinyehlke,Franciny Ehlke,youtube,2022,september,Beauty&Fashion,Beauty&Fashion,,,,,,Fashion,Design/art,,MAPPED,1700.0,Brazil,,,,10600000.0,,96500.0,,,preprocessedData.csv,,,876200.0,974400.0,9.19245283018868
18419,redbull,Red Bull,youtube,2022,september,Sports,Sports,,,,,,Sports,,,MAPPED,240.0,United States,,,,10600000.0,,7300.0,,,preprocessedData.csv,,,290200.0,297740.0,2.8088679245283017
5208,rathorvideo,Rathore Cassettes,youtube,2022,september,,Music,,,,,,,,,,9.0,India,,,,10600000.0,,120.0,,,preprocessedData.csv,,,8400.0,8529.0,0.0804622641509434
5258,ChillStepNation,Chill Nation,youtube,2022,september,Music,Music,,,,,,Music & Dance,,,MAPPED,38.0,United States,,,,10600000.0,,914.0,,,preprocessedData.csv,,,35500.0,36452.0,0.3438867924528302
5257,GoProCamera,GoPro,youtube,2022,september,Sports,Sports,,,,,,Sports,,,MAPPED,71.0,United States,,,,10600000.0,,2100.0,,,preprocessedData.csv,,,52900.0,55071.0,0.5195377358490566
5241,TikTak Draw,TikTak Draw,youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,,,MAPPED,321.0,Mexico,,,,10600000.0,,6600.0,,,preprocessedData.csv,,,107500.0,114421.0,1.0794433962264152
5162,MrGustavoParodias,Gustavo Paródias,youtube,2022,september,,Entertainment,,,,,,,,,,56.0,Brazil,,,,10600000.0,,20900.0,,,preprocessedData.csv,,,198600.0,219556.0,2.0712830188679243
5236,Google,Google,youtube,2022,september,,Lifestyle,,,,,,,,,,12.0,United States,,,,10600000.0,,105.0,,,preprocessedData.csv,,,5500.0,5617.0,0.052990566037735845
5501,lincolnvelasquez,Cong TV,youtube,2022,september,,Entertainment,,,,,,,,,,5100.0,Philippines,,,,10600000.0,,180300.0,,,preprocessedData.csv,,,3000000.0,3185400.0,30.050943396226415
5256,AdamThomasMoran,AdamThomasMoran,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Video games,Humor,,MAPPED,2300.0,Russia,,,,10600000.0,,46800.0,,,preprocessedData.csv,,,577900.0,627000.0,5.915094339622642
5225,Joe HaTTab,Joe HaTTab,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,,,MAPPED,4400.0,Somalia,,,,10600000.0,,123700.0,,,preprocessedData.csv,,,2000000.0,2128100.0,20.076415094339623
5205,Peppa Pig Hindi,Peppa Pig Hindi,youtube,2022,september,Knowledge&Info,Knowledge&Info,,,,,,Education,,,MAPPED,0.0,,,,,10600000.0,,4900.0,,,preprocessedData.csv,,,762100.0,767000.0,7.235849056603774
5626,MeKcanal,Matheus e Kauan,youtube,2022,september,Music,Music,,,,,,Music & Dance,,,MAPPED,3.0,Brazil,,,,10600000.0,,405.0,,,preprocessedData.csv,,,5800.0,6208.0,0.05856603773584906
5566,NASAtelevision,NASA,youtube,2022,september,Knowledge&Info,Knowledge&Info,,,,,,News & Politics,Science & Technology,,MAPPED,0.0,United States,,,,10600000.0,,6100.0,,,preprocessedData.csv,,,182500.0,188600.0,1.7792452830188679
5253,sbtthenoite,The Noite com Danilo Gentili,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Humor,,MAPPED,25.0,Brazil,,,,10600000.0,,537.0,,,preprocessedData.csv,,,11100.0,11662.0,0.11001886792452831
5624,rangeldovine,Lucas Rangel,youtube,2022,september,,Lifestyle,,,,,,,,,,528.0,Brazil,,,,10600000.0,,26900.0,,,preprocessedData.csv,,,288700.0,316128.0,2.9823396226415095
5254,craftingeek,Craftingeek,youtube,2022,september,,Lifestyle,,,,,,,,,,202.0,Mexico,,,,10600000.0,,2400.0,,,preprocessedData.csv,,,111500.0,114102.0,1.076433962264151
5292,"Baby Big Mouth Kids - Sing, Dance, Explore","Baby Big Mouth Kids - Sing, Dance, Explore",youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,Toys,,MAPPED,0.0,,,,,10600000.0,,6.0,,,preprocessedData.csv,,,716.0,722.0,0.006811320754716982
5562,destinws2,SmarterEveryDay,youtube,2022,september,Tech&Gaming,Tech&Gaming,,,,,,Science & Technology,,,MAPPED,6500.0,United States,,,,10600000.0,,0.0,,,preprocessedData.csv,,,1600000.0,1606500.0,15.15566037735849
13832,Pinkfong en español - Canciones Infantiles,Pinkfong en español - Canciones Infantiles,youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,Toys,,MAPPED,0.0,,,,,10600000.0,,213.0,,,preprocessedData.csv,,,96700.0,96913.0,0.9142735849056604
5561,BuzzFeedYellow,As/Is,youtube,2022,september,Lifestyle,Beauty&Fashion,,,,,,Daily vlogs,,,MAPPED,18.0,United States,,,,10600000.0,,527.0,,,preprocessedData.csv,,,16700.0,17245.0,0.16268867924528302
5267,CJENMMUSIC,Stone Music Entertainment,youtube,2022,september,Music,Music,,,,,,Music & Dance,Movies,,MAPPED,17.0,United States,,,,10600000.0,,382.0,,,preprocessedData.csv,,,4900.0,5299.0,0.04999056603773585
5259,MTV,MTV,youtube,2022,september,Music,Music,,,,,,Music & Dance,Movies,,MAPPED,433.0,United States,,,,10600000.0,,9200.0,,,preprocessedData.csv,,,395900.0,405533.0,3.8257830188679245
5237,DuDuPopTOY,DuDuPopTOY,youtube,2022,september,Entertainment,Entertainment,,,,,,Animation,Humor,,MAPPED,0.0,,,,,10500000.0,,70.0,,,preprocessedData.csv,,,7200.0,7270.0,0.06923809523809524
2051,Cris Devil Gamer,Cris Devil Gamer,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Animation,,MAPPED,615.0,United States,,,,10500000.0,,24000.0,,,preprocessedData.csv,,,779200.0,803815.0,7.655380952380952
5249,soicon295,Magnet World,youtube,2022,september,,Lifestyle,,,,,,,,,,11.0,United States,,,,10500000.0,,401.0,,,preprocessedData.csv,,,56600.0,57012.0,0.5429714285714285
5675,Guns N' Roses,Guns N' Roses,youtube,2022,september,Music,Music,,,,,,Music & Dance,,,MAPPED,249.0,Brazil,,,,10500000.0,,9700.0,,,preprocessedData.csv,,,134300.0,144249.0,1.3738000000000001
5697,fouseyTUBE,fouseyTUBE,youtube,2022,september,Entertainment,Entertainment,,,,,,Humor,,,MAPPED,302.0,United States,,,,10500000.0,,2600.0,,,preprocessedData.csv,,,122800.0,125702.0,1.1971619047619046
5277,MTflims,Tanner Fox,youtube,2022,september,Other,Other,,,,,,Autos & Vehicles,Humor,,MAPPED,521.0,,,,,10500000.0,,7000.0,,,preprocessedData.csv,,,140400.0,147921.0,1.4087714285714286
5289,Playing with Rafael,Playing with Rafael,youtube,2022,september,,,,,,,,,,,,0.0,Brazil,,,,10500000.0,,1400.0,,,preprocessedData.csv,,,59000.0,60400.0,0.5752380952380952
5182,설기양SULGI,설기양SULGI,youtube,2022,september,Lifestyle,Lifestyle,,,,,,ASMR,Food & Drinks,,MAPPED,673.0,United States,,,,10500000.0,,22200.0,,,preprocessedData.csv,,,955600.0,978473.0,9.318790476190477
5269,Rawan and Rayan,Rawan and Rayan,youtube,2022,september,,Lifestyle,,,,,,,,,,4200.0,Algeria,,,,10500000.0,,70800.0,,,preprocessedData.csv,,,1000000.0,1075000.0,10.238095238095237
5250,Hindi Fairy Tales,Hindi Fairy Tales,youtube,2022,september,,,,,,,,,,,,250.0,India,,,,10500000.0,,10500.0,,,preprocessedData.csv,,,788200.0,798950.0,7.60904761904762
5291,TwinRoozi 쌍둥이 루지,TwinRoozi 쌍둥이 루지,youtube,2022,september,Lifestyle,Lifestyle,,,,,,Daily vlogs,,,MAPPED,0.0,Indonesia,,,,10400000.0,,0.0,,,preprocessedData.csv,,,104200.0,104200.0,1.001923076923077
5564,HISHEdotcom,How It Should Have Ended,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,Animation,,MAPPED,121.0,United States,,,,10400000.0,,8500.0,,,preprocessedData.csv,,,117700.0,126321.0,1.214625
5293,SaraBeautyCorner,"SaraBeautyCorner - DIY, Comedy, Makeup, Nail Art",youtube,2022,september,Lifestyle,Lifestyle,,,,,,DIY & Life Hacks,,,MAPPED,43.0,United States,,,,10400000.0,,2000.0,,,preprocessedData.csv,,,31600.0,33643.0,0.3234903846153846
5294,TomorrowlandChannel,Tomorrowland,youtube,2022,september,Music,Music,,,,,,Music & Dance,,,MAPPED,82.0,Brazil,,,,10400000.0,,1500.0,,,preprocessedData.csv,,,54700.0,56282.0,0.5411730769230769
5260,Toymong tv 토이몽TV,Toymong tv 토이몽TV,youtube,2022,september,,,,,,,,,,,,0.0,,,,,10400000.0,,210.0,,,preprocessedData.csv,,,27100.0,27310.0,0.2625961538461538
5273,Hindi Kahaniya,Hindi Kahaniya,youtube,2022,september,,,,,,,,,,,,21.0,India,,,,10400000.0,,836.0,,,preprocessedData.csv,,,56100.0,56957.0,0.5476634615384615
117,Stray Kids,Stray Kids,youtube,2022,september,Music,Music,,,,,,Music & Dance,Movies,,MAPPED,3800.0,United States,,,,10400000.0,,141500.0,,,preprocessedData.csv,,,1100000.0,1245300.0,11.974038461538461
5220,sadhguru,Sadhguru,youtube,2022,september,Entertainment,Entertainment,,,,,,Movies,,,MAPPED,231.0,India,,,,10400000.0,,6300.0,,,preprocessedData.csv,,,134900.0,141431.0,1.3599134615384616
5487,tomiii 11,tomiii 11,youtube,2022,september,Lifestyle,Lifestyle,,,,,,Daily vlogs,,,MAPPED,600.0,Mexico,,,,10400000.0,,6700.0,,,preprocessedData.csv,,,74100.0,81400.0,0.7826923076923077
5212,5-Minute Crafts LIKE,5-Minute Crafts LIKE,youtube,2022,september,,,,,,,,,,,,4.0,United States,,,,10400000.0,,140.0,,,preprocessedData.csv,,,13300.0,13444.0,0.12926923076923078
