rank,name,followers,er,country,topic_of_influence,potential_reach,unified_category,handle
74,Arunya Guillot,332800,1.56,Norway,Entertainment and Music,99800,Music,@arunyaguillot
75,Maria Rosaria®,330800,0.73,Norway,Arts and Crafts,99200,Entertainment,@mariarosariadalmontereal
76,Ellinor Furu,321100,0.46,Norway,Home and Garden,96300,Lifestyle,@ellishjem
77,Stale Sandbech,320700,1.9,Norway,,96200,,@stalesandbech
78,S U Z A N N E S V A N E V I K 🦄,320400,0.35,Norway,Fitness and Health Outdoor Activity Coaching Training,96100,Lifestyle,@suzannesvanevik
79,Kristin Emilie Nordvik,318600,7.81,Norway,Fashion and Accessories,95600,Beauty/Fashion,@kristinemilien
80,Beela,316500,4.31,Norway,Fashion and Accessories,95000,Beauty/Fashion,@beelaqur
81,Thomas Lotter,309600,0.33,Norway,Travel Food and Drink,92900,Lifestyle,@lotter_live
82,Emelie Forsberg,309000,3.0,Norway,,92700,,@tinaemelie
83,Suleman Malik,303200,3.88,Norway,,90900,,@sulllyquick
84,thomas Sankara,301300,0.3,Norway,,90400,,@thomas_sankara2
85,Cara Belle 🦋,300400,3.9,Norway,,90100,,@officialcarabelle
86,Caroline Berg Eriksen,299700,0.55,Norway,family Fitness and Health Journalists,89900,Info/Business,@carolinebergeriksenno
87,H.K.H Mette-Marit,298800,11.6,Norway,Design Interior Design,89600,Lifestyle,@crownprincessmm
88,Jan Olav Baustad,297500,1.79,Norway,,89200,,@thelovelyhorrorshow
89,MARNA HAUGEN,295300,0.9,Norway,Design Interior Design,88600,Lifestyle,@marnahaugen
90,Tussetroll and Tingeling 🇳🇴 Oslo 🇳🇴 Norway,293200,0.77,Norway,Entertainment and Music family Parenting Dogs,88000,Music,@tussetroll_and_tingeling
91,"Tiara, Luna & Lizzie",289200,1.33,Norway,Animals Pets Home and Garden,86800,Lifestyle,@mainecoonqueens
92,GHOST,286700,12.79,Norway,Animals Pets,86000,Lifestyle,@ghost_the_samoyed
93,𝐎𝐦𝐚𝐫 𝐇𝐚𝐤𝐢𝐦𝐢,284900,0.33,Norway,Beauty and Self Care Medical Health Events Portraits,85500,Beauty/Fashion,@o.hstudio
94,Jennie Sofie,279200,1.74,Norway,Beauty and Self Care Fashion and Accessories News Design,83700,Beauty/Fashion,@jenniesofie
95,John Arne Riise,277900,14.03,Norway,Sports Education Coaching Training,83400,Sports,@jariiseofficial
96,A N N I J O R,275700,0.85,Norway,Fashion and Accessories Arts and Crafts family Celebrity,82700,Beauty/Fashion,@annijor
97,Lousiana Arild Faaberg,274600,0.86,Norway,Fitness and Health Yoga,82400,Lifestyle,@lousianafaaberg
98,Torstein,273700,1.85,Norway,Outdoor Activity Sports Snowboarding Ski,82100,Sports,@torsteinhorgmo
99,Alexander Sørloth,272400,7.12,Norway,Sports Personal Finance Soccer,81700,Sports,@asorloth
100,Tiril Eckhoff,271100,7.79,Norway,Sports News Design Interior Design,81300,Sports,@tirileckhoff
1,Ayeza Khan,13800000,0.34,Pakistan,Entertainment and Music Modeling,4100000,Music,@ayezakhan.ak
2,Aiman Muneeb,12000000,0.9,Pakistan,Celebrity,3600000,Entertainment,@aimankhan.official
3,Hania Aamir 哈尼亚·阿米尔,12000000,4.67,Pakistan,Art Entertainment and Music Modeling,3600000,Music,@haniaheheofficial
4,Mrs.Falak,11600000,1.41,Pakistan,Entertainment and Music Celebrity Actors Modeling,3500000,Music,@sarahkhanofficial
5,IQRA AZIZ HUSSAIN🇵🇰,10800000,2.85,Pakistan,Art Music,3200000,Music,@iiqraaziz
6,Mahira Khan,10300000,1.28,Pakistan,Entertainment and Music Fashion and Accessories,3100000,Music,@mahirahkhan
7,Sajal Ali,9800000,1.8,Pakistan,Acting and Drama Celebrity Modeling Actors,2900000,Beauty/Fashion,@sajalaly
8,Imran Khan,8700000,1.84,Pakistan,Education Founder,2600000,Info/Business,@imrankhan.pti
9,Imran Abbas,8400000,0.4,Pakistan,Acting and Drama Celebrity Modeling Actors,2500000,Beauty/Fashion,@imranabbas.official
10,𝐌𝐔𝐍𝐌𝐔𝐍 𝐃𝐔𝐓𝐓𝐀 🧚🏻‍♀️🦋,8100000,2.9,Pakistan,Animals Travel Actors,2400000,Lifestyle,@mmoonstar
11,Feroze Khan Abu Sultan 🇵🇰,8000000,2.34,Pakistan,Fashion Modeling,2400000,Beauty/Fashion,@ferozekhan
12,Hira Mani,7800000,1.29,Pakistan,Music,2400000,Music,@hiramaniofficial
13,Maya Ali,7500000,1.0,Pakistan,Entertainment and Music Celebrity Modeling Actors,2300000,Music,@official_mayaali
14,Danish Taimoor,7400000,0.14,Pakistan,Celebrity Food,2200000,Lifestyle,@danishtaimoor16
15,Humayun Saeed,7100000,0.44,Pakistan,Entertainment and Music Music Actors,2100000,Music,@saeedhumayun
16,Neelam Muneer Khan,7000000,1.71,Pakistan,TV Shows Modeling Photography Fashion,2100000,Music,@neelammuneerkhan
17,Zahrah S Khan,7000000,1.42,Pakistan,Acting and Drama Fitness and Health Romance and Wedding Celebrity,2100000,Lifestyle,@zarakhan
18,URWA TUL WUSQUA HOCANE,6100000,0.9,Pakistan,Acting and Drama Celebrity Modeling,1800000,Beauty/Fashion,@urwatistic
19,Zara Noor Abbas Siddiqui,6000000,1.12,Pakistan,Entertainment and Music Lifestyle,1800000,Music,@zaranoorabbas.official
20,Ali Zafar,5900000,0.49,Pakistan,Entertainment and Music Arts and Crafts Singer Music,1800000,Music,@ali_zafar
21,Ayesha M Omar,5500000,0.08,Pakistan,Art Celebrity Music Modeling,1700000,Music,@ayesha.m.omar
22,Mehwish Hayat,5200000,1.3,Pakistan,Arts and Crafts Entertainment and Music Actors,1600000,Music,@mehwishhayatofficial
23,Jannat Mirza,5100000,2.33,Pakistan,Entertainment and Music Business and Finance,1500000,Music,@jannatmirza_
24,Rabeeca Khan,5000000,1.32,Pakistan,Entertainment and Music,1500000,Music,@rabeecakhan
25,PAK.KOM,5000000,1.26,Pakistan,Beauty and Self Care Entertainment and Music,1500000,Music,@arya.saloka
26,Shavkat Mirziyoyev,4700000,0.26,Pakistan,,1400000,,@mirziyoyev_sh
27,Muneeb Butt,4600000,3.26,Pakistan,Acting and Drama Celebrity Modeling,1400000,Beauty/Fashion,@muneeb_butt
28,Aliza shah,4400000,1.76,Pakistan,Celebrity TV Shows Styling Modeling,1300000,Beauty/Fashion,@alizehshahofficial
29,Shahid Afridi,4200000,3.77,Pakistan,Sports Modeling,1300000,Sports,@safridiofficial
30,Momina Mustehsan,4200000,2.36,Pakistan,Education Entertainment and Music News Moms,1200000,Music,@mominamustehsan
31,Farhan Saeed,4000000,1.29,Pakistan,Entertainment and Music Modeling Music Actors,1200000,Music,@farhan_saeed
32,Areeka Haq,3800000,4.21,Pakistan,,1100000,,@areeka__haq
33,Wasim Badami,3700000,0.5,Pakistan,,1100000,,@waseembadami_official
34,ZaidAliT,3400000,9.15,Pakistan,Celebrity Lifestyle Actors,1000000,Lifestyle,@zaidalit
35,Nimra Khan,3100000,0.27,Pakistan,Entertainment and Music Celebrity Modeling,933100,Music,@nimrakhan_official
36,Naimal Khawar Abbasi,3100000,1.3,Pakistan,Arts and Crafts,919900,Entertainment,@naimalkhawarkhan
37,Fahad Mustafa,3000000,0.6,Pakistan,Entertainment and Music Modeling,913900,Music,@mustafafahad26
38,Momal Sheikh,3000000,0.49,Pakistan,Celebrity Moms Modeling,908200,Beauty/Fashion,@momal15
39,Sonya Hussyn Bukharee,3000000,1.67,Pakistan,Entertainment and Music Education Animals Celebrity,905200,Music,@sonyahussyn
40,ALISHBAH ANJUM,3000000,2.91,Pakistan,,899600,,@alishbahannjum
41,Hamza Zaidi,3000000,2.42,Pakistan,Fashion and Accessories Soccer Animals & Pets Design,890200,Sports,@hamzazaidi97
42,𝐑𝐢𝐳𝐚 𝐀𝐟𝐫𝐞𝐞𝐧 ( ريزا افرين) 💫,3000000,1.3,Pakistan,,889600,,@rizaafreen
43,Ahad Raza Mir,3000000,6.28,Pakistan,Celebrity Modeling Music Singer,885800,Music,@ahadrazamir
44,Saboor Aly,2900000,3.0,Pakistan,Modeling Music Entertainment,857500,Music,@sabooraly
45,Hareem Farooq,2800000,1.9,Pakistan,Actors,853400,Entertainment,@hareemfarooq
46,Asim Azhar,2800000,2.78,Pakistan,Entertainment and Music Music Singer Modeling,844900,Music,@asimazhar
47,Ali “SypherPK” Hassan,2800000,1.06,Pakistan,Games Entertainment and Music Video Gaming Dogs,844200,Music,@sypherpk
48,Pakistan Cricket,2800000,1.8,Pakistan,Sports Cricket,842200,Sports,@therealpcb
49,𝑫𝒂𝒍𝒊𝒅𝒂 𝑲𝒉𝒂𝒍𝒊𝒍,2700000,2.13,Pakistan,Arts and Crafts Acting and Drama Celebrity Music,814400,Music,@dalidakhalilofficial
50,Kunwar Moeez Khan,2700000,10.5,Pakistan,,796800,,@kunwarmoeez
51,Malala Yousafzai,2600000,4.6,Pakistan,Education Cricket,789900,Sports,@malala
52,Nadia Khan,2300000,0.12,Pakistan,Fashion and Accessories Parenting Business,697700,Beauty/Fashion,@outstylewithnadia
53,𝐌𝐀𝐑𝐢𝐘𝐀 𝐊𝐎𝐙𝐀𝐃,2300000,0.14,Pakistan,Fashion and Accessories,692200,Beauty/Fashion,@mariya.kozad
54,Sanam Jung,2300000,0.33,Pakistan,Celebrity Modeling,681900,Beauty/Fashion,@jung_sanam
55,Muniba Mazari,2200000,1.0,Pakistan,Fashion Actors,652700,Beauty/Fashion,@muniba.mazari
56,Nasim Shah,2000000,14.2,Pakistan,Sports,607600,Sports,@inaseemshah
57,Veena Malik,2000000,0.19,Pakistan,Fashion and Accessories,605600,Beauty/Fashion,@theveenamalik
58,Junaid Khan,2000000,1.41,Pakistan,Entertainment and Music Acting and Drama Celebrity Modeling,604800,Music,@calljunaidkhan
59,Mikaal Zulfiqar,2000000,0.07,Pakistan,Finance Entertainment and Music Celebrity Actors,598500,Music,@mikaalzulfiqar
60,Tariq Jamil,2000000,7.3,Pakistan,Education,593000,Info/Business,@tariqjamilofficial
61,Arslan Aslam,2000000,1.55,Pakistan,Entertainment and Music,590100,Music,@arslanaslamofficial
62,Food Fusion,1900000,0.12,Pakistan,Food Food and Drink Events Cooking,578600,Lifestyle,@foodfusionpk
63,Sarwat Gilani 🇵🇰,1900000,0.21,Pakistan,Business and Finance Art Parenting Modeling,567400,Beauty/Fashion,@sarwatg
64,Kainat Faisal,1800000,1.01,Pakistan,Fashion and Accessories,549800,Beauty/Fashion,@kainatfaisal.kf
65,Dananeer | 🇵🇰🌻,1800000,5.5,Pakistan,,547100,,@dananeerr
66,Sahir Ali Bagga,1800000,0.08,Pakistan,Entertainment and Music,531300,Music,@thesahiralibagga_official
67,Dr. Shaista Lodhi,1800000,0.39,Pakistan,Beauty and Self Care Modeling Actors Entertainment,527400,Beauty/Fashion,@iamshaistalodhi
68,𝗨𝗿𝗱𝘂 𝗣𝗼𝗲𝘁𝗿𝘆 𝗣𝗼𝗶𝗻𝘁,1700000,0.17,Pakistan,Fashion,510400,Beauty/Fashion,@urdupoetrypoint
69,Shoaib Akhtar,1700000,2.31,Pakistan,Sports,495400,Sports,@imshoaibakhtar
70,Muhammad Anas Shahid ®️,1600000,5.02,Pakistan,Fitness and Health Business and Finance Training Coaching,490800,Info/Business,@anas_shahid_official
71,Nida Yasir,1600000,0.8,Pakistan,,490000,,@itsnidayasir.official
72,Government of Pakistan,1600000,0.01,Pakistan,Education,481800,Info/Business,@govtofpakistan
73,Hamid Shaikh,1600000,0.07,Pakistan,Travel Business and Finance Actors Business,476100,Info/Business,@hamids9898
74,معاز♥️,1600000,10.65,Pakistan,Fashion and Accessories,473400,Beauty/Fashion,@maazsafder
75,Samina Humayun Saeed,1500000,0.07,Pakistan,Entertainment and Music Business and Finance Celebrity Actors,458300,Music,@saminahumayunsaeed
76,HUMAIMA MALICK,1500000,0.61,Pakistan,Entertainment and Music Modeling,452800,Music,@humaimamalick
77,Pakistani Beauty,1500000,0.03,Pakistan,Beauty and Self Care,437300,Beauty/Fashion,@pakistani_.beauty
78,Nawal Mustafa,1500000,1.53,Pakistan,Education,435100,Info/Business,@thebraincoach
79,Sham Idrees,1400000,5.94,Pakistan,Entertainment and Music Funny Director,433700,Music,@shamidrees
80,Geo TV - Har Pal Geo,1400000,0.16,Pakistan,Entertainment and Music Celebrity News Actors,433500,Music,@harpalgeotv
81,Sanam Baloch Jatoi,1400000,1.5,Pakistan,Celebrity Modeling,430400,Beauty/Fashion,@thesanambaloch
82,,1400000,4.8,Pakistan,,429600,,@hafsa._.khan1
83,Dulha & Dulhan,1300000,0.03,Pakistan,Romance and Wedding,404200,Lifestyle,@dulhaanddulhan
84,Hassan Ali,1300000,2.19,Pakistan,Sports Cricket,398900,Sports,@ha55an_ali
85,Waliya Najib,1300000,4.8,Pakistan,Photography Portraits Modeling,394700,Music,@waliyanajib
86,Sheheryar Munawar Siddiqui,1300000,2.29,Pakistan,Acting and Drama Modeling,389900,Beauty/Fashion,@sheheryarmunawar
87,Bilal Saeed,1300000,3.0,Pakistan,Entertainment and Music Music Singer Producers,389700,Music,@bilalsaeed_music
88,Geo News Urdu,1300000,0.06,Pakistan,News Celebrity Sports Entertainment and Music,383600,Sports,@geourdudottv
89,Pakistani Celebrities 🇵🇰,1300000,0.68,Pakistan,Entertainment and Music Parenting Modeling,382400,Music,@pakistani__celebrities
90,Merub Ali,1300000,3.82,Pakistan,Fashion,377000,Beauty/Fashion,@meruub
91,Faryal 🥀,1200000,0.87,Pakistan,Entertainment and Music Funny,368700,Music,@faryal_fairyyy
92,ʙᴀsᴇᴇʀ ᴀʟɪ,1200000,4.81,Pakistan,Entertainment and Music Fashion and Accessories Product Showcase Actors,366900,Music,@baseer_bob
93,Ghana Ali Umair,1200000,0.44,Pakistan,,360300,,@ghanaaliofficial
94,Hadiqa Kiani,1200000,1.58,Pakistan,Entertainment and Music Beauty and Self Care Celebrity,350800,Music,@hadiqakianiofficial
95,Hunz IPH,1200000,0.23,Pakistan,Entertainment and Music Celebrity Singer,348900,Music,@hunz_iph
96,Mashal Khan,1200000,1.71,Pakistan,Acting and Drama Life and Society Parenting Modeling,348700,Beauty/Fashion,@mashalkh
97,Sadia Hassan Hayat,1200000,0.76,Pakistan,Beauty Art,347500,Beauty/Fashion,@sadiaghaffar
98,Fakhar Zaman,1200000,11.04,Pakistan,Sports Music Singer Entertainment,347400,Sports,@fakharzaman719
99,Sunita Marshall Ahmed,1200000,0.99,Pakistan,Art Modeling Fashion,347000,Beauty/Fashion,@sunitamarshallofficial
100,,1100000,4.44,Pakistan,,343300,,@shaheer._.khan018
1,SECH / EL BLOKE HP 🇵🇦,7200000,1.14,Panama,Entertainment and Music Video Gaming Actors Music,2200000,Music,@sechmusic
2,𝐍𝐈𝐊𝐈 𝐃𝐄𝐌𝐀𝐑,3800000,0.39,Panama,Entertainment and Music Music Modeling,1100000,Music,@niki
3,Abraham David,2000000,3.22,Panama,Food Celebrity Actors,603600,Lifestyle,@abrahamdpe
4,Tráfico Panamá,1400000,0.01,Panama,Life and Society,433500,Lifestyle,@traficocpanama
5,La Cáscara,1400000,0.33,Panama,Marketing and Advertising Actors,415400,Info/Business,@la_cascara
6,💎,1400000,,Panama,Travel,414100,Lifestyle,@mrgringox
7,Sandra Sandoval,1400000,0.38,Panama,Art Music Actors,405900,Music,@sandrasandovals
8,"LaCuchita,🇵🇦🧜‍♀️",1300000,3.08,Panama,Pets Outdoor Activity Entertainment and Music Actors,395200,Music,@anyurimusica
9,Valeria Sandoval,1300000,1.74,Panama,Art Actors,394900,Entertainment,@valeriasandoval
10,Joshua Blake,1100000,1.5,Panama,Funny Marketing and Advertising Actors Celebrities,332000,Info/Business,@itssblakee
11,ᴊᴀᴄᴋʏ ɢᴜᴢᴍᴀɴ,1100000,2.43,Panama,Fashion and Accessories Nature & Outdoors,332000,Beauty/Fashion,@jackyguzmanpty
12,بدر بن عبدالله | zSHOWz,1100000,0.49,Panama,Upskilling Product Showcase Modeling,318800,Beauty/Fashion,@ziisnik
13,Jonathan Heres,966900,2.96,Panama,Photography Education Food and Drink Actors,290100,Music,@jonathanheres
14,Daluna Kraemer🧠 (Frieda),953100,1.57,Panama,Nature Animals Actors Modeling,285900,Beauty/Fashion,@superdalu
15,Bettina Garcia,910000,0.46,Panama,family Romance and Wedding Actors Modeling,273000,Beauty/Fashion,@bettinaromina
16,Boza 🇵🇦,902700,2.62,Panama,"Entertainment and Music Music Actors Film, Music & Books",270800,Music,@bozamusic
17,Ingrid De Ycaza,889500,0.4,Panama,Entertainment and Music Fashion and Accessories Business and Finance Music,266900,Music,@ingriddeycaza
18,,794000,6.6,Panama,,238200,,@graciebon
19,Earth • Travel • Nature,773700,0.6,Panama,Travel Travel Company Transportation & Accomodation Services,232100,Sports,@earthca
20,N E K A,763100,0.22,Panama,Education Upskilling Sports Tennis,228900,Sports,@neka_prila
21,Anthony Anel,757400,1.7,Panama,Entertainment and Music Animation and Cosplay Video Blogger Celebrities,227200,Music,@anthonyanel
22,Eliza Ibeth,725300,1.37,Panama,,217600,,@elizaibeth23
23,Katherine Graciela🇵🇦 📸⚽🏀💕,724000,0.92,Panama,,217200,,@katheriine0584
24,ZAHIDA HORR,699800,6.9,Panama,Entertainment and Music Music Actors Modeling,209900,Music,@zahida.horr
25,La One Two,694600,0.35,Panama,Entertainment and Music Business and Finance Actors Virtualization,208400,Music,@onetwo507
26,MELFI,693900,0.69,Panama,Art,208200,Entertainment,@miguelmelfi
27,𝐏𝐀𝐔𝐋 𝐌𝐂𝐃𝐎𝐍𝐀𝐋𝐃,692400,0.44,Panama,Fashion and Accessories Fitness and Health Music Actors,207700,Music,@paulmcdonald09
28,Diario Día a Día,674400,0.86,Panama,Entertainment and Music News Actors Virtualization,202300,Music,@diaadiapa
29,Doralis Mela,673100,0.87,Panama,Entertainment and Music Finance Marketing and Advertising Actors,201900,Music,@doralismela
30,DIMELO FLOW,669800,1.4,Panama,Music Actors,200900,Music,@dimeloflowofficial
31,Dy-Mi,649900,2.4,Panama,Music Singer Songwriting,195000,Music,@the_dymi
32,Nito Cortizo,619800,0.87,Panama,,185900,,@nitocortizo
33,El Chotin | Panamá,618500,1.19,Panama,,185600,,@elchotin.xyz
34,Zulay Rodriguez Lu,603400,0.64,Panama,Actors,181000,Entertainment,@zulayrodriguezlu
35,Mia Victoria Ayoleth,598700,0.2,Panama,,179600,,@ayolethvivian_01
36,Michelle Simons,597000,0.25,Panama,family Actors,179100,Lifestyle,@michellesimons
37,• Conciertos Cristianos • 🇵🇦,580100,1.48,Panama,Entertainment and Music,174000,Music,@conciertos_cristianos
38,Génesis Arjona,567000,0.26,Panama,family Actors,170100,Lifestyle,@genearjona
39,Josenid Adamaris Quintero💕😍,552600,0.55,Panama,Music,165800,Music,@josenid507
40,Dubosky musica urbana,549600,0.78,Panama,Actors,164900,Entertainment,@dubosky
41,Denisse Becerra,536400,0.86,Panama,Education Life and Society Actors,160900,Info/Business,@demibecerra
42,Mónica Lee 🇵🇦,534700,2.06,Panama,Fitness and Health Actors,160400,Lifestyle,@itsmonicaleec
43,ＣＬＡＲＩＳＳＡ ＡＢＲＥＧＯ,515200,0.96,Panama,Fitness and Health Actors Journalists,154600,Info/Business,@clarissabrego
44,La Pantera,501100,1.7,Panama,Actors,150300,Entertainment,@yoanifitness
45,Rosa Iveth 👄•,473400,1.06,Panama,Fashion and Accessories Marketing and Advertising Actors,142000,Beauty/Fashion,@rosaivethm
46,𝑨𝒏𝒂 𝑳𝒐𝒓𝒆𝒏𝒂 𝑶𝒍𝒊𝒗𝒆𝒓𝒐🦋🇵🇦,470000,,Panama,,141000,,@ofc_analorena
47,Yaneth Marín 🇵🇦,464900,9.7,Panama,,139500,,@yanethhmarin
48,El Gallinazo,464400,2.62,Panama,Funny Life and Society News Actors,139300,Info/Business,@elgallinazo
49,Javi Ghan🇵🇦,456200,3.39,Panama,Arts and Crafts Actors,136800,Entertainment,@javighan
50,Wyznick,449000,0.5,Panama,Actors Journalists,134700,Info/Business,@wyznick
51,Sheldry Sáez | INSPÍRATE,444200,0.29,Panama,Education Business and Finance Video Gaming Lifestyle,133200,Tech/Gaming,@sheldrysaez
52,Ednita Nazario,438100,0.17,Panama,Entertainment and Music Actors Music Singer,131400,Music,@ednitanazario
53,Nicole Pinto,429300,2.27,Panama,Fashion and Accessories Marketing and Advertising Actors Modeling,128800,Beauty/Fashion,@nicolepinto22
54,KRISTEL VENENCIA 🇵🇦,428800,1.2,Panama,Travel Marketing and Advertising Actors Journalists,128600,Info/Business,@kristel28_
55,CoCoas_net ®©,424100,0.28,Panama,"Food News Journalists Film, Music & Books",127200,Music,@cocoas_net
56,K A R L A B,415200,0.51,Panama,Fashion and Accessories,124600,Beauty/Fashion,@karlabstyle
57,Yurielis Peñalba 👑🐵💕👸,414700,0.5,Panama,Actors Virtualization,124400,Entertainment,@asdpyurielis
58,𝐎𝐂𝐀 𝐋𝐎𝐂𝐀,405100,0.21,Panama,Fashion and Accessories Arts and Crafts Parenting Actors,121500,Beauty/Fashion,@almacenocaloca
59,𝐒𝐚𝐫𝐚 𝐝𝐞 𝐒𝐚𝐥𝐚𝐳𝐚𝐫,403800,0.7,Panama,Sports Parenting Actors Virtualization,121100,Sports,@sarariveraoficial
60,TRAFICOLOGO,394900,0.12,Panama,Life and Society News News & Politics,118500,Info/Business,@traficologo
61,Foto Sonido Panamá,373300,0.02,Panama,Product Showcase Marketing and Advertising Actors,112000,Beauty/Fashion,@fotosonidopty
62,RomanticStyle,370500,0.74,Panama,"Actors Music Celebrities Film, Music & Books",111100,Music,@flexoficial
63,Steven's Panamá,368900,0.13,Panama,Fashion Actors,110700,Beauty/Fashion,@stevenspanama
64,Eddy Vasquez,367900,0.62,Panama,Entertainment and Music Marketing and Advertising Actors,110400,Music,@eddyvasquezwao
65,Keith Husted ⚡️,364000,12.81,Panama,,109200,,@kjsmoothh
66,CERDITOS,360000,0.04,Panama,Food Food and Drink Tennis Actors,108000,Lifestyle,@cerditos
67,Ricardo Martinelli,359100,0.5,Panama,,107700,,@ricardomartinelli99
68,Luis Casis,358100,0.39,Panama,Food Entertainment and Music Actors Journalists,107400,Music,@luiscasis
69,Ashlany Gómez,352900,0.36,Panama,family Entertainment and Music Actors,105900,Music,@ashlanylissette
70,Moises Bell | Pastor y Profeta,352900,0.62,Panama,,105900,,@pastormoisesbell
71,ParkerBoats 🇵🇦,352700,0.3,Panama,,105800,,@parkerboatspty
72,MR. SAIK 👁,350800,0.34,Panama,Entertainment and Music Marketing and Advertising Actors Music,105200,Music,@mrsaikofficial
73,Mictia00,349700,16.27,Panama,Entertainment and Music Education Games Video Gaming,104900,Music,@abriguerra
74,Supermercados Rey,347600,0.05,Panama,Product Showcase Auto and Vehicles Actors,104300,Beauty/Fashion,@sm_rey
75,La Bibi Pty®️,346400,0.22,Panama,Actors,103900,Entertainment,@labibipty
76,Critica Panamá,342100,0.42,Panama,,102600,,@criticapa02
77,🌏🚺BARBEL👑💸📈JM5🇵🇦,338500,3.27,Panama,Music,101600,Music,@barbel_507
78,ana paola,333700,1.31,Panama,Food,100100,Lifestyle,@anapaolalynch
79,Celibeth Y. Pimentel J.,331700,1.23,Panama,Entertainment and Music Actors Journalists,99500,Music,@lazambita
80,Joy Fong | OFICIAL🇵🇦,330100,1.4,Panama,Entertainment and Music Actors Virtualization Celebrities,99000,Music,@joyfong15
81,Blanca Herrera Arauz,326400,0.73,Panama,Dogs Actors Virtualization,97900,Entertainment,@blancaherreraarauz
82,EL MUTANTE,323700,1.0,Panama,"Entertainment and Music Actors Film, Music & Books",97100,Music,@kafubanton507
83,LISSETTE JURADO,321500,0.19,Panama,Fitness and Health,96500,Lifestyle,@lissilionoficial
84,José Peláez,318100,2.52,Panama,Automotive Cars & Motorcycles Design Celebrities,95400,Lifestyle,@josepelaez
85,Alberto Abdiel Quintero 🇵🇦,311300,5.0,Panama,family Actors Virtualization,93400,Lifestyle,@negritime19
86,🅒 🅗 🅐 🅡 🅛 🅢 🅛 🅐 🅣 🅣 🅐 🅝,311200,0.52,Panama,Funny Entertainment and Music Politics Actors,93400,Music,@charlslattan
87,AELLEEN DEL VALLE 🇵🇦 Energy Coach,307900,0.54,Panama,Product Showcase Entertainment and Music Marketing and Advertising Celebrities,92400,Music,@_aelleen
88,>❤️Tu mundo de felicidad❤️<^-^,306400,0.11,Panama,Beauty and Self Care Celebrity,91900,Beauty/Fashion,@prisley_memes
89,MAJO PAIZ ARIAS,300100,0.67,Panama,,90000,,@segunmajo
90,Fernando Broce,299900,4.95,Panama,Life and Society Business and Finance Actors,90000,Info/Business,@fernandobroce
91,✨🌸'Adᥲmᥱs'🌸✨,295000,1.86,Panama,,88500,,@__yeriiselladames__
92,Neiben - RUBEN NEIRA®,294800,10.7,Panama,Entertainment and Music Actors,88400,Music,@neibenart
93,Yenvideo < Video Viral,294000,4.14,Panama,Funny,88200,Entertainment,@yenvideo
94,Margarita Henríquez,289400,0.59,Panama,Entertainment and Music Marketing and Advertising Actors Virtualization,86800,Music,@margaritahenriquez507
95,Blas Pérez 🇵🇦,288900,1.74,Panama,Soccer,86700,Sports,@elraton7
96,MAKANO,287700,0.49,Panama,Entertainment and Music Actors Virtualization,86300,Music,@makano507
97,Jaime E. Chong B.,287300,0.26,Panama,Entertainment and Music Funny Celebrity Actors,86200,Music,@bugamaran
98,PY,287100,0.9,Panama,Actors Modeling,86100,Beauty/Fashion,@yc_98yineth
99,Almacén Picadilly Store Panamá,285500,0.09,Panama,,85600,,@picadillystore
100,Elmis,283000,7.1,Panama,Acting and Drama Entertainment and Music Celebrity Actors,84900,Music,@elmiscastillo
1,Laurys Rodriguez,8500000,0.41,Paraguay,,2600000,,@laurysdyva
2,Patty Orue,2000000,0.14,Paraguay,Actors Fashion,607400,Beauty/Fashion,@pattyorue_
3,Sole Cardozo🐰 UNICA CUENTA,1600000,1.05,Paraguay,Fashion and Accessories Entertainment and Music Actors,479600,Music,@solecardozopy
4,Marilina Bogado,1500000,2.9,Paraguay,Art,448000,Entertainment,@marilina_oficial
5,Fabi Martinez,1300000,0.42,Paraguay,Fitness Actors,394800,Lifestyle,@fabimartinezoficial
6,Jessica Torres,1300000,0.38,Paraguay,Arts and Crafts Marketing and Advertising Actors,383700,Info/Business,@jessitorresm
7,Malala Olitte ♾,1200000,0.5,Paraguay,Entertainment and Music Marketing and Advertising Actors,359800,Music,@malalaolitteoficial
8,Nadia Portillo,1200000,0.46,Paraguay,Entertainment and Music,345600,Music,@nadiaportillooficial
9,FARA MONTGOMERY,1100000,0.92,Paraguay,Music,331300,Music,@faramontgomery
10,RomeroTeam,1100000,8.25,Paraguay,Actors,328100,Entertainment,@romeroteam
11,Ivan Torres,1100000,3.18,Paraguay,Sports Actors,318400,Sports,@ivan_torres11
12,PAM RUIZ DIAZ 🪄,1000000,2.9,Paraguay,Actors Fashion,304900,Beauty/Fashion,@pamruizdiazok
13,Dahiana Bresanovich,932800,0.94,Paraguay,Actors,279800,Entertainment,@dahianabresanovich
14,lacomadrepy,927800,2.24,Paraguay,Automotive Actors,278300,Lifestyle,@lacomadrepy
15,Club Olimpia Oficial,922900,1.45,Paraguay,Sports Actors Sports Team Creators & Celebrities,276900,Sports,@elclubolimpia
16,Melissa Quiñonez,918600,0.24,Paraguay,family Lifestyle,275600,Lifestyle,@yendy_melissa
17,Jazmin Mernes 💎,906600,0.19,Paraguay,,272000,,@lamernesok
18,Gabriela Wolscham,800400,0.16,Paraguay,Fitness and Health Business and Finance Actors Modeling,240100,Beauty/Fashion,@gawolscham
19,PARAWHY,764300,2.5,Paraguay,Games,229300,Tech/Gaming,@meta_parawhy
