rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
555,com.yamato0515,【コムドット】やまと,1.9M,1.3M,158.7K,3.6K,1.3K,tiktok,november,2022
556,jamesllewis,Jamesllewis,5.8M,2.3M,187K,1.2K,1.1K,tiktok,november,2022
557,iheartmemphis,MEMPHIS 🔥,13.7M,3M,190.2K,1.4K,348,tiktok,november,2022
558,ujoaozinho,uJoãozinho 🤘🏻,8.9M,3.5M,382.4K,427,319,tiktok,november,2022
559,deborahyowa,Deborah yowa,16.2M,3.3M,170.1K,985,793,tiktok,november,2022
560,lu.s.cas,Lucas,3M,3M,291.6K,968,188,tiktok,november,2022
561,maluborgesm,MALU BORGES,3.4M,1.1M,192.6K,3.6K,1K,tiktok,november,2022
562,yourmommadontdance,Kimberly Ward,287.6K,4.2M,273.8K,734,126,tiktok,november,2022
563,kopke613,kopke613,4M,1.2M,149.4K,2.1K,3.4K,tiktok,november,2022
564,claragnds,Maria Clara Garcia,19.2M,1.7M,202.3K,1.9K,981,tiktok,november,2022
565,wigofellas,wigofellas,35M,2.9M,172.1K,920,1.1K,tiktok,november,2022
566,terryreloaded,Terry Reloaded,6.8M,1.1M,214.1K,1.5K,2.7K,tiktok,november,2022
567,shaturday,shadirafirdausi,1.4M,2.2M,336.9K,926,393,tiktok,november,2022
568,natajadeh,sheren'nat🇮🇩,5.1M,2.8M,252.7K,721,654,tiktok,november,2022
569,bobbialthoff,Bobbi,3.5M,2.9M,207.4K,477,1.1K,tiktok,november,2022
570,sobrevivente13,Edelson Ribeiro,4.6M,1.6M,142.6K,1K,3.3K,tiktok,november,2022
571,jmartineze_,josi,23.4M,1.9M,298K,905,810,tiktok,november,2022
572,moontellthat,MOONTELLTHAT,14.2M,2.8M,154.6K,990,1.3K,tiktok,november,2022
573,batuffolo75,tortoriciclaudia,1.1M,1.4M,124.4K,1.2K,4.3K,tiktok,november,2022
574,mbossotz,Mbosso Khan,549K,1.6M,113.8K,2.5K,2.8K,tiktok,november,2022
575,marcelldegen,Marcelldegen,4M,2.2M,179.4K,2.1K,310,tiktok,november,2022
576,masood_boomgaard,masood_boomgaard,680.4K,1.2M,68.9K,855,11.2K,tiktok,november,2022
577,hashem.alghaili,Hashem Al-Ghaili,319.8K,1.5M,162.1K,1.3K,2.8K,tiktok,november,2022
578,elbernas321,BernaVeo2010,2.4M,1M,86.2K,217,10.5K,tiktok,november,2022
579,codenamejesse,Jesse,3.2M,1.4M,249.4K,1.4K,1.4K,tiktok,november,2022
580,abo.zizo,۩♥۩ عائلة ابو زيزو ۩♥۩,5.7M,3M,184.2K,665,1K,tiktok,november,2022
581,althea420,ALTHEA😈,2M,1.4M,109.7K,4.1K,2.1K,tiktok,november,2022
582,majofutbol,María José López Rodríguez,244K,3.4M,336K,455,373,tiktok,november,2022
583,lauralove5514,LauraLove,7.8M,1.7M,314.1K,1K,738,tiktok,november,2022
584,soupytime,georgie,5.2M,1.5M,283.5K,800,1.4K,tiktok,november,2022
585,sebasgal11,Sebastian Gallo,5M,3.8M,401.7K,308,309,tiktok,november,2022
586,mohaimen.alaa,مهيمن علاء,4.5M,1.6M,178.3K,2.2K,1.2K,tiktok,november,2022
587,mijangggg,mizanpilus,150.3K,1.3M,124.5K,2K,3.8K,tiktok,november,2022
588,letskwoowk,KWOOWK with Kevin,3.1M,2M,223.1K,1.6K,461,tiktok,november,2022
589,ajh.10,عبوسي مهدي,1.3M,2.8M,75.7K,998,3.4K,tiktok,november,2022
590,ratuauliaa22,ratuauliatp,13.2M,2.2M,259.8K,1K,581,tiktok,november,2022
591,themolyajan,Moldir,2M,2.5M,169.1K,1.7K,544,tiktok,november,2022
592,pamiathat,Jack Carden,719.4K,1.4M,282.8K,2K,318,tiktok,november,2022
593,zachjustice,Zach Justice,4.7M,1.6M,280.8K,546,1.5K,tiktok,november,2022
594,zackbarbour,Zack Barbour,3.1M,1.5M,139.6K,1.2K,3.1K,tiktok,november,2022
595,lucaslopezvilet,Lucas Lopez,2.7M,1.5M,198.9K,993,2.1K,tiktok,november,2022
596,engfa32,ENGFA,4.2M,1.7M,233.1K,1.7K,577,tiktok,november,2022
597,jadethirlwall,Jade Thirlwall,2M,1.2M,208.9K,2.3K,1.1K,tiktok,november,2022
598,cellat36,cellat36,8.6M,1.9M,106K,3.4K,1.1K,tiktok,november,2022
599,chengkhen2k2,Cheng🦐,3.9M,2.3M,280.4K,648,754,tiktok,november,2022
600,jesusangelperezoficial,ESE PÉREZ,3.7M,1.7M,209.6K,353,2.2K,tiktok,november,2022
601,mrcaqui,Facundo Izquierdo,7M,1M,236.3K,903,2.8K,tiktok,november,2022
602,danivallem,Dani Valle,5.3M,1.1M,86K,438,9.4K,tiktok,november,2022
603,ismab4c,Isma B4C,1.1M,2.3M,343.8K,801,342,tiktok,november,2022
604,naenano,なえなの🌨,3.7M,2M,189.9K,1.2K,1.1K,tiktok,november,2022
605,peter_vigilante,PeterVigilante,4.2M,2.2M,188K,784,1.3K,tiktok,november,2022
606,odakei_6,OdAkEi,787.3K,2.8M,131.4K,1.3K,1.1K,tiktok,november,2022
607,duyyy.real.channel,Ngô Đức Duy,5.4M,2.5M,254.5K,1K,339,tiktok,november,2022
608,beikmusica,BEIK,278.4K,713.6K,122.2K,728,9.3K,tiktok,november,2022
609,soimah_pancawati,Soimah Pancawati,2.1M,1.5M,106K,2.7K,2.7K,tiktok,november,2022
610,gabimfmoura,Gabriela Moura,8.7M,2M,275.2K,557,1.1K,tiktok,november,2022
611,edwinmendozza,𝖊𝖉𝖜𝖎𝖓,15.3M,2.6M,324.4K,787,239,tiktok,november,2022
612,carenalegria,Caren y Coco ♥️,2.9M,1.9M,154.8K,1.8K,1.1K,tiktok,november,2022
613,celinaspookyboo,CelinaSpookyBoo,26.4M,1.7M,209K,1.4K,1K,tiktok,november,2022
614,bruontheradio,Bru,4.4M,2.9M,428.9K,364,319,tiktok,november,2022
615,steven.stenlyy,steven.stenlyy,4.6M,2M,173.7K,1.2K,1.2K,tiktok,november,2022
616,antourny,Antony Santos,2.6M,2.4M,234K,1.1K,442,tiktok,november,2022
617,i_am_doshik1,i_am_doshik,20.7M,1.9M,181.1K,1.6K,894,tiktok,november,2022
618,ehbeefamily,Eh Bee Family,11.8M,1.5M,284.5K,1.5K,476,tiktok,november,2022
619,pumatheweirdo,Cat Puma,2.6M,1.3M,186.7K,601,2.8K,tiktok,november,2022
620,hilda_70,Hilda,1.4M,1.1M,124.4K,5.5K,532,tiktok,november,2022
621,hussein56t,حسوني الشعراوي,460.7K,3.3M,180.8K,745,631,tiktok,november,2022
622,leonardberducat,Léonard Berducat,355.1K,2.4M,157K,1.3K,835,tiktok,november,2022
623,padillamarilis,padillamarilis,552.5K,2.5M,99.8K,1.6K,1.7K,tiktok,november,2022
624,mexicocookingclub,Calixto Serna,11.5M,1.7M,239.9K,1.1K,916,tiktok,november,2022
625,noelgoescrazy,noelgoescrazy,13.9M,7.3M,147.1K,278,484,tiktok,november,2022
626,ufc,ufc,12.7M,1.7M,154.3K,1.4K,1.7K,tiktok,november,2022
627,albertinasacaca1,Albertina Sacaca Cal,6.7M,3M,228.5K,808,396,tiktok,november,2022
628,namyulenka,Namy,7.1M,1.7M,244.6K,1.1K,935,tiktok,november,2022
629,siganviendo59,jeancarlo MTB,10.6M,2.1M,223.5K,977,744,tiktok,november,2022
630,joshhelfgott,Josh Helfgott,5.1M,989.5K,208.6K,2.1K,1.8K,tiktok,november,2022
631,bomanizer,Bomanizer,1.6M,1.1M,220.5K,1.1K,2.3K,tiktok,november,2022
632,christinaroki,Christina Roki,2.8M,2.3M,315.9K,797,309,tiktok,november,2022
633,burberry,Burberry,2.2M,2.6M,190.7K,812,797,tiktok,november,2022
634,tabithaswatosh,Tabs,12.9M,2.3M,392.7K,714,183,tiktok,november,2022
635,unlabeled_,Paula 🐄,1.3M,1.7M,353K,1K,287,tiktok,november,2022
636,kikysaputrii,Kiky Saputri,1.8M,3.5M,177.8K,626,638,tiktok,november,2022
637,jakeandrich,Jake Andrich / Jakipz,15M,1.6M,154.2K,1.5K,1.7K,tiktok,november,2022
638,nmixx_official,NMIXX,2.7M,1.7M,260.4K,1K,738,tiktok,november,2022
639,julieevlorentzen,julie,3.7M,2.4M,340K,623,355,tiktok,november,2022
640,williamlast_krm,William Last KRM,7.7M,1.9M,152.4K,1.6K,1.1K,tiktok,november,2022
641,_mohamed_rhal_,محمد رحال,654.6K,2.8M,122.9K,1.2K,1.1K,tiktok,november,2022
642,im_rawan0,روان|Rawan,2.5M,1.9M,143.7K,2.5K,360,tiktok,november,2022
643,dannygrubs,Danny Kim,3.7M,2.3M,243.9K,841,517,tiktok,november,2022
644,dede.omat,dedeomat,278.4K,1.3M,92.2K,2.7K,3.6K,tiktok,november,2022
645,theonlycb3,Charles Brockman III,6.2M,1.1M,238K,1.9K,999,tiktok,november,2022
646,bobmenery,BobMeneryTV,4.8M,1.1M,109.3K,706,5.6K,tiktok,november,2022
647,edithxgalvez,Edith Galvez,5.8M,2.7M,275.3K,504,511,tiktok,november,2022
648,robleisiutu,Robleis,5M,1.7M,222.9K,965,1K,tiktok,november,2022
649,sofiaespanha,sofia espanha,5M,2M,288.2K,823,513,tiktok,november,2022
650,abi.dihati,Abi dihati,4.1M,3.7M,256.4K,378,413,tiktok,november,2022
651,losadnmx,Los ADN,6.8M,1.9M,163K,396,2K,tiktok,november,2022
652,magicphotofilm,MAGIC PHOTO FILM,187.7K,1.9M,127.7K,499,2.6K,tiktok,november,2022
653,readyfredi,Fredi Pärs,3.3M,835.4K,177.6K,1.8K,3.2K,tiktok,november,2022
654,sejsejlija,Cecilia Blomdahl,2.1M,1.8M,194.3K,1.3K,857,tiktok,november,2022
655,cheekykiddo,alex🐤,4.5M,2.5M,259K,743,408,tiktok,november,2022
656,brittbarbie3,Brittbarbie3,2.2M,1.9M,126.4K,2.4K,817,tiktok,november,2022
657,ninabaiocchi,Nina Baiocchi,9.4M,1.7M,298.7K,866,588,tiktok,november,2022
658,gutierrezcastro,Gutierrez Castro,14.6M,1.9M,216.5K,520,1.3K,tiktok,november,2022
659,ustazebitlew,Ebit Lew,4.4M,1.1M,123.2K,2.9K,2.7K,tiktok,november,2022
660,big.manny1,Big Manny,897.4K,1.5M,206.7K,1.1K,1.3K,tiktok,november,2022
661,islasvlogs_,Islas Vlogs,2.8M,2.4M,381.7K,509,289,tiktok,november,2022
662,yerimuaa,Yeri MUA,4.1M,3.2M,239.7K,684,268,tiktok,november,2022
663,levraimotif,Le Motif,376.8K,2.1M,391.3K,571,313,tiktok,november,2022
664,elrodcontreras,ROD🫠,41.8M,1.8M,217.3K,1.5K,316,tiktok,november,2022
665,burnaboyofficial,Burna Boy,2.6M,1.4M,191.7K,1.4K,1.3K,tiktok,november,2022
666,chang._.a,창하CHANGHA,22.6M,1.2M,286.2K,1.6K,509,tiktok,november,2022
667,cristorata7,Cristorata,1.4M,1.8M,180.5K,925,1.3K,tiktok,november,2022
668,imdimpey,Dimpey,8.3M,879.4K,182.2K,1.2K,3.3K,tiktok,november,2022
669,farahjmerhi,Farah Merhi,4M,2.6M,125.2K,283,1.9K,tiktok,november,2022
670,lilyxgarcia,Lily Garcia,13M,2.1M,356.7K,609,371,tiktok,november,2022
671,traviesotiktok,Daniel El Travieso,7.4M,2.3M,286.3K,432,680,tiktok,november,2022
672,rug,FaZe Rug,9.6M,1.7M,229.8K,1.6K,266,tiktok,november,2022
673,sammy_dao222,Sammy Đào,3M,1.7M,128.5K,2.8K,466,tiktok,november,2022
674,rah_money1,General ock,3.6M,1.6M,178.9K,1K,1.5K,tiktok,november,2022
675,mamalindy,Lindy and Jlo,12.3M,2.7M,178.8K,787,709,tiktok,november,2022
676,joerauth_,Joe rauth,5.8M,1.6M,268.5K,609,1K,tiktok,november,2022
677,wren.eleanor,Wren & Jacquelyn,17.4M,2.7M,344.3K,333,429,tiktok,november,2022
678,sluy.guy,SluyGuy,205.5K,1.3M,132.1K,2.8K,1.3K,tiktok,november,2022
679,johnnysins,JohnnySins,7.9M,1.5M,207.2K,1.5K,735,tiktok,november,2022
680,jaykindafunny8,Jaykindafunny,24.5M,2.2M,126K,636,1.9K,tiktok,november,2022
681,shawnjohnson,ShawnJohnson,1.7M,1.3M,78.9K,179,6.8K,tiktok,november,2022
682,sidequestz,sidequestz,360.6K,1.5M,229.6K,803,1.2K,tiktok,november,2022
683,davidyrodriguez,That French Guy,8.3M,1.5M,261.4K,1.2K,582,tiktok,november,2022
684,jombospice,JOMBOSPICE,9.4M,1.5M,191.9K,1.9K,553,tiktok,november,2022
685,faryanggaa,Ryann,5.6M,1.6M,257.4K,1.1K,642,tiktok,november,2022
686,mmaizalazar,Mai Zalazar,1.8M,2.3M,284.2K,548,521,tiktok,november,2022
687,tritanttv,Tristan Clausen,4M,1.5M,237.4K,1.5K,485,tiktok,november,2022
688,pepperonimuffin,Kirsten Titus,8.3M,2.1M,335.3K,733,258,tiktok,november,2022
689,tina_042,𝒯𝒾𝓃𝒶,1.1M,1.3M,225.6K,2.1K,291,tiktok,november,2022
690,sapzuu,sap 🪄✨,358.7K,837.9K,294.3K,1.6K,1.3K,tiktok,november,2022
691,larissa_kimberlly_,Larissa Kimberlly 🐞,17.6M,1.8M,207.7K,1.2K,663,tiktok,november,2022
692,brunoliima019,Bruno Lima,7.4M,2.1M,235.9K,507,923,tiktok,november,2022
693,adamcalhoun1,Adam Calhoun,2.5M,904.1K,117.9K,3.5K,3K,tiktok,november,2022
694,aprisdevita,Apris Devita,1.1M,1.2M,241.4K,729,1.6K,tiktok,november,2022
695,makeupartistgorda66,Makeupartistgorda66,5M,1.8M,179.2K,1.6K,552,tiktok,november,2022
696,ngoc.matcha,Ngọc Matcha 💚,4M,1.4M,197.3K,2K,440,tiktok,november,2022
697,noamusic_official,NOA,168.1K,1.6M,140.2K,643,2.4K,tiktok,november,2022
698,calleypoche,Calle y Poché,5.9M,2.4M,221.3K,721,559,tiktok,november,2022
699,mmmjoemele,Joe Mele,23.2M,2.1M,278.8K,791,342,tiktok,november,2022
700,mymint.nara,Mymint Nara,2M,2.8M,238.4K,774,218,tiktok,november,2022
701,jacopoaquila_,Jacopo Aquila,2.2M,1.5M,148.7K,1.2K,1.8K,tiktok,november,2022
702,jomaryee,Jomar Yee,9.2M,1.8M,211K,653,1.1K,tiktok,november,2022
703,ayee_shaad,East Romani,704K,879.5K,274.4K,718,2K,tiktok,november,2022
704,tuckot,tuck,2.7M,891K,133.6K,1.1K,4.4K,tiktok,november,2022
705,njr11njr,njr11njr,1.4M,2.6M,258.7K,286,689,tiktok,november,2022
706,jimmydarts,Jimmy Darts,9.1M,1.6M,266.8K,1.2K,319,tiktok,november,2022
707,imatheusguedes,imatheusguedes,2M,1.3M,193.9K,587,1.9K,tiktok,november,2022
708,bpratamasaputraa,Bagas Pratama,375.1K,1M,82.1K,2.8K,4.8K,tiktok,november,2022
709,thewick,The Wick,5.2M,2M,229.2K,1.1K,351,tiktok,november,2022
710,jashlem,Jash,26.8M,1.8M,310.8K,729,422,tiktok,november,2022
711,junpei.zaki,junpei zaki,14.3M,835.1K,62.8K,12.2K,83,tiktok,november,2022
712,quincybytheway,Quincy BTW,1.4M,1.9M,262.7K,509,779,tiktok,november,2022
713,homm9k,ХОМЯК,46.1M,2M,210.9K,1.2K,298,tiktok,november,2022
714,1_alkaisr_1,🔱🌹القيصر🌹🔱,12.5M,1.7M,172.1K,737,1.4K,tiktok,november,2022
715,jamroz_,jamroz_,1.2M,810.1K,137.8K,1.9K,3.7K,tiktok,november,2022
716,nessaabarrett,Ness,19.6M,1.7M,173.3K,1.1K,1K,tiktok,november,2022
717,adamalhidayat,ADAMALHDYT,3.1M,2.6M,214K,593,565,tiktok,november,2022
718,lexychaplin,Lexy,3.3M,1.6M,263.7K,1.1K,418,tiktok,november,2022
719,firstnamechris,Chris Punsalan,1M,1.5M,264.1K,1.2K,339,tiktok,november,2022
720,kikakiim,Kika Kim,32.8M,2.2M,208.5K,846,514,tiktok,november,2022
721,gehu.gl,Gerson Garcia,455.2K,1M,73.5K,867,7.6K,tiktok,november,2022
722,iamsungstarwin,Sungstarwin,2.7M,2.6M,397.3K,339,273,tiktok,november,2022
723,thiagomelob_,Thiago Melo b,5.1M,1.6M,189.5K,592,1.4K,tiktok,november,2022
724,haileybieber,Hailey Bieber,10.3M,2.2M,242.8K,708,445,tiktok,november,2022
725,jooj,Jooj Natu,12M,2.2M,241.5K,517,641,tiktok,november,2022
726,benjikrol,Benji Krol,32.5M,1.4M,199.6K,1.8K,470,tiktok,november,2022
727,philipdefranco,Philip DeFranco,2.2M,1.6M,130.3K,2.3K,687,tiktok,november,2022
728,itsjojosiwa,JoJo Siwa,44.2M,2.7M,202.7K,915,207,tiktok,november,2022
729,itzyofficial,ITZY,10M,1.2M,199.4K,1.7K,829,tiktok,november,2022
730,riaricis,Ria Ricis,29.7M,1.8M,239.6K,821,596,tiktok,november,2022
731,esperandolacarrozaok,esperando la carroza ok,230.4K,1.1M,98.9K,482,5.1K,tiktok,november,2022
732,jennylek,jenny,755.9K,1.1M,326.1K,901,802,tiktok,november,2022
733,kehlani,Kehlani,4M,1.3M,259K,1.1K,744,tiktok,november,2022
734,migueltanfelix98,Miguel Tanfelix,5.8M,2.2M,234.3K,714,463,tiktok,november,2022
735,abo_qamae,ابو قماع🙂❤️,2.1M,2M,154.8K,1K,898,tiktok,november,2022
736,samirasphobia,Samira,33K,1.1M,108.1K,4.5K,514,tiktok,november,2022
737,tanboykun_asli,Tanboy kun,2.5M,3M,170.7K,453,713,tiktok,november,2022
738,madsbaileybabe,Maddie L Bailey,6M,1.6M,300.3K,898,344,tiktok,november,2022
739,leanbeefpatty,Patty,6.2M,1.5M,223.3K,1.2K,537,tiktok,november,2022
740,tonystatovci,TONY STATOVCI,3.1M,968.8K,210K,857,2.1K,tiktok,november,2022
741,ser_jay,Hello It’s me SerJay,5.4M,1.8M,304.2K,639,448,tiktok,november,2022
742,vadik_dikiy,vadik_dikiy,2.1M,1.3M,107K,685,3.6K,tiktok,november,2022
743,caocuongvu,caocuongvu,4M,2.3M,232.6K,720,403,tiktok,november,2022
744,upinipin.official,Upin & Ipin Official,11.1M,2.5M,127.7K,1K,848,tiktok,november,2022
745,susymourizz,Susy Mouriz🌷,9.2M,1.9M,161.2K,1.5K,423,tiktok,november,2022
746,jezzzini,JEZZINI,2.8M,862.4K,177.2K,913,2.8K,tiktok,november,2022
747,max_balegde,Max_Balegde,2.8M,1.1M,216.6K,1.3K,1.1K,tiktok,november,2022
748,coldcutz20,CHRIS COLDITZ,1.3M,4.9M,104K,451,658,tiktok,november,2022
749,charlyokei,Charlyokei,4.5M,1.9M,242.2K,665,562,tiktok,november,2022
750,joslum,José L,13.9M,1.6M,297.3K,795,385,tiktok,november,2022
751,ryanhdlombard,Ryan Lombard,9.5M,1.2M,245.9K,567,1.3K,tiktok,november,2022
752,bilalahy,Bilal,3.8M,897.2K,213.6K,1.2K,1.8K,tiktok,november,2022
753,erabii,Mohanaderabi,1.9M,1.2M,132.9K,1.5K,2K,tiktok,november,2022
754,recider,Recider,2M,1.1M,284.2K,712,1.1K,tiktok,november,2022
755,papa.groot,Mas Boy🐊,1.2M,4.3M,167.2K,663,112,tiktok,november,2022
756,joshrichards,Josh Richards,25.7M,1.9M,248K,778,403,tiktok,november,2022
757,camxnie,Cam & Nie,3.7M,1.5M,288.9K,649,634,tiktok,november,2022
758,juliano,juliano,10.9M,2.1M,199.1K,833,495,tiktok,november,2022
759,mayte421,May Te,155.2K,1.4M,100.9K,1.1K,2.8K,tiktok,november,2022
760,ayanakamachi,中町綾,1.5M,2.2M,163.5K,837,697,tiktok,november,2022
761,kaykai_ntch,Kaykai,8M,2.1M,254.1K,876,155,tiktok,november,2022
762,leleburnier,LELÊ BURNIER,2.6M,1.1M,236.9K,1.7K,472,tiktok,november,2022
763,anthonnyswagg3,anthonnyswagg,9.6M,2M,165.2K,587,1.1K,tiktok,november,2022
764,juicy_ankles,Juicy_ankles,2.4M,1.2M,268.7K,864,876,tiktok,november,2022
765,alpergold,alpergold,2.4M,1.1M,169K,2.4K,464,tiktok,november,2022
766,benjaminthebaker,Benjamin the baker,866.4K,1.4M,240.3K,502,1.1K,tiktok,november,2022
767,crisdevilgamer7,CrisDevilGamer,5.1M,2.4M,227.9K,820,155,tiktok,november,2022
768,birisdachapada_off,biris_off,2.3M,1.2M,170.3K,1.3K,1.3K,tiktok,november,2022
769,oli_natu,Oli Natu,10.6M,1.8M,236.8K,509,730,tiktok,november,2022
770,evgeniy_moskalev,Евгений Москалёв,872.3K,1.2M,56.4K,416,7.4K,tiktok,november,2022
771,gabrielabee,GABRIELA BEE,10M,854K,220.8K,1.9K,921,tiktok,november,2022
772,carlyncabel,carlyn ocampo,5.1M,2.4M,238.5K,752,169,tiktok,november,2022
773,drewafualo,Drew Afualo,7.8M,1.2M,215.6K,1.7K,434,tiktok,november,2022
774,brycehall,Bryce Hall,23M,2.3M,270.8K,456,406,tiktok,november,2022
775,kimkardashian,Kim Kardashian,5M,1.7M,144.3K,1.2K,936,tiktok,november,2022
776,fcbarcelona,fcbarcelona,21.1M,1.5M,200.4K,1K,688,tiktok,november,2022
777,igorjansen,igu,12.1M,1.5M,291.4K,722,466,tiktok,november,2022
778,ilizas,iliza,1.3M,1.2M,103.2K,354,3.8K,tiktok,november,2022
779,sommerray,Sommer Ray,12.2M,2.3M,216.8K,545,519,tiktok,november,2022
780,micaraht,micarahtewers,334.5K,1.5M,314.8K,407,690,tiktok,november,2022
781,cassholland,Cass Holland,2M,1.6M,270K,890,345,tiktok,november,2022
782,artbydemarcusshawn,DemarcusShawn,6.3M,978.5K,154.7K,1.8K,1.7K,tiktok,november,2022
783,mqquintos,Mikee Quintos,5M,3M,270.8K,431,202,tiktok,november,2022
784,nisriinejr,Nis,2M,1.5M,158.9K,1.7K,515,tiktok,november,2022
785,decorsnippets,Rue,954.7K,1.9M,118.6K,1K,1.2K,tiktok,november,2022
786,otakoyakisoba,otakoyakisoba,15.7M,1.8M,146.7K,577,1.4K,tiktok,november,2022
787,tariqjamilofcl,Tariq Jamil,2.5M,871.2K,116K,431,4.6K,tiktok,november,2022
788,wissensbert,wissensbert,2.3M,1.3M,183.1K,973,1.2K,tiktok,november,2022
789,shinohara_kenta,Animist☀️コマ撮り大道芸人,2.6M,1.4M,178.4K,769,1.3K,tiktok,november,2022
790,louka__m,Louka,2.7M,1.1M,190.1K,1.3K,1.1K,tiktok,november,2022
791,benoit_chevalier,Benoît Chevalier,10.1M,1.5M,133.9K,1.9K,637,tiktok,november,2022
792,justingrimes_,Justin Grimes,36K,1.3M,181.5K,1.1K,1.1K,tiktok,november,2022
793,laladulol,Lala du LoL,2.6M,1.2M,146K,843,2K,tiktok,november,2022
794,lilmabu,Lil Mabu,1.6M,1.4M,211.1K,1.3K,420,tiktok,november,2022
795,nickiminaj,Nicki Minaj,16.6M,1.3M,182.4K,1.8K,281,tiktok,november,2022
796,sankeuur,Sankeuur,1.5M,1.4M,226.7K,767,761,tiktok,november,2022
797,fresajapomex,Sonia Mayu,16.8M,2.8M,287.4K,358,265,tiktok,november,2022
798,ox_zung,원정맨 WonJeong,49.2M,2M,174.3K,1.1K,302,tiktok,november,2022
799,berkcoskunofficial,Berk Coşkun,3.5M,2.4M,83.6K,762,1.8K,tiktok,november,2022
800,jericktriana,Kathe🎤,3M,2.1M,118.3K,419,1.6K,tiktok,november,2022
801,shabiraalulaadnan,Shabiraalula&Ayah,7.7M,2.2M,178.6K,801,458,tiktok,november,2022
802,l_galy,L-GALY,1.4M,1.2M,145.4K,819,2K,tiktok,november,2022
803,gugafoods,Guga Foods,1.8M,1.9M,248.8K,548,493,tiktok,november,2022
804,fabstarden,Fabrício :),66K,692.8K,111.3K,2.9K,3.5K,tiktok,november,2022
805,lifeofadoctor,Life Of A Doctor,3.5M,1.3M,135.3K,1.5K,1.4K,tiktok,november,2022
806,jauncydev,Jonny,2.3M,921.5K,165.1K,763,2.4K,tiktok,november,2022
807,dixiedamelio,dixie,57.5M,3M,101.3K,1.3K,361,tiktok,november,2022
808,katiavlogss,KATIAVLOGS🐒,14.8M,2.7M,340.6K,385,142,tiktok,november,2022
809,soysaucer,fivar,1.4M,1.2M,150.6K,563,2.1K,tiktok,november,2022
810,secret_akk,angelka,958K,1.3M,164.9K,1.3K,989,tiktok,november,2022
811,0808sakura,🌸桜🌸,1.7M,1.1M,139.8K,2.1K,1K,tiktok,november,2022
812,ivanantoniochacon,Ivan,7.6M,1.1M,272.1K,950,635,tiktok,november,2022
813,nickandcarrie,Nick&Carrie,7.5M,1.7M,228.9K,503,728,tiktok,november,2022
814,juhmazzocco,Júlia Mazzocco,8.1M,1.7M,251.1K,434,719,tiktok,november,2022
815,tiktokmena,TikTok MENA,7.4M,10.8M,37K,548,643,tiktok,november,2022
816,vietphuongthoa98,Việt Phương Thoa,11.9M,2.2M,223.1K,726,265,tiktok,november,2022
817,ashkaashh,Ashaley 🦋,2.3M,1.5M,168.4K,843,1K,tiktok,november,2022
818,mariolcalderon,Mario Calderon,2.2M,483.2K,108.4K,3K,6.1K,tiktok,november,2022
819,adrianozendejas32,adrianozendejas32,2.8M,1.4M,156.3K,334,1.9K,tiktok,november,2022
820,ufozero2,Ufozero2,778.4K,1.4M,158.9K,282,1.8K,tiktok,november,2022
821,juanpazurita,Juanpa Zurita,13.3M,1.8M,240.8K,399,691,tiktok,november,2022
822,elqaq,Naji Elqaq,2.9M,1.8M,171.9K,773,749,tiktok,november,2022
823,bradley.thor,Thoren Bradley,6.4M,1.1M,121K,1.8K,1.7K,tiktok,november,2022
824,prokop_02,user64675106546,1.7M,2.3M,202K,587,420,tiktok,november,2022
825,ishtaher,Ismail Taher,4.2M,1.5M,270.8K,582,608,tiktok,november,2022
826,ongsquad,Ong Squad,8.6M,1.8M,143.1K,1.5K,348,tiktok,november,2022
827,aureliehermansyahatta,Aurelie Hermansyah,9.5M,1.7M,182.1K,667,836,tiktok,november,2022
828,regitamasri,Re🧚🏻‍♀️| IG : regitamsr,9.2M,2M,217.7K,899,197,tiktok,november,2022
829,jejenvalda,Jennifervalda🥬,3.9M,2.2M,240.7K,711,187,tiktok,november,2022
830,mimiermakeup,Mirta Miler,16.5M,1.8M,290.3K,615,274,tiktok,november,2022
831,jeremyhutchins,jeremy hutchins,10.3M,1.2M,166.7K,2.1K,211,tiktok,november,2022
832,maddybreteche,maddy,159.5K,1.6M,135.6K,1.3K,798,tiktok,november,2022
833,jakeceja,Jakeyboy,6.3M,1.9M,208.1K,734,436,tiktok,november,2022
834,willdevane,Will DeVane,1.4M,1.3M,111.5K,521,2.7K,tiktok,november,2022
835,danielarodrice,Daniela Rodrice,11.1M,1.7M,262.2K,562,475,tiktok,november,2022
836,soimah_pancawati,Soimah Pancawati,2.1M,1.2M,88.5K,1.9K,2.4K,tiktok,november,2022
837,areyoukiddingtv,AreYouKiddingTV,5.2M,2.5M,303.3K,388,220,tiktok,november,2022
838,doctormiguelpadilla,Doctor Miguel,6.4M,1M,181.3K,1.4K,1K,tiktok,november,2022
839,thejoeyswoll,Joey Swoll,5.7M,1.4M,175.4K,1.6K,366,tiktok,november,2022
840,leanadeeb,Leana Deeb,11.3M,1.7M,241.3K,700,410,tiktok,november,2022
841,drglaucomflecken,Dr. Glaucomflecken,2M,762.1K,110.1K,1.5K,3.9K,tiktok,november,2022
842,rayanfahmi,Rayoon,3.9M,2.3M,165K,623,571,tiktok,november,2022
843,fatmasariz,Fatma Sari Zar,1.7M,2.7M,203K,554,286,tiktok,november,2022
