rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
547,songsforlittles,Ms Rachel,1.1M,2.6M,187.5K,1.6K,1.7K,tiktok,september,2022
548,marktilbury,Mark Tilbury - YouTuber & CEO,7.2M,2.3M,224.5K,620,2.4K,tiktok,september,2022
549,georainbolt,georainbolt,1.2M,1.5M,247.1K,2K,2.3K,tiktok,september,2022
550,navacarlosss,Carlos Navarro 🥇,131.3K,1.7M,98.8K,353,8.9K,tiktok,september,2022
551,lagranjadelborrego,La granja del borrego,11.1M,3M,349.9K,919,581,tiktok,september,2022
552,morimura,MoriMura🍕,8.4M,1.5M,315.4K,1.5K,1.8K,tiktok,september,2022
553,oliviadearlove2,olivia-2002,17.4K,3M,175.9K,1.6K,1.3K,tiktok,september,2022
554,eltonjohn,Elton John,2.1M,2.8M,66.8K,2K,6.2K,tiktok,september,2022
555,conormaynard,Conor Maynard,6.8M,1.7M,160.4K,2.5K,3.1K,tiktok,september,2022
556,duncanyounot,Duncan Joseph,4.3M,1.4M,366.5K,1.3K,1.7K,tiktok,september,2022
557,jrizzyjeremy,jrizzyjeremy,69.1K,3.1M,225.2K,768,1.4K,tiktok,september,2022
558,ahmadmahroom99,Ahmad Mahroom,1.3M,3.3M,143.5K,923,2.3K,tiktok,september,2022
559,avascreams,ava,705K,1.2M,372.6K,2.8K,639,tiktok,september,2022
560,erijasjas,Jasel,597.9K,1.8M,385.5K,685,1.5K,tiktok,september,2022
561,artistliilz_,Liilz 🚀,342.6K,1.6M,240K,2.9K,973,tiktok,september,2022
562,willian99music,ᴡ 99 ᴍ ☊,720.3K,1.6M,143.5K,188,6.3K,tiktok,september,2022
563,cauamacedo,Cauã Macedo,11.4M,1.6M,231K,2.9K,1.1K,tiktok,september,2022
564,sabrenorris,Sabre Norris,3.6M,1.8M,186.9K,4.1K,329,tiktok,september,2022
565,youshi_maru,ゆうしまる,83.6K,1.9M,145.2K,1.1K,4.4K,tiktok,september,2022
566,mdrr05,👻مروان ٱلبآتني🇩🇿,3M,3M,112.6K,1.4K,2.9K,tiktok,september,2022
567,deandreee,DeAndre,1.9M,1.9M,315.1K,826,1.6K,tiktok,september,2022
568,werenotreallystrangers,WNRS,4.4M,1.7M,329.5K,1.5K,1.2K,tiktok,september,2022
569,poki,pokimane,6.3M,2.3M,234.8K,2.1K,667,tiktok,september,2022
570,zbor0vska,Zborovska,1.1M,1.9M,288.9K,1.4K,1.3K,tiktok,september,2022
571,7odzz,7oda Eino🔥😵,4.5M,2.2M,162.7K,1.6K,2.5K,tiktok,september,2022
572,roportajadam,Mahsun Karaca,1.1M,2.1M,125.4K,411,5.1K,tiktok,september,2022
573,nadirdearabier,Nadirdearabier,1.1M,2.1M,185.1K,3K,694,tiktok,september,2022
574,aydenmekus,AYDEN MEKUS,11.5M,2.1M,204.7K,2.9K,491,tiktok,september,2022
575,thegnshow,The Graham Norton Show,1.7M,2.9M,287.8K,421,1.3K,tiktok,september,2022
576,ladydianka,LADY BUNNY🐰,9.1M,1.5M,189.9K,3.4K,1.6K,tiktok,september,2022
577,skuratof,Anton Skuratov,623.2K,1.8M,151.3K,793,4.4K,tiktok,september,2022
578,saray.____,Saray,67.9K,1.4M,85.6K,2.7K,9.4K,tiktok,september,2022
579,kieram.litchfield,Kieram Litchfield,2.2M,1.4M,190.8K,2.6K,2.8K,tiktok,september,2022
580,laurence_benson,Laurence Benson,2.1M,2.9M,293K,1.4K,240,tiktok,september,2022
581,mohamed.hesham.official,محمد هشام,563.5K,1.5M,43.7K,380,21.1K,tiktok,september,2022
582,jaywheeler,Jay Wheeler,5.4M,1.6M,249.8K,856,2.7K,tiktok,september,2022
583,itsmatheuscosta,Matheus Costa,5M,1.4M,205.8K,2K,2.8K,tiktok,september,2022
584,soanhvadiephihi,Soanh x Diệp,3.1M,3.1M,328.4K,864,533,tiktok,september,2022
585,roadrunnerpete,Pete 1k,72.2K,926.4K,151.6K,2K,8K,tiktok,september,2022
586,danivallem,Dani Valle,4.8M,1.2M,86.3K,963,12.4K,tiktok,september,2022
587,com.hyuga1117,【コムドット】 ひゅうが,1.1M,1.5M,165.8K,4.7K,993,tiktok,september,2022
588,jasonderulo,Jason Derulo,53M,6.8M,186.9K,887,194,tiktok,september,2022
589,bilalfadilii,Bilal Fadili,1.3M,1.6M,190.5K,2K,2.6K,tiktok,september,2022
590,mandrake1984real,Giuseppe Mandrake Ninno,1.3M,1.4M,170.3K,891,4.9K,tiktok,september,2022
591,kerri_okie,Kerri,3.1M,1.1M,137.3K,4.8K,4.3K,tiktok,september,2022
592,championsleague,Champions League,16M,2.3M,293.5K,823,1.2K,tiktok,september,2022
593,luvjunior14,j ❤️,560.3K,1.6M,432.8K,1.4K,610,tiktok,september,2022
594,sallyalawady1,Sally Alawady,4.1M,3.4M,187.8K,1.7K,446,tiktok,september,2022
595,felipenpv,Felipe Paiva,3.5M,1.7M,259.6K,1.8K,1.3K,tiktok,september,2022
596,neitor.exe,Neitor,2.9M,2M,307.8K,1.6K,709,tiktok,september,2022
597,camilo,Camilo,28.8M,2.4M,275.9K,567,1.5K,tiktok,september,2022
598,thelondoncharles,London Charles,6M,1.7M,374.9K,1.4K,751,tiktok,september,2022
599,keemokazi,KEEMOKAZI,30.1M,2.8M,351.9K,1.1K,258,tiktok,september,2022
600,frantastiktok,Fran Carneros,1.5M,2.1M,458.4K,587,807,tiktok,september,2022
601,elissadeheart,Elissa DeHeart,2.3M,2M,292.4K,974,1.3K,tiktok,september,2022
602,soulzang,نظام,293.5K,796.6K,218.3K,2K,5.7K,tiktok,september,2022
603,sweeettails,SweeetTails,2.8M,1.4M,164.4K,828,5K,tiktok,september,2022
604,kane,kane,3.2M,1.8M,221.8K,1.3K,2K,tiktok,september,2022
605,dreamlifex0,🧚 ✨Dream life✨,569.2K,1.2M,134.1K,5.3K,2.7K,tiktok,september,2022
606,omahi.tiktok,OMAHI,14.7M,3.5M,391.9K,777,188,tiktok,september,2022
607,tsezy,Tommy,4.8M,2M,253.5K,1.9K,735,tiktok,september,2022
608,albertinasacaca1,Albertina Sacaca Cal,6.5M,2.6M,241.7K,1.6K,505,tiktok,september,2022
609,brilionaire,model kentang🍟,4.4M,2.2M,229.4K,612,2K,tiktok,september,2022
610,wigofellas,wigofellas,34.4M,2.6M,158.9K,1.9K,1.2K,tiktok,september,2022
611,_.anime.edits_0,video,97K,1.7M,75.6K,1.5K,8.7K,tiktok,september,2022
612,christianfabiannn,Christian Fabian,13.4M,2.2M,311.9K,1.8K,130,tiktok,september,2022
613,gzfoodqood,Foodqood by Giallozafferano,18.5M,4.3M,213.3K,412,1K,tiktok,september,2022
614,thephysicshouse,The Physics House,592.4K,1.8M,307.7K,1.9K,507,tiktok,september,2022
615,benedictpolizzi,benedict polizzi,2M,3.6M,360.2K,230,775,tiktok,september,2022
616,main_and_aseel,Main & Aseel,1.3M,3M,178.1K,1.4K,1.1K,tiktok,september,2022
617,ahmedhelmy,Ahmed Helmy,7M,2.6M,184.4K,952,1.8K,tiktok,september,2022
618,analisseworld,Analisseworld,10.4M,1.9M,358.6K,652,1.3K,tiktok,september,2022
619,zoecolletti,Zoe Colletti,2.2M,1.8M,209.7K,3K,429,tiktok,september,2022
620,k4554ndr4,kassandra 🪐,978K,1M,280.4K,1.8K,2.7K,tiktok,september,2022
621,kenchanachaisit,Ken Chanachai,405.8K,2M,184.6K,1.4K,2.1K,tiktok,september,2022
622,sidaivan,sdvn,89.8K,2.3M,149.9K,2.2K,1.5K,tiktok,september,2022
623,mrcaqui,Facundo Izquierdo,6.8M,978K,264.5K,833,4.1K,tiktok,september,2022
624,rubxnillo,Rubenillo,508.1K,3.8M,279K,282,925,tiktok,september,2022
625,com.yamato0515,【コムドット】やまと,1.9M,1.2M,176.4K,4.3K,1.7K,tiktok,september,2022
626,brentfordfc,Brentford FC,1.2M,1.9M,252.3K,1.6K,1.1K,tiktok,september,2022
627,dede_harlan_,Dede Harlan,295.6K,957.7K,228.1K,1.9K,3.8K,tiktok,september,2022
628,yurinya1128,ゆりにゃ,647.3K,2.3M,162.3K,2.5K,787,tiktok,september,2022
629,hannahkelekacook,Hannah & Regal,3.3M,1.7M,231.8K,2.7K,444,tiktok,september,2022
630,marilynl19,user1692838440296,995.2K,1.1M,162.3K,4.4K,2.5K,tiktok,september,2022
631,dixiedamelio,dixie,57.4M,2.4M,220.5K,1.9K,424,tiktok,september,2022
632,somi_official_,JEON SOMI,7M,1.5M,329.6K,2K,496,tiktok,september,2022
633,leanbeefpatty,Patty,5.8M,1.8M,277.7K,1.5K,1K,tiktok,september,2022
634,viki_tory88,Вика & Женя,310.6K,1.9M,48.8K,208,12.9K,tiktok,september,2022
635,jakekrantz,Jake Krantz,2.2M,1.3M,261.9K,701,3K,tiktok,september,2022
636,momonatamada,Momona Tamada,4.4M,1.7M,359.3K,1.8K,279,tiktok,september,2022
637,bankkamo46_,bankkamo46_🦖,1.3M,1.5M,204.7K,1.1K,3K,tiktok,september,2022
638,surthycooks,Surthany hejeij,9.5M,2.5M,273.6K,1.4K,353,tiktok,september,2022
639,sofiaespanha,sofia espanha,4.6M,1.9M,284.8K,1.3K,996,tiktok,september,2022
640,waspycraft1,Waspycraft,194.4K,2.3M,188.6K,922,1.9K,tiktok,september,2022
641,michou_yt,Michou,7.4M,2.4M,266.7K,1.5K,341,tiktok,september,2022
642,rachsullivan__,Rach Sullivan,1.5M,2M,370.2K,739,927,tiktok,september,2022
643,piperrockelle,♥️Piper Rockelle♠️,10.4M,1.9M,158.4K,3.6K,543,tiktok,september,2022
644,elmercanchi,Que chimba sog,1.8M,1.9M,138.2K,691,3.9K,tiktok,september,2022
645,danielzencon,Daniel Zenteno Const,36.6K,1.2M,174.3K,1.1K,4.6K,tiktok,september,2022
646,dennysumargoreal,DENNY SUMARGO,3.3M,3.5M,187.2K,1.4K,386,tiktok,september,2022
647,jakeandrich,Jake Andrich / Jakipz,14.6M,2.1M,164.2K,1.6K,1.9K,tiktok,september,2022
648,andreluizframbach,André Luiz Frambach,1.4M,3.6M,216.2K,285,1.3K,tiktok,september,2022
649,6666pd,666,285.7K,924.5K,153.3K,422,7.9K,tiktok,september,2022
650,skaijackson,Skai Jackson 🥰,20.1M,2.1M,441.5K,899,372,tiktok,september,2022
651,nickrowedder,Nicoly Amanda Rowedder,457.7K,1M,264.3K,1.7K,2.7K,tiktok,september,2022
652,esneni,Stefano Da Cunha,4.4M,1.4M,283.1K,2.5K,477,tiktok,september,2022
653,bellafoodie,Julie & Bella,4.2M,2.4M,313.7K,474,1.1K,tiktok,september,2022
654,guywithamoviecamera,reece,981.5K,1.4M,329K,1.1K,1.4K,tiktok,september,2022
655,chocopla_osada,チョコレートプラネット長田(オサダ),688.4K,2.3M,107.9K,977,3.8K,tiktok,september,2022
656,jaydafnwayda,JAYDA WAYDA,3.7M,1.6M,230.7K,1K,2.2K,tiktok,september,2022
657,abusrwal1996,abusrwal1996,1.4M,1.7M,190.6K,2.1K,1.4K,tiktok,september,2022
658,luara,Luara,22.6M,2.7M,185.9K,1.9K,403,tiktok,september,2022
659,cesarpantoja.n,Cesar Pantoja,14M,2.2M,347.1K,1.2K,283,tiktok,september,2022
660,islasvlogs_,Islas Vlogs,2.4M,2.9M,313.7K,842,416,tiktok,september,2022
661,postmalone,Post Malone,12.8M,1.9M,176K,1.4K,2K,tiktok,september,2022
662,ana_eusse,Ana Maria,13.3M,3M,392.2K,825,141,tiktok,september,2022
663,jeromepolin98,Jerome Polin,4.7M,1.5M,231.1K,2.4K,924,tiktok,september,2022
664,good.boy.ollie,Good Boy Ollie,4.2M,997.6K,250.3K,1.4K,3.2K,tiktok,september,2022
665,huntersolo,Hunter,2.4M,2.6M,399.4K,709,383,tiktok,september,2022
666,frigerrr,Friger,828.6K,1.3M,327.9K,1.1K,1.5K,tiktok,september,2022
667,trungruoi93,Trung Ruồi,2.1M,3.7M,112.6K,639,2.1K,tiktok,september,2022
668,riyukabunga,RiyukaBunga,2.9M,1.9M,132.4K,2.3K,2.3K,tiktok,september,2022
669,nildachiaraviglio,NildaChiaraviglio,1M,1.5M,78.9K,478,9.4K,tiktok,september,2022
670,dina_kalanta,Dina_Kalanta,2.5M,3.1M,243.2K,1.2K,341,tiktok,september,2022
671,foodtimecali,Juan C | RECETAS FOODTIME,4.5M,1.5M,120.1K,250,6K,tiktok,september,2022
672,magalligjimenez,AvaSkyeStrong,952K,2.8M,136.9K,2.3K,717,tiktok,september,2022
673,braceletsbyk_,kp crafts sf,274.1K,1.7M,226.1K,1.1K,1.8K,tiktok,september,2022
674,manja_faiez,Manja,1.1M,2.3M,142.7K,1.1K,2.3K,tiktok,september,2022
675,firmanskd,𝙆𝙊𝘾𝘼𝙉,2.8M,1.4M,144.5K,397,5.1K,tiktok,september,2022
676,joe.bartolozzi,Joe Bartolozzi,19.8M,1.8M,293.3K,1.8K,379,tiktok,september,2022
677,itsniane,niane,1.7M,1.1M,128.9K,2K,5.9K,tiktok,september,2022
678,melon.n.finn,Melon and Finn,1.5M,1M,213.9K,1.9K,3.3K,tiktok,september,2022
679,khairulaming,Khairulaming,2M,1.7M,248.5K,1.2K,1.4K,tiktok,september,2022
680,dudamaryah,dudamaryah,5.9M,2M,284.6K,701,1.3K,tiktok,september,2022
681,andresgjohnson,Andres Johnson256,4.1M,1.1M,186.4K,935,4.5K,tiktok,september,2022
682,luongthingocha,Ngân Hà🍌,6M,2.4M,286.1K,1.4K,226,tiktok,september,2022
683,gergomezzz,Ger Gomez,1.7M,1.1M,210.3K,1.3K,3.3K,tiktok,september,2022
684,dilanjaniyar_2,Emang Dilan namanya,2.6M,1.9M,228.5K,1.9K,603,tiktok,september,2022
685,raulbazanm,RAUL,5.7M,2.2M,184K,964,1.8K,tiktok,september,2022
686,tabithaswatosh,Tabs,12.5M,2.3M,362.2K,1.1K,203,tiktok,september,2022
687,iniganta,Ganta,986.8K,1.3M,160.7K,3.3K,1.9K,tiktok,september,2022
688,herranwalt,Herr Anwalt,5.7M,1.4M,177.7K,2.6K,1.8K,tiktok,september,2022
689,kreebinnear,Bree Kinnear,58.4K,1.8M,307.1K,819,1.2K,tiktok,september,2022
690,iamgeraldhuston,Gerald Huston,1.7M,1.5M,261.4K,1.3K,1.6K,tiktok,september,2022
691,loayramadan10,🔥لؤي رمضان🔥,1.1M,2.8M,190.5K,760,1.3K,tiktok,september,2022
692,madisonbeer,Madison Beer,17.9M,1.2M,224.4K,2.7K,1.3K,tiktok,september,2022
693,...anddy_,ANDDY 🐺🌙,1.1M,937.1K,141.9K,7.3K,792,tiktok,september,2022
694,meqs,Minecraft,2.7M,3.1M,136K,1.1K,1.5K,tiktok,september,2022
695,charlotteless,charlotte,1.2M,2.4M,226.2K,544,1.5K,tiktok,september,2022
696,cristobalsoria,Cristóbal Soria,720.4K,1.1M,111.4K,3.8K,4.9K,tiktok,september,2022
697,hisoyvaleria,valeria 🖤,8.5M,1.4M,189K,1K,3K,tiktok,september,2022
698,bennyvelour,Benny Velour,326.6K,786.5K,184.4K,2.5K,4.9K,tiktok,september,2022
699,carlosferiag,Carlos Feria,40.1M,2.5M,203.7K,1.9K,163,tiktok,september,2022
700,pkcreedon,Pk514,200.4K,1.4M,235.4K,1.4K,1.8K,tiktok,september,2022
701,loganlisle,Logan Lisle,1.8M,1.7M,78.2K,315,7.8K,tiktok,september,2022
702,sunnyjutt1296,SunNy Jutt,2.2M,2M,204.5K,1.4K,1.2K,tiktok,september,2022
703,mealsbymitch,Mitch 🥘,1M,1.7M,95.4K,951,5.4K,tiktok,september,2022
704,patinscascavel,Vanessa Patins,3.5M,878.3K,62.4K,295,18.8K,tiktok,september,2022
705,son_dan,Trường Sơn,1.4M,3.7M,185.1K,670,841,tiktok,september,2022
706,zane,zane,6.4M,2M,323.8K,775,863,tiktok,september,2022
707,didiwinx,Didi,5.2M,2M,289.7K,1.3K,575,tiktok,september,2022
708,rank.ali,رنك | Rnk,571.5K,3.1M,144.4K,1.7K,630,tiktok,september,2022
709,farhakhalidi,Farha Khalidi,1.7M,2.2M,202.6K,1.4K,880,tiktok,september,2022
710,oli_natu,Oli Natu,10.1M,2.2M,305.3K,749,777,tiktok,september,2022
711,fedez,fedez,5.8M,1.3M,229K,1.4K,2K,tiktok,september,2022
712,wei__official,위아이(WEi),1.4M,959.5K,229.6K,2.8K,1.9K,tiktok,september,2022
713,xuxameneghel,Xuxa,684.5K,2.3M,177.2K,1.8K,716,tiktok,september,2022
714,jzgarcia,Jz Garcia,1.8M,969.2K,233.9K,1K,3.5K,tiktok,september,2022
715,blkk.1,BLK,470.5K,1.6M,237.2K,1.1K,1.6K,tiktok,september,2022
716,kodasteven,Steven🇵🇷,6M,1.5M,330.1K,1.3K,785,tiktok,september,2022
717,sampepper,Sam Pepper,4.2M,3.1M,227K,799,642,tiktok,september,2022
718,tifannylm,⚡️TEF,8.7M,2.8M,355.6K,816,222,tiktok,september,2022
719,maithana9er,Maithana9er,2.1M,2.5M,96K,2.7K,1.7K,tiktok,september,2022
720,carrydisini,Carry Disini,3.3M,3.1M,274.1K,518,694,tiktok,september,2022
721,lockedinout,Lockedinout,5.1M,1.6M,210.4K,883,2.1K,tiktok,september,2022
722,pipepunk,Pipepunk,1.5M,951.4K,235.2K,962,3.5K,tiktok,september,2022
723,rapaellcug,jaeja,868.7K,923.1K,194.6K,2.4K,3.2K,tiktok,september,2022
724,michaeloftiktok,michaeloftiktok,1M,1.4M,186K,1.4K,2.5K,tiktok,september,2022
725,mrnigelng,Nigel Ng (Uncle Roger),5.3M,2.1M,251.2K,621,1.3K,tiktok,september,2022
726,6footkillaa,6footkillaa,952.7K,1.6M,257.2K,1.8K,588,tiktok,september,2022
727,haijoel,Haijoel,736.3K,4M,192.2K,1.1K,231,tiktok,september,2022
728,esnyrrr,Esnyr,5.4M,1.6M,289.6K,778,1.4K,tiktok,september,2022
729,hairupkneesdownh0e,Ava Soto .,222.4K,1.2M,170K,3.9K,946,tiktok,september,2022
730,morganveraa,Morgan Vera,5.7M,2M,238K,1K,1.1K,tiktok,september,2022
731,laurahfritz,laura & lena,2.7M,1.3M,254.1K,1.1K,1.9K,tiktok,september,2022
732,jdiasss_,João Dias,7.8M,1.3M,265.4K,1.8K,1.2K,tiktok,september,2022
733,greatekyroga,u can call me sasha,1.1M,1.1M,320.3K,1.9K,1K,tiktok,september,2022
734,jomaryee,Jomar Yee,9M,2.3M,226.7K,1.3K,626,tiktok,september,2022
735,kikakiim,Kika Kim,31.7M,1.9M,220K,1.7K,646,tiktok,september,2022
736,pepperonimuffin,Kirsten Titus,7.9M,2.2M,433.5K,809,225,tiktok,september,2022
737,shayvise,Shayvise,3.6M,2.1M,412.8K,774,361,tiktok,september,2022
738,thejoeyswoll,Joey Swoll,5.3M,1.7M,240.8K,2.2K,322,tiktok,september,2022
739,kieuduylong16,Kiều Duy Long 🦖,2.4M,2.5M,243.9K,1.4K,220,tiktok,september,2022
740,sajads111,سجاد سلمان,1.5M,2M,71.2K,1.1K,6K,tiktok,september,2022
741,bobbialthoff,Bobbi,3.5M,2.9M,207.4K,477,1.1K,tiktok,september,2022
742,josefineholum,Josefine👩🏽‍⚕️,1.1M,1.5M,221.3K,1.4K,1.5K,tiktok,september,2022
743,lyodrabeneran,Lyodra Ginting,1.6M,2.2M,172.5K,1.4K,1.1K,tiktok,september,2022
744,armando_netto,Armando Netto,4.8M,2.1M,226.1K,1.9K,225,tiktok,september,2022
745,rachaeloneil,Rachael O'Neil,1M,2M,144K,1.6K,1.8K,tiktok,september,2022
746,andremastijan,andre,786.7K,1.2M,111.5K,876,6.2K,tiktok,september,2022
747,pamibabyy,pami ♡,7.2M,1.7M,288.9K,679,1.3K,tiktok,september,2022
748,xawado,اوادو / awado  🦎,1.2M,1.7M,137.5K,1.9K,2.3K,tiktok,september,2022
749,annafontanela,Anna Fontanela,3.9M,2.1M,313.4K,1.2K,292,tiktok,september,2022
750,aragonclyrics,@aragonclyrics,1.4M,1.3M,94.4K,96,7.7K,tiktok,september,2022
751,jadepicon,JADE PICON 🌪,8.8M,2M,311.1K,967,567,tiktok,september,2022
752,simpforatispaul,Mikaela Testa,2.7M,2.1M,355.1K,853,423,tiktok,september,2022
753,legendasmania,Legendas Mania,767.9K,1.1M,135.1K,231,6.2K,tiktok,september,2022
754,philiptanasas,philiptanasas,9.3M,2.2M,252.9K,1.1K,610,tiktok,september,2022
755,zainah.mb,Zainah & Minnie,1.2M,1M,208.1K,1.1K,3.2K,tiktok,september,2022
756,ffrangomez,Fran Gómez,1.5M,1.4M,253.4K,349,2.3K,tiktok,september,2022
757,sibenitoo,SiBenitoo,5.6M,2.5M,185.7K,1.5K,598,tiktok,september,2022
758,benazelart,Ben Azelart,15.7M,2.6M,221.6K,1.2K,452,tiktok,september,2022
759,lgndfrvr,LGNDFRVR,17M,1.6M,200.5K,1.1K,1.8K,tiktok,september,2022
760,worldofxtra,Stan Fukase,806.2K,943.6K,290.6K,1.4K,2K,tiktok,september,2022
761,so.077,سوم,419.5K,1.8M,119.1K,2.7K,1.8K,tiktok,september,2022
762,ehgml._.16,김도찌,400.7K,1.4M,273.5K,1.2K,1.3K,tiktok,september,2022
763,kelvinsabinoof,KelvinSabino🌵,1.5M,1M,156.8K,2.7K,3.2K,tiktok,september,2022
764,bradley.thor,Thoren Bradley,5.7M,1.3M,142.4K,1.8K,3.2K,tiktok,september,2022
765,anxietycouple,Anxiety couple,12.2M,2.4M,271K,893,526,tiktok,september,2022
766,alostrich,Matt Mitchell,1M,1.1M,134.3K,1K,5.1K,tiktok,september,2022
767,goharsguide,Gohar Khan,2.1M,2M,306K,724,779,tiktok,september,2022
768,viliacarl,Vilia Carl,4.1M,2.8M,243.1K,881,470,tiktok,september,2022
769,riaricis,Ria Ricis,28.6M,2.3M,242.7K,764,878,tiktok,september,2022
770,k0uvr,Kouvr,13.6M,2.7M,422.5K,562,240,tiktok,september,2022
771,jorgitoparrillero,Jorgito Parrillero,1.4M,1.5M,99.5K,333,6K,tiktok,september,2022
772,mell_editz0,鬼 • 𝐆 𝐎 𝐉 𝐎,480.5K,1.5M,229.9K,1.5K,1.1K,tiktok,september,2022
773,homemdehonra,Homem De Honra,79.3K,944.3K,37.7K,710,25K,tiktok,september,2022
774,claragnds,Maria Clara Garcia,18.6M,1.9M,191.8K,1.8K,648,tiktok,september,2022
775,jakepaul,Jake Paul,16.7M,1.5M,156.4K,2.3K,1.6K,tiktok,september,2022
776,albert_cancook,albert_cancook,8.1M,2.4M,265.2K,829,624,tiktok,september,2022
777,soapinmymouthoncemore,tedwards,5.1K,943.3K,189.6K,1.9K,3.1K,tiktok,september,2022
778,cirowhites1.0,CiroWhites,2.3M,1.7M,301.7K,908,895,tiktok,september,2022
779,theshabakitchen,The Shaba Kitchen,2.1M,1.3M,114.1K,1.8K,4.3K,tiktok,september,2022
780,rubiaramallho,Rubia Ramallho,2.7M,2.1M,156.4K,613,2.1K,tiktok,september,2022
781,bessan_esmail,بيسان اسماعيل - Bessan Ismail,11.3M,2.1M,160.5K,1.4K,1.3K,tiktok,september,2022
782,ypk.raye,ypk.raye,4M,1.8M,332.5K,890,642,tiktok,september,2022
783,edlyninbatangas,Boss Edlyn,925K,2.3M,175K,558,1.7K,tiktok,september,2022
784,armandogreiser,Armando Greiser,52.4K,621.4K,112.5K,1.3K,11.4K,tiktok,september,2022
785,internet.elise,elise,522.9K,926.9K,206.5K,597,4K,tiktok,september,2022
786,ikercasillas,Iker Casillas,2.7M,1.6M,191.8K,2.1K,783,tiktok,september,2022
787,rizwanfadilah.a.s,Njan 🙈,1.6M,1M,205.2K,2.2K,2.1K,tiktok,september,2022
788,bigdaddydmurph,Big Daddy Little Laur,1.3M,1.9M,125.1K,1.4K,2.4K,tiktok,september,2022
789,fukada0318,深田えいみ,4.9M,2.6M,164K,1.3K,751,tiktok,september,2022
790,coleandersonj,Cole Anderson James,1.8M,1.4M,262.1K,1.1K,1.2K,tiktok,september,2022
791,moneybagyo85,YouTube king von 1,55.1K,4.4M,216.1K,680,244,tiktok,september,2022
792,luisonfelix2,Luis Felix,395.4K,2.3M,99.5K,1.1K,2.8K,tiktok,september,2022
793,davidgetial,deivis,14.8M,1.9M,322.5K,1.1K,291,tiktok,september,2022
794,jezzzini,JEZZINI,2.5M,856.4K,239K,1.1K,3.2K,tiktok,september,2022
795,sherinicolee,sheri,14.3M,2.8M,263.2K,1.1K,103,tiktok,september,2022
796,fujiiian,Fuji,16.3M,2.2M,221.6K,1.1K,681,tiktok,september,2022
797,anardreams,ANAR DREAMS 💎💰,15.9M,3M,131.1K,1.9K,376,tiktok,september,2022
798,1_alkaisr_1,🔱🌹القيصر🌹🔱,12.1M,1.9M,182.1K,690,1.8K,tiktok,september,2022
799,joslum,José L,13.4M,2.3M,364.9K,779,252,tiktok,september,2022
800,erabii,Mohanaderabii,1.4M,2.1M,132.8K,1.4K,1.7K,tiktok,september,2022
801,ycn.benz,👑𝖄𝕬𝕮𝕴𝕹𝕰👑,132.1K,1.3M,44K,849,14.8K,tiktok,september,2022
802,conradovillagra,ᴄᴏɴʀᴀ,10.9M,3.2M,260.4K,864,167,tiktok,september,2022
803,haniaheheofficiall,Hania Aamir,1.3M,2M,190.9K,1.8K,432,tiktok,september,2022
804,julesleblanc,jules,18.8M,2.2M,322.5K,952,270,tiktok,september,2022
805,real_animasinopal,Animasinopal,1.8M,2.9M,277.7K,451,619,tiktok,september,2022
806,vivinovikaa,Vivi🧸,999.1K,1.6M,197.9K,1.7K,945,tiktok,september,2022
807,erikatitus,Erika,3.3M,1.6M,329.7K,1.1K,525,tiktok,september,2022
808,_amanndaraujo,Amanda Araújo,4.3M,3.5M,172.6K,997,400,tiktok,september,2022
809,tuankiet.2000,Kiệt Hà Tịnh,4.6M,2.9M,216.5K,1.1K,268,tiktok,september,2022
810,madelineargy,madz,2.3M,1.5M,337.7K,1.1K,581,tiktok,september,2022
811,melon.228,Melon nè !,1.9M,2.4M,185.6K,1K,868,tiktok,september,2022
812,joelsvnny,Joel Sunny,1.4M,1.1M,208.3K,2.3K,1.3K,tiktok,september,2022
813,theandrewschulz,Andrew Schulz,4.1M,1.4M,192.9K,613,2.6K,tiktok,september,2022
814,littlebubbychild,Little Bubby Child,356.2K,853.5K,65.5K,1.5K,13.4K,tiktok,september,2022
815,jeonifty,🐰,250K,800.4K,235.7K,1.2K,3.2K,tiktok,september,2022
816,annaxsitar,anna x,12M,2.6M,372.8K,417,442,tiktok,september,2022
817,agustinlocutor,agustinlocutor,1.8M,1.6M,100K,986,4.2K,tiktok,september,2022
818,meosimmyyt,Mèo Simmy,4.6M,1.1M,137.1K,4.7K,626,tiktok,september,2022
819,bryceheemjames,Bryce😈,834.6K,1.4M,237.6K,1.8K,688,tiktok,september,2022
820,c4tluvr666,Kennedy Walsh,2.6M,1.6M,312.6K,934,765,tiktok,september,2022
821,losariasbrothers,Los Arias,1.6M,1.6M,241.4K,476,1.6K,tiktok,september,2022
822,stainedhands,Devyn,1.6M,1.6M,335.3K,359,1.2K,tiktok,september,2022
823,romanlolo,Roman,2.6M,1.9M,170.4K,2K,579,tiktok,september,2022
824,slayeas,Léa Martinez,3.9M,1.8M,239.7K,837,1.1K,tiktok,september,2022
825,mo_vlogs,movlogs,3.3M,4.9M,189.6K,577,300,tiktok,september,2022
826,volvydooya,柊Volvy,1.3M,1.1M,233.1K,1.2K,2K,tiktok,september,2022
827,simoneberlini,SIMONE BERLINI,6.1M,1.6M,259.8K,868,1.1K,tiktok,september,2022
828,aileenchristineee,Aileenchristineee,5.8M,1.4M,224.1K,681,1.9K,tiktok,september,2022
